50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.484231,,,,,,,,,,,,,fee376c5-b2b8-4d3b-9de5-ef72b8c6dad5,1761,,"[59.3, 80.0]",3754216,41,,,,,-2.6600442,,,,,"[43.8, 71.9]",,Low Pass,,17.488853,,,,Tommy Elphick,9626.0,,,,,Throw-in,1,From Throw In,Simon Francis,3608.0,Right Back,108,AFC Bournemouth,28,['7364cf73-5953-4a44-af3a-4c816ac41d05'],22,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:41:22.928,Pass,
,,,,,,,,,,,,,,,,,,0.890962,,,,,,,,,,,,,decf8b86-a7b2-47f0-a7a9-f427703f30f8,1764,,"[45.6, 70.5]",3754216,41,,,,,0.66963893,,Right Foot,,,"[52.8, 76.2]",,Ground Pass,,9.183137,,,,Simon Francis,3608.0,,,,,,1,From Throw In,Tommy Elphick,9626.0,Right Center Back,108,AFC Bournemouth,28,['14790807-daba-4a16-8afe-21c54faef068'],25,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:41:25.496,Pass,
,,,,,,,,,,,,,,,,,,0.976045,,,,,,,,,,,,,e6330f04-ff15-4712-be8a-d51156624d94,1766,,"[55.4, 75.6]",3754216,41,,,,,-1.6498392,,Left Foot,,,"[54.6, 65.5]",,Ground Pass,,10.131634,,,,Andrew Surman,3344.0,,,,,,1,From Throw In,Simon Francis,3608.0,Right Back,108,AFC Bournemouth,28,['510c7537-d193-4995-9cb3-e6557c4ed302'],26,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:41:26.387,Pass,
,,,,,,,,,,,,,,,,,,1.248005,,,,,,,,,,,,,a830f402-81a3-4437-8ccf-e7c27e7c861b,1769,,"[54.6, 65.7]",3754216,41,,,,,2.6779451,,Left Foot,,,"[42.2, 71.9]",,Ground Pass,,13.863622,,,,Tommy Elphick,9626.0,,,,,,1,From Throw In,Andrew Surman,3344.0,Center Defensive Midfield,108,AFC Bournemouth,28,['83dd3cd2-d9e3-4d09-83a2-1c5deca42026'],27,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:41:27.918,Pass,
,,,,,,,,,,,,,,,,,,2.622526,,,,,,,,,,,,,b35c2a56-8595-45c3-80e2-6430dd5ec31c,1772,,"[43.8, 71.7]",3754216,41,,,,,-0.031239834,,Right Foot,,,"[88.6, 70.3]",,High Pass,,44.82187,,Incomplete,,Joshua King,3346.0,,,,,,1,From Throw In,Tommy Elphick,9626.0,Right Center Back,108,AFC Bournemouth,28,"['5c415347-0b05-4a26-b807-153acf9e3512', 'e040fcab-75da-44b4-b14c-518f41f9b5d6']",29,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:41:29.246,Pass,
,,,,,,,,,,,,,,,,,,1.356007,,,,,,,,,,,,,ae0e8f11-7d74-40ba-ad46-3d17e44c18fe,1781,,"[96.6, 64.3]",3754216,41,,,,,-0.08673834,,Left Foot,,,"[101.2, 63.9]",,Ground Pass,,4.6173587,,,,Joshua King,3346.0,,,,,,1,From Throw In,Matt Ritchie,3049.0,Right Midfield,108,AFC Bournemouth,28,"['2396f509-d8f1-4808-b7f9-e096bf423619', '76ee7e75-56d3-4826-9994-788c5411b75a', 'a8f1c8e8-cdd5-4e25-a2bc-406b03ba2fb9']",34,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:41:34.579,Pass,True
,,,,,,,,,,,,,,,,,,1.514111,,,,,,,,,,,,,5a277127-0195-49a2-a755-28944570f3e7,1784,,"[105.9, 61.1]",3754216,41,,,,,1.5930148,,Right Foot,,,"[105.7, 70.1]",,Ground Pass,,9.002222,,,,Simon Francis,3608.0,,,,,,1,From Throw In,Joshua King,3346.0,Center Forward,108,AFC Bournemouth,28,['0d329544-120d-46bd-a912-3810cc0ca982'],38,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:41:38.610,Pass,
,,,,,,,,,,,,,,,,,,0.600263,,,,,,,,,,,,,653d66a7-babe-4561-86de-f30d262a8b7c,1787,,"[106.3, 70.3]",3754216,41,,,,,-1.4229469,,Right Foot,,,"[109.1, 51.5]",,Low Pass,,19.007366,,Incomplete,,Dan Gosling,3343.0,,,,,,1,From Throw In,Simon Francis,3608.0,Right Back,108,AFC Bournemouth,28,"['be5fa06c-a924-4a4b-a6dd-4104192f8f18', 'eab1da44-7389-4a2b-9031-31def2b7c99c']",40,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:41:40.204,Pass,
,,,,,,,,,,,,,,,,,,0.514503,,,,,,,,,,,,,6cd80c48-82fc-4d28-a612-0b5fa0e28683,1794,,"[114.3, 68.7]",3754216,41,,,,,-1.2753555,,Right Foot,,,"[115.7, 64.1]",,High Pass,,4.8083262,,Incomplete,,,,,,,,Recovery,1,From Throw In,Simon Francis,3608.0,Right Back,108,AFC Bournemouth,28,['9c80b822-cc36-4b9b-a758-9653a5c4a17e'],45,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:41:45.475,Pass,
,,,,,,,,,,,,,,,,,,1.302205,,,,,,,,,,,,,1dd78358-7bc1-4b9a-a6e9-0e7e9432730f,1798,,"[120.0, 80.0]",3754216,43,,,,,-1.735945,,Left Foot,,,"[114.7, 48.2]",,High Pass,True,32.23864,,,,Charlie Daniels,3345.0,,,Inswinging,,Corner,1,From Corner,Matt Ritchie,3049.0,Right Midfield,109,AFC Bournemouth,28,['b8e1e78f-4785-4813-a938-5c2e4177587f'],21,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:43:21.553,Pass,
,,,,,,,,,,,,,,,,,,1.863441,,,,,,,,,,,,,a84c87cb-6625-4510-b561-b13251366618,1805,,"[77.1, 45.6]",3754216,43,,,,,0.1487068,,Head,,,"[103.8, 49.6]",,High Pass,,26.997963,,Incomplete,,,,,,,,Recovery,1,From Corner,Simon Francis,3608.0,Right Back,109,AFC Bournemouth,28,['894ec4b5-7f28-4ae3-9a67-6cef2f29ae07'],28,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:43:28.862,Pass,
,,,,,,,,,,,,,,,,,,0.943477,,,,,,,,,,,,,460a066c-15d5-444a-b947-b100074ff0f3,1807,,"[88.4, 41.0]",3754216,43,,,,,-0.35563588,,Head,,,"[95.4, 38.4]",,Low Pass,,7.467262,,,,Steve Cook,3341.0,,,,,Recovery,1,From Corner,Junior Stanislas,3463.0,Left Center Midfield,109,AFC Bournemouth,28,['84fa4e27-82cf-44b0-833a-a93d4d0d219c'],32,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:43:32.086,Pass,
,,,,,,,,,,,,,,,,,,1.026321,,,,,,,,,,,,,c467acc8-6821-43ce-98f0-16b2a66b4e1b,1811,,"[97.6, 37.2]",3754216,43,,,,,1.1935472,,Right Foot,,,"[101.8, 47.8]",,Low Pass,,11.401754,,Incomplete,,Joshua King,3346.0,,,,,,1,From Corner,Steve Cook,3341.0,Left Center Back,109,AFC Bournemouth,28,"['a6e82f23-160b-41a4-a5f2-87d1fe10ff8e', 'b1b025fa-6816-4188-a3cf-a6fbd7ca639a', 'd1da96ad-fe0b-4577-a310-555dca1f1733']",34,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:43:34.914,Pass,True
,,,,,,,,,,,,,,,,,,2.446312,,,,,,,,,,,,,de201dd7-461f-4b11-9dd0-ec580b9fb837,1816,,"[66.5, 37.0]",3754216,43,,,,,2.5605552,,Head,,,"[43.2, 52.3]",,Low Pass,,27.874361,,,,Tommy Elphick,9626.0,,,,,,1,From Corner,Simon Francis,3608.0,Right Back,109,AFC Bournemouth,28,"['0d65cb03-78e4-483c-9c6d-eadf0d91f211', 'f64cbbdc-1664-43b4-adba-70bad4e81bb5']",39,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:43:39.689,Pass,True
,,,,,,,,,,,,,,,,,,3.455525,,,,,,,,,,,,,77ddc921-f30a-4bda-8bed-fedfedcf2719,1819,,"[43.4, 52.3]",3754216,43,,,,,0.7340734,,Right Foot,,,"[74.1, 80.0]",,High Pass,,41.349487,,Out,,Joshua King,3346.0,,,,,,1,From Corner,Tommy Elphick,9626.0,Right Center Back,109,AFC Bournemouth,28,['5b029349-bf30-4a4d-aa61-d9481022753f'],42,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:43:42.215,Pass,
,,,,,,,,,,,,,,,,,,1.572356,,,,,,,,,,,,,21233c88-7194-42da-8108-ec4b22163d45,1821,,"[46.2, 0.1]",3754216,44,,,,,0.87132835,,,,,"[58.4, 14.6]",,Low Pass,,18.94967,,,,Daniel Andre Sturridge,3529.0,,,,,Throw-in,1,From Throw In,Bradley Shaun Smith,13448.0,Left Back,110,Liverpool,24,['fa72600d-7e83-4fbf-a145-9324bdd37e17'],0,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:44:00.451,Pass,
,,,,,,,,,,,,,,,,,,0.962175,,,,,,,,,,,,,92b5c230-d9ee-416d-9ddf-e5f2bf8e35ce,1825,,"[61.4, 16.0]",3754216,44,,,,,-1.2862188,,Left Foot,,,"[65.7, 1.3]",,Ground Pass,,15.316005,,,,Roberto Firmino Barbosa de Oliveira,3535.0,,,,,,1,From Throw In,Daniel Andre Sturridge,3529.0,Center Forward,110,Liverpool,24,['33703853-f48e-48b8-bdbd-a7064e6e34e4'],4,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:44:04.368,Pass,
,,,,,,,,,,,,,,,,,,0.874552,,,,,,,,,,,,,06f73dd0-bb48-40b2-b7db-c2cc6591362d,1828,,"[74.7, 4.9]",3754216,44,,,,,1.3373682,a01f890a-fcab-4884-a4e9-ed2637722a53,Left Foot,,,"[78.1, 19.2]",,Low Pass,,14.698639,,,,Daniel Andre Sturridge,3529.0,True,,,,,1,From Throw In,Roberto Firmino Barbosa de Oliveira,3535.0,Center Attacking Midfield,110,Liverpool,24,['337c9e94-405e-4843-84b3-17b0e1cf7b5b'],7,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:44:07.131,Pass,
,,,,,,,,,,,,,,,,,,2.077693,,,,,,,,,,,,,3326f97b-3526-4e7c-a982-edd598aef380,1833,,"[7.0, 36.1]",3754216,44,,True,,,-0.37927863,,Right Foot,,,"[35.1, 24.9]",,Ground Pass,,30.249794,,,,Junior Stanislas,3463.0,,,,,Goal Kick,1,From Goal Kick,Artur Boruc,20074.0,Goalkeeper,111,AFC Bournemouth,28,['608085e5-48ae-4ebc-9a44-12d8bb9dcaf0'],27,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:44:27.833,Pass,
,,,,,,,,,,,,,,,,,,0.733194,,,,,,,,,,,,,d9b3624a-8600-4e9b-b7de-52bbfeecf6ef,1836,,"[33.5, 21.9]",3754216,44,,,,,-1.2510742,,Right Foot,,,"[38.4, 7.1]",,Ground Pass,,15.590061,,,,Charlie Daniels,3345.0,,,,,,1,From Goal Kick,Junior Stanislas,3463.0,Left Center Midfield,111,AFC Bournemouth,28,"['57c55df7-ed4a-48d4-9f72-48c9a5bf6861', 'fde49b31-04b2-459d-9453-ff0cc2dfee43']",30,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:44:30.448,Pass,True
,,,,,,,,,,,,,,,,,,1.940875,,,,,,,,,,,,,3fd35999-c275-42b9-91a9-678b8cbec570,1840,,"[32.7, 5.9]",3754216,44,,,,,0.38687572,,Left Foot,,,"[65.1, 19.1]",,Ground Pass,,34.98571,,Incomplete,,Joshua King,3346.0,,,,,,1,From Goal Kick,Charlie Daniels,3345.0,Left Back,111,AFC Bournemouth,28,"['42e7d70f-91cc-4270-8afa-e90f8bff7fc1', '6e48899b-b700-4498-9213-b506a8d8e477', '79f78744-15e0-4dc6-9bc1-0c111b1118e0']",33,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:44:33.412,Pass,True
,,,,,,,,,,,,,,,,,,0.808339,,,,,,,,,,,,,17ea452d-69a9-4e38-9fc6-245762cffae2,1844,,"[58.6, 61.4]",3754216,44,,,,,-0.18725392,,Right Foot,,,"[68.1, 59.6]",,Ground Pass,,9.669023,,,,Kevin Linford Stewart,11992.0,,,,,,1,Regular Play,Kolo Habib Touré,38412.0,Right Center Back,112,Liverpool,24,['5c5b0611-a665-45fe-bec1-8644d7261747'],36,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:44:36.057,Pass,
,,,,,,,,,,,,,,,,,,0.712878,,,,,,,,,,,,,e6256139-8ed0-4437-bf9c-565a2f4d316d,1848,,"[60.6, 64.4]",3754216,44,,,,,1.6284248,,Right Foot,,,"[60.0, 74.8]",,Ground Pass,,10.417294,,,,Connor Steven Randall,22058.0,,,,,,1,Regular Play,Kevin Linford Stewart,11992.0,Right Center Midfield,112,Liverpool,24,['7e166018-82b8-4eb1-a8ff-df8bd02d9fa9'],39,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:44:39.132,Pass,
,,,,,,,,,,,,,,,,,,1.510882,,,,,,,,,,,,,61bb2a57-c3d6-42fe-b4da-7e9b92ebe716,1852,,"[58.6, 74.8]",3754216,44,,,,,-1.1321957,,Right Foot,,,"[67.7, 55.4]",,Ground Pass,,21.428253,,,,Joe Allen,10931.0,,,,,,1,Regular Play,Connor Steven Randall,22058.0,Right Back,112,Liverpool,24,"['71115855-5f97-4aed-bcac-6943f4ca0bc7', 'e195df1d-25a5-438c-a48c-5893c3adeb09']",39,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:44:39.885,Pass,True
,,,,,,,,,,,,,,,,,,5.665087,,,,,,,,,,,,,a1ac509b-0199-4839-97b0-bf0e7071530f,1854,,"[64.3, 53.5]",3754216,44,,,,,0.1654398,,Right Foot,,,"[120.0, 62.8]",,High Pass,,56.471054,,Out,,Daniel Andre Sturridge,3529.0,,,,,,1,Regular Play,Joe Allen,10931.0,Left Center Midfield,112,Liverpool,24,['aa446e6d-6c65-49e1-ae9a-4abb12d2be4e'],41,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:44:41.396,Pass,
,,,,,,,,,,,,,,,,,,4.307236,,,,,,,,,,,,,dbbeb3b9-167d-4bbc-b67e-3a928f5d39b2,1856,,"[7.0, 44.1]",3754216,45,,True,,,0.53416246,,Right Foot,,,"[58.9, 74.8]",,High Pass,,60.300083,,,,Simon Francis,3608.0,,,,,Goal Kick,1,From Goal Kick,Artur Boruc,20074.0,Goalkeeper,113,AFC Bournemouth,28,['e1601015-71db-4823-bc93-c3bd1f295569'],1,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:45:01.372,Pass,
,,,,,,,,,,,,,,,,,,0.562857,,,,,,,,,,,,,64bd6fea-57ce-42f0-ab86-e72d1209fa4b,1863,,"[65.9, 76.2]",3754216,45,,,,,-1.7344569,,Left Foot,,,"[64.1, 65.3]",,Ground Pass,,11.047625,,,,Andrew Surman,3344.0,,,,,,1,From Goal Kick,Matt Ritchie,3049.0,Right Midfield,113,AFC Bournemouth,28,"['5fbfc5f3-7184-47cb-84b7-ed3faefa8661', 'c8f5fa76-a665-4b66-9b18-23f24e7accb9']",10,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:45:10.684,Pass,True
,,,,,,,,,,,,,,,,,,3.55958,,,,,,,,,,,,,22c43f1f-b7a8-46be-b2da-31c26477e968,1866,,"[63.3, 64.9]",3754216,45,,,,,0.0,,Right Foot,,,"[106.5, 64.9]",,High Pass,,43.2,,Incomplete,,Joshua King,3346.0,,,,,,1,From Goal Kick,Andrew Surman,3344.0,Center Defensive Midfield,113,AFC Bournemouth,28,"['1eb168a9-db1f-4361-bb41-886c73f1f46c', '473bb1c2-f585-4551-aeae-8a0305e22043']",11,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:45:11.287,Pass,
,,,,,,,,,,,,,,,,,,1.399402,,,,,,,,,,,,,53d33715-2963-4db8-8c7d-127542736ca8,1876,,"[37.3, 28.0]",3754216,45,,,,,0.46911204,,Right Foot,,,"[59.2, 39.1]",,Ground Pass,,24.552393,,,,Daniel Andre Sturridge,3529.0,,,,,,1,From Goal Kick,Lucas Pezzini Leiva,7780.0,Left Center Back,113,AFC Bournemouth,28,['aba87779-cb1b-455f-9f09-de718f737029'],22,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:45:22.563,Pass,
,,,,,,,,,,,,,,,,,,1.50935,,,,,,,,,,,,,e485547d-a261-4724-b7d5-656a87a7cc63,1885,,"[66.7, 42.4]",3754216,45,,,,,-0.7063963,,Right Foot,,,"[92.6, 20.3]",,Ground Pass,,34.04732,,Incomplete,,Max-Alain Gradel,4416.0,,,,,,1,From Goal Kick,Andrew Surman,3344.0,Center Defensive Midfield,113,AFC Bournemouth,28,"['0b11e962-a60b-4aee-9c2a-49049ee5afd5', 'aa7fb8b2-83dc-4075-87f5-d928ffd8b375']",29,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:45:29.101,Pass,
,,,,,,,,,,,,True,,,,,,2.528652,,,,,,,,,,,,,0b11e962-a60b-4aee-9c2a-49049ee5afd5,1887,,"[27.5, 59.8]",3754216,45,,,,,0.35877067,,Right Foot,,,"[37.1, 63.4]",,Ground Pass,,10.252805,,,,Oluwaseyi Babajide Ojo,13200.0,,,,,Interception,1,Regular Play,Connor Steven Randall,22058.0,Right Back,114,Liverpool,24,"['063420a5-d4ac-4eee-86af-7812ac5fae2e', 'e485547d-a261-4724-b7d5-656a87a7cc63']",30,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:45:30.610,Pass,
,,,,,,,,,,,,,,,,,,1.112367,,,,,,,,,,,,,4d4715cd-3e7a-4e5a-b3e6-fbd8bec59464,1890,,"[83.7, 64.8]",3754216,45,,,,,0.11598198,,Left Foot,,,"[94.0, 66.0]",,Ground Pass,,10.369667,,,,Roberto Firmino Barbosa de Oliveira,3535.0,,,,,,1,Regular Play,Oluwaseyi Babajide Ojo,13200.0,Right Midfield,114,Liverpool,24,['95a089b2-070e-4f7f-91b5-92dd4e8dbbda'],37,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:45:37.607,Pass,
,,,,,,,,,,,,,,,,,,0.396189,,,,,,,,,,,,,ef519839-a5ed-4722-9e9f-ffd5e7d19e6a,1893,,"[86.4, 64.0]",3754216,45,,,,,-2.1842563,,Left Foot,,,"[79.5, 54.2]",,Ground Pass,,11.985408,,,,Connor Steven Randall,22058.0,,,,,,1,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Center Attacking Midfield,114,Liverpool,24,['37cf7f06-45eb-4669-aba6-d8095c3f118d'],41,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:45:41.183,Pass,
,,,,,,,,,,,,,,,,,,1.151424,,,,,,,,,,,,,8cb24bd5-549f-4d78-af0b-6fe107ec12cc,1895,,"[79.5, 54.2]",3754216,45,,,,,-2.2406888,,No Touch,,,"[71.5, 44.1]",,Ground Pass,,12.884487,True,,,Kevin Linford Stewart,11992.0,,,,,,1,Regular Play,Connor Steven Randall,22058.0,Right Back,114,Liverpool,24,['3c985345-4f53-41a4-b2e6-784852bf88a7'],41,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:45:41.579,Pass,
,,,,,,,,,,,,,,,,,,2.203903,,,,,,,,,,,,,cdf42a6a-e105-40ac-acfe-1f734ba7686e,1898,,"[70.9, 42.5]",3754216,45,,,,,-1.4858946,,Right Foot,,,"[73.7, 9.6]",,Ground Pass,,33.018932,,,,Bradley Shaun Smith,13448.0,,,,,,1,Regular Play,Kevin Linford Stewart,11992.0,Right Center Midfield,114,Liverpool,24,['d1ea39c0-02c5-4b61-90a0-56f15133c25b'],43,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:45:43.962,Pass,
,,,,,,,,,,,,,,,,,,0.95554,,,,,,,,,,,,,89363c3c-0c76-49f7-9fcc-95d9dfe6d9d7,1901,,"[77.7, 7.1]",3754216,45,,,,,-0.67474097,,Right Foot,,,"[81.7, 3.9]",,Ground Pass,,5.1224995,,,,Jordon Ibe,3635.0,,,,,,1,Regular Play,Bradley Shaun Smith,13448.0,Left Back,114,Liverpool,24,['490fe7cc-7e49-4e9f-a3a6-612af56747f2'],47,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:45:47.434,Pass,
,,,,,,,,,,,,,,,,,,0.926353,,,,,,,,,,,,,b8fbaf4e-6281-485d-8c26-e1b58bc87e8d,1904,,"[86.8, 4.7]",3754216,45,,,,,2.4341612,,Right Foot,,,"[79.9, 10.6]",,Ground Pass,,9.078547,,,,Daniel Andre Sturridge,3529.0,,,,,,1,Regular Play,Jordon Ibe,3635.0,Left Midfield,114,Liverpool,24,['666a4193-4bd8-4323-9f8a-8bee0bd5f83c'],52,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:45:52.401,Pass,
,,,,,,,,,,,,,,,,,,1.404757,,,,,,,,,,,,,e9e2e0c5-55e0-4f9b-8d82-f69d95846ee8,1907,,"[79.3, 15.4]",3754216,45,,,,,1.9709201,,Right Foot,,,"[67.5, 43.3]",,Ground Pass,,30.292738,,,,Kevin Linford Stewart,11992.0,,,,,,1,Regular Play,Daniel Andre Sturridge,3529.0,Center Forward,114,Liverpool,24,['7afb7d37-4757-4650-a2dc-e6d12e23b15c'],56,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:45:56.230,Pass,
,,,,,,,,,,,,,,,,,,1.535592,,,,,,,,,,,,,9182e673-5e8f-467e-8fc9-a95a4f7e33a3,1910,,"[67.5, 45.5]",3754216,45,,,,,1.257369,,Right Foot,,,"[75.7, 70.8]",,Ground Pass,,26.595676,,,,Connor Steven Randall,22058.0,,,,,,1,Regular Play,Kevin Linford Stewart,11992.0,Right Center Midfield,114,Liverpool,24,['ee668198-fc15-4108-affd-cceddc78b248'],59,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:45:59.227,Pass,
,,,,,,,,,,,,,,,,,,0.837952,,,,,,,,,,,,,36f4f5bf-bd43-4e26-83e8-12065a008ca1,1913,,"[80.5, 67.4]",3754216,46,,,,,-1.8078024,,Right Foot,,,"[75.5, 46.7]",,Ground Pass,,21.295305,,,,Roberto Firmino Barbosa de Oliveira,3535.0,,,,,,1,Regular Play,Connor Steven Randall,22058.0,Right Back,114,Liverpool,24,['65812641-c6fb-4d3d-805c-6f292190aa1d'],3,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:46:03.260,Pass,
,,,,,,,,,,,,,,,,,,1.06594,,,,,,,,,,,,,214f3806-8239-430e-91a5-fcae77b47890,1916,,"[76.7, 47.9]",3754216,46,,,,,-1.665748,,Right Foot,,,"[74.9, 29.0]",,Ground Pass,,18.985521,,,,Joe Allen,10931.0,,,,,,1,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Center Attacking Midfield,114,Liverpool,24,['2108dce7-e805-447d-b244-a3eb5ce2d5dd'],5,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:46:05.094,Pass,
,,,,,,,,,,,,,,,,,,0.959478,,,,,,,,,,,,,47d4819c-8215-4c05-8d6f-93e530d86fa7,1919,,"[74.9, 29.0]",3754216,46,,,,,-0.5837563,,Right Foot,,,"[85.8, 21.8]",,Ground Pass,,13.063308,,Unknown,,Daniel Andre Sturridge,3529.0,,,,,,1,Regular Play,Joe Allen,10931.0,Left Center Midfield,114,Liverpool,24,['61711a27-88da-4a64-9aee-2db4104df4b9'],6,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:46:06.738,Pass,
,,,,,,,,,,,,,,,,,,1.334969,,,,,,,,,,,,,921374e3-c22b-4bf0-9f2b-769e09534d61,1924,,"[87.0, 20.2]",3754216,46,,,,,0.73910975,fc3579ef-9fe7-4051-8d58-85cabe74368e,Right Foot,,,"[106.2, 37.7]",True,High Pass,,25.978645,,,,Daniel Andre Sturridge,3529.0,,,,,Free Kick,1,From Free Kick,Jordon Ibe,3635.0,Left Midfield,115,Liverpool,24,['3d6bc237-d9eb-49c8-ae03-3b0640d84ec3'],51,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:46:51.609,Pass,
,,,,,,,,,,,,,,,,,,1.102784,,,,,,,,,,,,,a8fe5ae4-5565-4e12-8353-fe4c630339a0,1928,,"[61.0, 40.1]",3754216,47,,,,,2.9346004,,Left Foot,,,"[51.0, 42.2]",,Ground Pass,,10.218122,,,,Andrew Surman,3344.0,,,,,Kick Off,1,From Kick Off,Junior Stanislas,3463.0,Left Center Midfield,116,AFC Bournemouth,28,['2e9673dc-12f4-4c7d-a18a-fcb26619ee71'],44,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:47:44.966,Pass,
,,,,,,,,,,,,,,,,,,2.064857,,,,,,,,,,,,,f253acf4-45f4-4be7-88aa-ce83c3f3f0f5,1931,,"[49.6, 41.4]",3754216,47,,,,,-1.954259,,Left Foot,,,"[40.2, 18.1]",,Ground Pass,,25.12469,,,,Charlie Daniels,3345.0,,,,,,1,From Kick Off,Andrew Surman,3344.0,Center Defensive Midfield,116,AFC Bournemouth,28,['189c4bb0-81c6-4298-b9a4-47144994db62'],47,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:47:47.185,Pass,
,,,,,,,,,,,,,,,,,,0.68367,,,,,,,,,,,,,357da6c9-d814-4894-b445-4b5204c5ecea,1934,,"[40.8, 18.9]",3754216,47,,,,,1.0972806,,Left Foot,,,"[47.0, 31.0]",,Ground Pass,,13.595955,,,,Andrew Surman,3344.0,,,,,,1,From Kick Off,Charlie Daniels,3345.0,Left Back,116,AFC Bournemouth,28,['4a96b855-aa27-4c1b-b29f-c448e4b8c37f'],50,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:47:50.758,Pass,
,,,,,,,,,,,,,,,,,,1.84669,,,,,,,,,,,,,a2a7456f-18fa-4392-9d2a-531dff26efb6,1938,,"[45.6, 32.4]",3754216,47,,,,,-0.7140907,,Left Foot,,,"[65.1, 15.5]",,High Pass,,25.804264,,Incomplete,,Max-Alain Gradel,4416.0,,,,,,1,From Kick Off,Andrew Surman,3344.0,Center Defensive Midfield,116,AFC Bournemouth,28,"['14336c0a-c873-46ba-bc6d-4da10e0f7c50', 'b263e72c-63a3-43b8-b27e-cc2e196b86ba']",51,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:47:51.522,Pass,
