bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.917163,,,,,,,,,,,,,d539d1ab-3035-44f0-b9df-ce946f786595,3126,,"[120.0, 0.1]",3754047,76,,,,,2.2499297,,Right Foot,,,,"[113.3, 8.4]",Ground Pass,,10.666771,,,,Jefferson Antonio Montero Vite,7063.0,,,,,,Corner,2,From Corner,Gylfi Þór Sigurðsson,3944.0,Center Attacking Midfield,146,Swansea City,26,['d4d211f6-4730-498c-acc3-56efeed13f70'],51,,,,,,,,,,,,,,,,,,Swansea City,26,00:31:51.828,Pass,
,,,,,,,,,,,,,,,,,1.65379,,,,,,,,,,,,,2362044b-24cf-433d-b834-c4cd44e8a23c,3129,,"[113.0, 8.6]",3754047,76,,,,,1.4081589,,Right Foot,True,,,"[118.3, 40.9]",High Pass,,32.73194,,Incomplete,,,,,,,,,,2,From Corner,Jefferson Antonio Montero Vite,7063.0,Left Wing,146,Swansea City,26,['f79f9f21-8703-4d64-ad0c-816c5d909e82'],56,,,,,,,,,,,,,,,,,,Swansea City,26,00:31:56.410,Pass,
,,,,,,,,,,,,,,,,,4.620954,,,,,,,,,,,,,1f969490-3e18-435d-ab0b-c8ef49f58ab1,3131,,"[8.1, 43.7]",3754047,77,,True,,,0.22518297,,Drop Kick,,,,"[71.4, 58.2]",High Pass,,64.93951,,Incomplete,,Daniel Andre Sturridge,3529.0,,,,,,,2,Regular Play,Simon Mignolet,3539.0,Goalkeeper,147,Liverpool,24,"['92e0c241-466f-4cf2-a6f6-039126f970a4', 'b24bf508-f069-4509-a72e-0624a162834a']",6,,,,,,,,,,,,,,,,,,Liverpool,24,00:32:06.489,Pass,
,,,,,,,,,,,,,,,,,2.955922,,,,,,,,,,,,,b24bf508-f069-4509-a72e-0624a162834a,3133,,"[48.7, 21.9]",3754047,77,,,,,0.8367126,,Head,,,,"[64.4, 39.3]",High Pass,,23.436083,,Incomplete,,Gylfi Þór Sigurðsson,3944.0,,,,,,Recovery,2,Regular Play,Jack Frank Porteous Cork,3462.0,Left Center Midfield,147,Liverpool,24,"['1f969490-3e18-435d-ab0b-c8ef49f58ab1', '7e681668-a245-4fce-a886-d7190324bd73', '9a6fbd20-3912-4bf3-93a8-5449a7b1c41d']",11,,,,,,,,,,,,,,,,,,Swansea City,26,00:32:11.110,Pass,
,,,,,,,,,,,,,,,,,3.111899,,,,,,,,,,,,,9a6fbd20-3912-4bf3-93a8-5449a7b1c41d,3135,,"[55.7, 40.8]",3754047,77,,,,,0.7817618,,Right Foot,,,,"[83.3, 68.2]",High Pass,,38.89113,,Incomplete,,Jordon Ibe,3635.0,,,,,,Recovery,2,Regular Play,Emre Can,3493.0,Center Defensive Midfield,147,Liverpool,24,"['72130f8e-1af8-4400-a93d-33309ab5703d', 'b24bf508-f069-4509-a72e-0624a162834a', 'e67c9804-c7b9-45f7-9940-c73097cb631c']",14,,,,,,,,,,,,,,,,,,Liverpool,24,00:32:14.065,Pass,
,,,,,,,,,,,,,,,,,2.002839,,,,,,,,,,,,,e67c9804-c7b9-45f7-9940-c73097cb631c,3137,,"[36.8, 11.9]",3754047,77,,,,,-0.22679885,,Head,,,,"[58.9, 6.8]",High Pass,,22.680828,,Incomplete,,Jefferson Antonio Montero Vite,7063.0,,,,,,Recovery,2,Regular Play,Neil Taylor,9627.0,Left Back,147,Liverpool,24,"['9a6fbd20-3912-4bf3-93a8-5449a7b1c41d', 'bf251e4d-302a-44df-a416-a081f3e2ae68', 'f754cdaf-cbac-4982-a8d3-ac1e5598f0a4']",17,,,,,,,,,,,,,,,,,,Swansea City,26,00:32:17.177,Pass,
,,,,,,,,,,,,,,,,,0.774097,,,,,,,,,,,,,adac78ba-88d8-4a68-bfaa-08789a99df55,3141,,"[63.0, 72.3]",3754047,77,,,,,-1.4735432,,Right Foot,,,,"[64.6, 55.9]",Low Pass,,16.477863,,,,Jordan Brian Henderson,3532.0,,,,,,,2,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,147,Liverpool,24,['11181d19-c172-4ae7-a7dd-245bef4e850e'],19,,,,,,,,,,,,,,,,,,Liverpool,24,00:32:19.824,Pass,
,,,,,,,,,,,,,,,,,0.85488,,,,,,,,,,,,,5348c4e9-7966-4ea6-bc1b-923be9d12470,3145,,"[66.7, 55.6]",3754047,77,,,,,-0.67474097,,Right Foot,,,,"[75.7, 48.4]",Ground Pass,,11.525623,,Incomplete,,Adam David Lallana,4090.0,,,,,,,2,Regular Play,Jordan Brian Henderson,3532.0,Right Center Midfield,147,Liverpool,24,"['57ebd5f4-4d71-46ac-9315-759b0f29bb08', 'e869a6ca-6bef-41b4-af98-f99ac49df7e4']",21,,,,,,,,,,,,,,,,,,Liverpool,24,00:32:21.542,Pass,
,,,,,,,,,,,,,,,,,2.048048,,,,,,,,,,,,,85cdaf0a-c158-476d-8a36-e7afdab75984,3149,,"[49.8, 30.7]",3754047,77,,,,,1.5578101,,Right Foot,,,,"[50.3, 69.2]",Ground Pass,,38.503246,,,,Kyle Naughton,3340.0,,,,,,,2,Regular Play,Sung-Yeung Ki,3605.0,Right Center Midfield,148,Swansea City,26,['2ad70af0-0d70-481e-9888-b3a0ea56983b'],24,,,,,,,,,,,,,,,,,,Swansea City,26,00:32:24.859,Pass,
,,,,,,,,,,,,,,,,,1.130949,,,,,,,,,,,,,7987bd50-555e-4c9a-bc8f-257b077e37ad,3152,,"[85.4, 74.7]",3754047,77,,,,,-0.948716,,Right Foot,True,,,"[103.9, 48.9]",Ground Pass,,31.747284,,Incomplete,,Bafétimbi Gomis,20521.0,,,,,,,2,Regular Play,Kyle Naughton,3340.0,Right Back,148,Swansea City,26,"['7853d041-fe67-48aa-aa59-b5513f12aa0e', 'bc73dbb1-c4a7-4994-a3aa-6e8de43dade3']",30,,,,,,,,,,,,,,,,,,Swansea City,26,00:32:30.586,Pass,
,,,,,,,,,,,,,,,,,1.371219,,,,,,,,,,,,,bc73dbb1-c4a7-4994-a3aa-6e8de43dade3,3154,,"[16.2, 31.2]",3754047,77,,,,,-0.9927313,,Left Foot,,,,"[28.4, 12.5]",Ground Pass,,22.327785,,Incomplete,,,,,,,,,Recovery,2,Regular Play,Dejan Lovren,3471.0,Left Center Back,148,Swansea City,26,"['03aae23e-eee1-46d0-bf8f-de8aef41aa8a', '7987bd50-555e-4c9a-bc8f-257b077e37ad']",31,,,,,,,,,,,,,,,,,,Liverpool,24,00:32:31.717,Pass,
,,,,,,,,,,,,,,,,,1.13671,,,,,,,,,,,,,0a0eee31-4844-45ee-8721-c79be373c447,3157,,"[92.2, 71.5]",3754047,77,,,,,1.3012073,,Right Foot,,,,"[94.3, 79.1]",Ground Pass,,7.8847957,,,,André Ayew Pelé,3347.0,,,,,,,2,Regular Play,Kyle Naughton,3340.0,Right Back,148,Swansea City,26,['ae9bba11-477a-430b-bd2f-819a86c5eab5'],35,,,,,,,,,,,,,,,,,,Swansea City,26,00:32:35.453,Pass,
,,,,,,,,,,,,,,,,,1.272065,,,,,,,,,,,,,2f18a73a-4e35-4fa0-beb6-e97536702a3b,3161,,"[84.9, 58.3]",3754047,77,,,,,0.85052335,,Left Foot,,,,"[93.5, 68.1]",Ground Pass,,13.038404,,,,Kyle Naughton,3340.0,,,,,,,2,Regular Play,André Ayew Pelé,3347.0,Right Wing,148,Swansea City,26,['3201f97a-1494-44aa-bdf7-0db1f59a1dc7'],41,,,,,,,,,,,,,,,,,,Swansea City,26,00:32:41.358,Pass,
,,,,,,,,,,,,,,,,,1.253253,,,,,,,,,,,,,5c5c11ce-b852-4ee2-b7de-78be71535a72,3164,,"[93.5, 68.4]",3754047,77,,,,,-3.1175973,,Right Foot,,,,"[81.0, 68.1]",Ground Pass,,12.503599,,,,Jack Frank Porteous Cork,3462.0,,,,,,,2,Regular Play,Kyle Naughton,3340.0,Right Back,148,Swansea City,26,['72e3cd55-1a94-44d4-8563-fe7d3dcbf97c'],42,,,,,,,,,,,,,,,,,,Swansea City,26,00:32:42.664,Pass,
,,,,,,,,,,,,,,,,,1.164825,,,,,,,,,,,,,335571d1-d823-49bd-a6d6-6fa41d08b13a,3167,,"[81.0, 68.1]",3754047,77,,,,,0.6922109,,Right Foot,,,,"[92.7, 77.8]",Ground Pass,,15.198027,,,,Sung-Yeung Ki,3605.0,,,,,,,2,Regular Play,Jack Frank Porteous Cork,3462.0,Left Center Midfield,148,Swansea City,26,['fc0fb2ab-5525-4419-ba62-3432e4c627eb'],44,,,,,,,,,,,,,,,,,,Swansea City,26,00:32:44.900,Pass,
,,,,,,,,,,,,,,,,,0.683991,,,,,,,,,,,,,4be58a48-45eb-4d69-b2cc-39fc7519b7e3,3171,,"[89.8, 78.6]",3754047,77,,,,,-2.228685,,Left Foot,,,,"[86.4, 74.2]",Ground Pass,,5.5605755,,Incomplete,,Jack Frank Porteous Cork,3462.0,,,,,,,2,Regular Play,Sung-Yeung Ki,3605.0,Right Center Midfield,148,Swansea City,26,"['5d827b4f-6d66-4fcc-aa5a-eb8e1b98439c', '62698ccf-b9fc-49ce-9b36-cb000dc22797', '8f27a608-08b0-44d7-82ff-c3a2e2e6cf25']",46,,,,,,,,,,,,,,,,,,Swansea City,26,00:32:46.424,Pass,True
,,,,,,,,,,,,,,,,,2.020895,,,,,,,,,,,,,b1b5088c-1539-4c33-9d77-de21c9e1dfab,3174,,"[91.4, 80.0]",3754047,77,,,,,-2.8826396,,,,,,"[76.3, 76.0]",Low Pass,,15.620819,,,,Sung-Yeung Ki,3605.0,,,,,,Throw-in,2,From Throw In,Jack Frank Porteous Cork,3462.0,Left Center Midfield,149,Swansea City,26,['a7028cbd-3658-4f9d-b318-45145b4b8c01'],51,,,,,,,,,,,,,,,,,,Swansea City,26,00:32:51.124,Pass,
,,,,,,,,,,,,,,,,,1.087663,,,,,,,,,,,,,054bed61-405d-44be-a687-df65b7975f96,3177,,"[69.8, 73.6]",3754047,77,,,,,-0.6865478,,Right Foot,,,,"[83.1, 62.7]",Ground Pass,,17.19593,,,,André Ayew Pelé,3347.0,,,,,,,2,From Throw In,Sung-Yeung Ki,3605.0,Right Center Midfield,149,Swansea City,26,['6a59c4b4-e7d1-418c-80af-837c52fad4db'],54,,,,,,,,,,,,,,,,,,Swansea City,26,00:32:54.891,Pass,
,,,,,,,,,,,,,,,,,0.834211,,,,,,,,,,,,,8aa5e183-69c9-46c3-8304-6d007172078c,3197,,"[26.3, 9.6]",3754047,78,,,,,2.0947156,,Right Foot,,,,"[18.5, 23.1]",Ground Pass,,15.591344,,,,Emre Can,3493.0,,,,,,,2,Regular Play,Adam David Lallana,4090.0,Left Midfield,150,Liverpool,24,['6eebd524-be2d-4c6e-8216-64a2f5228338'],7,,,,,,,,,,,,,,,,,,Liverpool,24,00:33:07.441,Pass,
,,,,,,,,,,,,,,,,,1.727632,,,,,,,,,,,,,b973a550-de0f-47c4-9629-4bef56f4d77f,3199,,"[18.5, 23.1]",3754047,78,,,,,-0.3034841,,Left Foot,,,,"[56.5, 11.2]",High Pass,,39.819717,,,,Daniel Andre Sturridge,3529.0,,,,,,,2,Regular Play,Emre Can,3493.0,Center Defensive Midfield,150,Liverpool,24,['5d496b37-5a15-4176-a41c-d07b5aa9970d'],8,,,,,,,,,,,,,,,,,,Liverpool,24,00:33:08.275,Pass,
,,,,,,,,,,,,,,,,,1.426329,,,,,,,,,,,,,ff2f88c4-ea80-490e-87f5-b6cd74af6efc,3207,,"[84.2, 66.8]",3754047,78,,,,,2.0344439,,Right Foot,,,,"[77.9, 79.4]",Low Pass,,14.087228,,,,Kyle Naughton,3340.0,,,,,,,2,Regular Play,Gylfi Þór Sigurðsson,3944.0,Center Attacking Midfield,151,Swansea City,26,['321de48e-54ec-44c3-9184-63b2ab42e344'],13,,,,,,,,,,,,,,,,,,Swansea City,26,00:33:13.237,Pass,
,,,,,,,,,,,,,,,,,0.886543,,,,,,,,,,,,,75eb8cae-a5f0-4f16-9dcb-2bfa9d090f91,3210,,"[77.9, 79.4]",3754047,78,,,,,-1.1263771,,Right Foot,,,,"[83.9, 66.8]",Low Pass,,13.955644,,,,Gylfi Þór Sigurðsson,3944.0,,,,,,,2,Regular Play,Kyle Naughton,3340.0,Right Back,151,Swansea City,26,['242ba127-1a37-4d91-a337-548eefc46354'],15,,,,,,,,,,,,,,,,,,Swansea City,26,00:33:15.743,Pass,
,,,,,,,,,,,,,,,,,1.118332,,,,,,,,,,,,,6211acf1-3c82-4106-ac0f-ae6001e107b6,3213,,"[84.2, 66.8]",3754047,78,,,,,0.9726521,,Right Foot,,,,"[91.9, 78.1]",Ground Pass,,13.674063,,,,Kyle Naughton,3340.0,,,,,,,2,Regular Play,Gylfi Þór Sigurðsson,3944.0,Center Attacking Midfield,151,Swansea City,26,['9ed06330-9f86-4fe5-991a-d28db82e5307'],17,,,,,,,,,,,,,,,,,,Swansea City,26,00:33:17.088,Pass,
,,,,,,,,,,,,,,,,,2.640168,,,,,,,,,,,,,81ced163-c40e-4f55-b178-3b0b6178c864,3216,,"[91.7, 78.3]",3754047,78,,,,,-1.0560468,,Right Foot,True,,,"[116.7, 34.1]",High Pass,,50.78031,,Incomplete,,André Ayew Pelé,3347.0,,,True,,,,2,Regular Play,Kyle Naughton,3340.0,Right Back,151,Swansea City,26,"['00aa7abe-cbf3-4f4e-9cfa-82c88254eded', 'bb789001-dbf8-49ee-8ebf-af5ab6869c0b']",19,,,,,,,,,,,,,,,,,,Swansea City,26,00:33:19.054,Pass,
,,,,,,,,,,,,,,,,,1.496442,,,,,,,,,,,,,4575ef76-97f4-492a-bc53-32e47491dc0b,3219,,"[120.0, 0.1]",3754047,78,,,,,1.7123023,,Right Foot,,,,"[114.9, 35.9]",High Pass,,36.16144,,Incomplete,,,,,True,,Straight,,Corner,2,From Corner,Gylfi Þór Sigurðsson,3944.0,Center Attacking Midfield,152,Swansea City,26,['9e5fbb02-2627-44ee-a11d-7b1cfa7139a0'],48,,,,,,,,,,,,,,,,,,Swansea City,26,00:33:48.198,Pass,
,,,,,,,,,,,,,,,,,1.846003,,,,,,,,,,,,,1270b22b-8a86-4b90-8322-d67fd61199cf,3221,,"[10.2, 33.6]",3754047,78,,,,,-2.301703,,Head,,,,"[7.6, 30.7]",Low Pass,,3.8948684,,,,Nathaniel Edwin Clyne,4590.0,,,,,,Recovery,2,From Corner,James Philip Milner,3473.0,Left Center Midfield,152,Swansea City,26,['e0c895e5-ee5f-4179-a2ec-0e558a3970d4'],51,,,,,,,,,,,,,,,,,,Liverpool,24,00:33:51.040,Pass,
,,,,,,,,,,,,,,,,,0.831803,,,,,,,,,,,,,6f0835f1-9ac6-4a7d-94ae-359fa2069257,3225,,"[69.0, 79.6]",3754047,78,,,,,-0.28010798,,Right Foot,,,,"[76.3, 77.5]",Low Pass,,7.5960517,,,,Jack Frank Porteous Cork,3462.0,,,,,,Recovery,2,From Corner,Kyle Naughton,3340.0,Right Back,152,Swansea City,26,['6f17af9d-aa02-4180-b9ec-e99146c294f3'],59,,,,,,,,,,,,,,,,,,Swansea City,26,00:33:59.258,Pass,
,,,,,,,,,,,,,,,,,1.073024,,,,,,,,,,,,,5bde53da-99a5-4d7b-9a61-dc47df91de89,3231,,"[93.0, 77.5]",3754047,79,,,,,-1.1955255,,Right Foot,True,,,"[104.7, 47.8]",Low Pass,,31.921467,,Incomplete,,Bafétimbi Gomis,20521.0,,,,,,,2,From Corner,Jack Frank Porteous Cork,3462.0,Left Center Midfield,152,Swansea City,26,"['8ce345ce-0e97-456e-90af-8f050adb79f1', 'a5729ace-e022-49dd-b3e0-2c57d17d9cac']",4,,,,,,,,,,,,,,,,,,Swansea City,26,00:34:04.221,Pass,
,,,,,,,,,,,,,,,,,1.271074,,,,,,,,,,,,,5791b60c-1012-4850-94b5-c759715313bb,3244,,"[24.2, 24.9]",3754047,79,,,,,0.5942137,,Right Foot,,,,"[42.7, 37.4]",Low Pass,,22.327114,,,,Jordon Ibe,3635.0,,,,,,,2,Regular Play,Jordan Brian Henderson,3532.0,Right Center Midfield,153,Liverpool,24,"['2e424bcc-14a3-4361-a8a5-894d8e7d7ad9', '42d7ec8c-6d5c-4f40-9919-a82506bc0ed8']",11,,,,,,,,,,,,,,,,,,Liverpool,24,00:34:11.808,Pass,True
,,,,,,,,,,,,,,,,,2.103481,,,,,,,,,,,,,b3cb93c9-c579-49a2-8d59-4c912147b459,3248,,"[67.2, 40.1]",3754047,79,,,,,-0.86255145,,Right Foot,,,,"[85.7, 18.5]",Ground Pass,,28.439585,,,,Jefferson Antonio Montero Vite,7063.0,,,,,,Recovery,2,Regular Play,Ashley Williams,3644.0,Left Center Back,154,Swansea City,26,['7d549d05-3597-4d8c-94bf-6fa18d80be0c'],14,,,,,,,,,,,,,,,,,,Swansea City,26,00:34:14.862,Pass,
,,,,,,,,,,,,,,,,,0.291528,,,,,,,,,,,,,2e342ab5-ca6e-4103-8d57-6f6ec344d399,3251,,"[112.2, 24.0]",3754047,79,,,,,1.7475052,,Left Foot,,,,"[111.7, 26.8]",High Pass,,2.8442926,,Incomplete,,André Ayew Pelé,3347.0,,,,,,,2,Regular Play,Jefferson Antonio Montero Vite,7063.0,Left Wing,154,Swansea City,26,"['4a9ffbe7-9c11-451a-80f0-5ca2e2cf6b37', '81d3a70b-3a6e-4a82-97ea-be40f26212db']",19,,,,,,,,,,,,,,,,,,Swansea City,26,00:34:19.841,Pass,
,,,,,,,,,,,,,,,,,1.628502,,,,,,,,,,,,,f1d30b44-1f9e-4a39-9131-0249ab212240,3254,,"[120.0, 0.1]",3754047,79,,,,,1.7780209,,Right Foot,,,,"[112.2, 37.2]",High Pass,,37.91108,,Incomplete,,Kyle Bartley,4726.0,,True,,Straight,,Corner,2,From Corner,Gylfi Þór Sigurðsson,3944.0,Center Attacking Midfield,155,Swansea City,26,"['5d58ba0f-5cb3-46b6-b97e-ff000fea7aa6', 'bc27c789-9fd6-43e1-b7d7-29712a88e841']",44,,,,,,,,,,,,,,,,,,Swansea City,26,00:34:44.547,Pass,
,,,,,,,,,,,,,,,,,3.57811,,,,,,,,,,,,,558a8635-da23-45d9-870a-9ae135036e3a,3267,,"[6.0, 44.0]",3754047,81,,,,,0.26098013,,Right Foot,,,,"[71.9, 61.6]",High Pass,,68.20975,,Incomplete,,Daniel Andre Sturridge,3529.0,,,,,,Goal Kick,2,From Goal Kick,Simon Mignolet,3539.0,Goalkeeper,156,Liverpool,24,"['10cc31b2-a4e5-4b74-9535-826d94407a79', 'a81b9ca5-cc07-4e72-be2a-eabd4e5cd2fa']",18,,,,,,,,,,,,,,,,,,Liverpool,24,00:36:18.990,Pass,
,,,,,,,,,,,,,,,,,0.852396,,,,,,,,,,,,,10cc31b2-a4e5-4b74-9535-826d94407a79,3270,,"[48.2, 18.5]",3754047,81,,,,True,-0.65242946,,,,,,"[57.1, 11.7]",Low Pass,,11.200446,,,,Jefferson Antonio Montero Vite,7063.0,,,,,,Recovery,2,Regular Play,Ashley Williams,3644.0,Left Center Back,157,Swansea City,26,"['558a8635-da23-45d9-870a-9ae135036e3a', '6ffa25f9-ad16-4ab5-a67b-7043ae489b2a', '8879cd4d-c852-4611-84da-83c6fdc65bc8']",22,,,,,,,,,,,,,,,,,,Swansea City,26,00:36:22.568,Pass,True
,,,,,,,,,,,,,,,,,0.734622,,,,,,,,,,,,,b5758f49-807c-4671-8471-6f57107a225b,3273,,"[57.1, 11.7]",3754047,81,,,,,0.7617805,,Right Foot,,,,"[63.6, 17.9]",Low Pass,,8.982761,,,,Bafétimbi Gomis,20521.0,,,,,,,2,Regular Play,Jefferson Antonio Montero Vite,7063.0,Left Wing,157,Swansea City,26,['6348d8ff-e96b-4e81-be3c-0177f0c99180'],23,,,,,,,,,,,,,,,,,,Swansea City,26,00:36:23.821,Pass,
,,,,,,,,,,,,,,,,,0.865684,,,,,,,,,,,,,6a0316d8-18e5-428c-817f-2f08f15a81cb,3277,,"[62.8, 16.4]",3754047,81,,,,,-1.5063695,,Right Foot,,,,"[63.4, 7.1]",Ground Pass,,9.319335,,,,Jefferson Antonio Montero Vite,7063.0,,,,,,,2,Regular Play,Bafétimbi Gomis,20521.0,Center Forward,157,Swansea City,26,['cf1ab156-48d7-4e86-82d5-adbdf5c7f0f3'],25,,,,,,,,,,,,,,,,,,Swansea City,26,00:36:25.613,Pass,
,,,,,,,,,,,,,,,,,5.40211,,,,,,,,,,,,,ff7603c1-58e0-4760-9085-f3f2ada22a58,3281,,"[70.3, 7.6]",3754047,81,,,,,-0.023600768,,Right Foot,,,,"[116.9, 6.5]",Ground Pass,,46.61298,,Incomplete,,Bafétimbi Gomis,20521.0,,,,,,,2,Regular Play,Jefferson Antonio Montero Vite,7063.0,Left Wing,157,Swansea City,26,"['20f3e680-38b2-4bcf-b07f-e5ed457743a6', 'ae0e4f84-70eb-4781-bc9a-600cb5b36fb5']",28,,,,,,,,,,,,,,,,,,Swansea City,26,00:36:28.710,Pass,
,,,,,,,,,,,,,,,,,2.165147,,,,,,,,,,,,,f41b882a-61d4-4705-bc1f-d5434ea9fb73,3287,,"[120.0, 0.1]",3754047,81,,,,,1.6403358,,Right Foot,,,,"[117.2, 40.3]",High Pass,True,40.297394,,Incomplete,,,,,,True,Inswinging,,Corner,2,From Corner,Gylfi Þór Sigurðsson,3944.0,Center Attacking Midfield,158,Swansea City,26,['5bfb16fe-e3cf-43f0-b7d8-ceff715d7f6d'],56,,,,,,,,,,,,,,,,,,Swansea City,26,00:36:56.376,Pass,
,,,,,,,,,,,,,,,,,1.273633,,,,,,,,,,,,,733e6ceb-62a2-49a4-b3d4-14dea6e78863,3291,,"[19.5, 43.4]",3754047,82,,,,,0.93390304,,Head,,,,"[30.3, 58.0]",High Pass,,18.160397,,Incomplete,,,,,,,,,Recovery,2,From Corner,Alberto Moreno Pérez,3515.0,Left Back,158,Swansea City,26,['eee3573f-ffa1-45f9-bdb5-1882042ddc2c'],2,,,,,,,,,,,,,,,,,,Liverpool,24,00:37:02.582,Pass,
,,,,,,,,,,,,,,,,,1.682863,,,,,,,,,,,,,eee3573f-ffa1-45f9-bdb5-1882042ddc2c,3292,,"[89.8, 22.1]",3754047,82,,,,,0.35408807,,Right Foot,,,,"[110.9, 29.9]",High Pass,,22.495556,,Incomplete,,,,,,,,,Recovery,2,From Corner,Neil Taylor,9627.0,Left Back,158,Swansea City,26,"['1aea70d4-204d-44db-b154-6946b081aa2c', '733e6ceb-62a2-49a4-b3d4-14dea6e78863']",3,,,,,,,,,,,,,,,,,,Swansea City,26,00:37:03.855,Pass,
,,,,,,,,,,,,,,,,,0.615328,,,,,,,,,,,,,76037cd2-242d-47d2-8c05-dd6566371597,3296,,"[118.5, 23.4]",3754047,82,,,,,0.7140907,,Left Foot,,,,"[120.0, 24.7]",Ground Pass,,1.9849433,,Out,,,,,,,,,,2,From Corner,Gylfi Þór Sigurðsson,3944.0,Center Attacking Midfield,158,Swansea City,26,,10,,,,,,,,,,,,,,,,,,Swansea City,26,00:37:10.228,Pass,
