ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,93654fb3-f220-4dc5-9b2b-1cb028ab7192,2454,,,"[24.0, 7.7]",3754251,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cheikhou Kouyaté,3684.0,Right Center Midfield,136,Liverpool,24,['5481f997-949a-4f27-8044-cfc4584f518f'],9,,,,,,,,,,,,,,,,West Ham United,40,00:20:09.954,Block,
,,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c816a6cb-369d-4aa8-92d3-798b2e5aa16c,2520,,,"[41.3, 22.8]",3754251,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lucas Pezzini Leiva,7780.0,Left Defensive Midfield,138,West Ham United,40,['70ef9069-72a2-4390-a8bb-0abed705566e'],6,,,,,,,,,,,,,,,,Liverpool,24,00:22:06.549,Block,
,,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a8572572-300d-47b0-899c-ed5c519b76b4,2569,,,"[3.4, 38.9]",3754251,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bradley Shaun Smith,13448.0,Left Back,140,West Ham United,40,,5,,,,,,,,,,,,,,,,Liverpool,24,00:23:05.198,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b81af817-b264-4e8f-837e-d1098d9e7bab,2605,,,"[11.1, 6.4]",3754251,69,,True,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucas Pezzini Leiva,7780.0,Left Defensive Midfield,147,West Ham United,40,['3f637419-8b37-49ac-8fd6-c62afa170249'],26,,,,,,,,,,,,,,,,Liverpool,24,00:24:26.392,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,bfb446bd-d6b4-4a4a-afaf-d4cb3e03025d,2647,,,"[13.4, 49.4]",3754251,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pedro Mba Obiang Avomo,3897.0,Left Midfield,150,Liverpool,24,['dfeef3da-d2af-4bd1-aeca-a4c4ac720a2e'],55,,,,,,,,,,,,,,,,West Ham United,40,00:25:55.163,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1cf25dae-00a4-47fd-841a-72ff2f2c5898,2725,,,"[75.4, 12.6]",3754251,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bradley Shaun Smith,13448.0,Left Back,152,Liverpool,24,,23,,,,,,,,,,,,,,,,Liverpool,24,00:27:23.752,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ab4c1812-7351-401c-88f6-9ada2fc6af46,2753,,,"[3.6, 51.4]",3754251,72,,True,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Michail Antonio,3349.0,Right Midfield,153,Liverpool,24,['f16a1598-23a0-4fd5-a371-335cd838f3a4'],58,,,,,,,,,,,,,,,,West Ham United,40,00:27:58.167,Block,
,,,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,30878a00-fcd8-45bb-a52e-d3dffbe15c3e,2874,,,"[0.5, 43.0]",3754251,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Mark Noble,3874.0,Left Center Midfield,168,Liverpool,24,['c44a529d-57c5-4943-9ae2-00e466d6def2'],14,,,,,,,,,,,,,,,,West Ham United,40,00:32:14.310,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,931a6ea8-d943-427a-8f4f-e706f3fe89fa,2880,,,"[15.2, 48.4]",3754251,77,,True,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Cheikhou Kouyaté,3684.0,Right Center Midfield,168,Liverpool,24,['ae3a6db0-9b94-4fc5-8222-34e62cd0ba53'],16,,,,,,,,,,,,,,,,West Ham United,40,00:32:16.732,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e28f3697-4a97-4eb2-baa0-6f4181d7199f,2888,,,"[7.9, 72.5]",3754251,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mark Noble,3874.0,Left Center Midfield,169,Liverpool,24,,29,,,,,,,,,,,,,,,,West Ham United,40,00:32:29.591,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6aba24ad-9f40-43e2-bec0-e2b1850793ab,2890,,,"[110.9, 4.0]",3754251,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bradley Shaun Smith,13448.0,Left Back,169,Liverpool,24,['7adc0f1a-5fc2-419f-8bde-f49f9e645006'],29,,,,,,,,,,,,,,,,Liverpool,24,00:32:29.818,Block,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,47d3c2dd-d361-4d71-b676-79dd07aa4fa7,2896,,,"[4.4, 40.5]",3754251,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Andy Carroll,4271.0,Right Center Forward,170,Liverpool,24,['9fb6f750-83ec-48b0-89c1-9506568c21ef'],10,,,,,,,,,,,,,,,,West Ham United,40,00:33:10.344,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ab810dcd-b0a8-46a9-bf36-f095dbba11d5,2954,,,"[10.8, 40.0]",3754251,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Angelo Obinze Ogbonna,3843.0,Left Center Back,172,Liverpool,24,['eadb7449-249f-43ee-b5e6-76cbf7dec001'],14,,,,,,,,,,,,,,,,West Ham United,40,00:35:14.637,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4277f01d-7e3e-4ec5-8915-af96c38d52ee,3050,,,"[39.5, 7.1]",3754251,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bradley Shaun Smith,13448.0,Left Back,181,West Ham United,40,['5dc90ad9-61a4-461f-a6e8-7b875ee6a55c'],11,,,,,,,,,,,,,,,,Liverpool,24,00:39:11.215,Block,
,,True,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7200ef62-64f3-469b-9768-aa489cda5bf3,3057,,,"[31.9, 10.6]",3754251,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucas Pezzini Leiva,7780.0,Left Center Back,181,West Ham United,40,['a00ce34b-0505-4c92-93cc-61d0cf73dec4'],12,,,,,,,,,,,,,,,,Liverpool,24,00:39:12.423,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d5b6da6b-1281-4f8c-a4d7-d4daf08945b1,3085,,,"[45.3, 28.7]",3754251,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Joe Allen,10931.0,Left Defensive Midfield,184,West Ham United,40,['daa0966f-36c6-40d1-b5b4-a677d106a2fb'],11,,,,,,,,,,,,,,,,Liverpool,24,00:41:11.531,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c233bb14-b898-4cfc-ba0d-5f84763eeb06,3141,,,"[31.2, 31.3]",3754251,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mark Noble,3874.0,Left Center Midfield,188,Liverpool,24,['e0b4f325-4dcc-4232-b633-7246f4910545'],50,,,,,,,,,,,,,,,,West Ham United,40,00:42:50.571,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1a3800f1-541b-4005-ab3d-9d43a8637020,3142,,,"[91.0, 46.4]",3754251,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Philippe Coutinho Correia,3501.0,Left Wing,188,Liverpool,24,['0be6622b-6cf9-4cb2-b4d4-4ac958d402fa'],50,,,,,,,,,,,,,,,,Liverpool,24,00:42:50.743,Block,True
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,60ec0f8d-9435-4555-bbad-ef52a6c80f45,3203,,,"[80.4, 57.1]",3754251,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dejan Lovren,3471.0,Right Center Back,192,West Ham United,40,,9,,,,,,,,,,,,,,,,Liverpool,24,00:44:09.529,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9db44017-bfc1-4b69-ad55-01e177e3e3ca,3256,,,"[34.7, 17.4]",3754251,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cheikhou Kouyaté,3684.0,Right Center Midfield,195,Liverpool,24,['659973c5-f4b6-4acf-9367-2e302caddd3e'],48,,,,,,,,,,,,,,,,West Ham United,40,00:45:48.005,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5460a42b-ba47-4cc1-9395-4d2c41465d3d,3317,,,"[12.0, 9.1]",3754251,92,,True,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mark Noble,3874.0,Left Center Midfield,198,Liverpool,24,['ef7ebdc8-1247-4721-b97e-b47ab7205457'],8,,,,,,,,,,,,,,,,West Ham United,40,00:47:08.012,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3eaf8fdf-2453-4ce4-ac10-fe364f43a6b4,35,,,"[65.1, 70.8]",3754251,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Michail Antonio,3349.0,Right Midfield,3,Liverpool,24,['aa05e8f2-7222-4851-b223-88b4cf9789db'],38,,,,,,,,,,,,,,,,West Ham United,40,00:00:38.466,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6fb94a9d-ebb9-42d4-93e8-ed0bf5c406bd,39,,,"[65.0, 13.2]",3754251,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Christian Benteke Liolo,3380.0,Center Forward,3,Liverpool,24,,42,,,,,,,,,,,,,,,,Liverpool,24,00:00:42.093,Ball Recovery,
,True,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,139423b2-f6bc-407c-8224-d67d28debe87,118,,,"[76.2, 72.9]",3754251,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cheikhou Kouyaté,3684.0,Right Center Midfield,7,Liverpool,24,,51,,,,,,,,,,,,,,,,West Ham United,40,00:02:51.053,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,00a5ed16-2e55-4e76-9175-9089e2f5b66f,128,,,"[77.4, 24.7]",3754251,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emre Can,3493.0,Right Defensive Midfield,7,Liverpool,24,,1,,,,,,,,,,,,,,,,Liverpool,24,00:03:01.058,Ball Recovery,
,True,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,224fa6d0-ee71-4082-932c-5b70863cfb42,155,,,"[91.2, 24.8]",3754251,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Cheikhou Kouyaté,3684.0,Right Center Midfield,8,West Ham United,40,,54,,,,,,,,,,,,,,,,West Ham United,40,00:03:54.075,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,40cc8480-cf00-4128-8d93-da83ce3cb371,159,,,"[20.6, 68.9]",3754251,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Nathaniel Edwin Clyne,4590.0,Right Back,8,West Ham United,40,,56,,,,,,,,,,,,,,,,Liverpool,24,00:03:56.529,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c3e68678-c19d-415b-8cf6-1cd5abc8fb21,163,,,"[41.1, 22.7]",3754251,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,James Collins,3482.0,Right Center Back,8,West Ham United,40,['47419483-d040-4857-bfb2-fa055f737a2f'],1,,,,,,,,,,,,,,,,West Ham United,40,00:04:01.466,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8560862b-aaf8-445b-aa56-aa853568fefe,197,,,"[57.0, 56.9]",3754251,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emre Can,3493.0,Right Defensive Midfield,9,Liverpool,24,['50d7d6fd-5d11-4ea0-8354-82be0e034e3c'],50,,,,,,,,,,,,,,,,Liverpool,24,00:04:50.875,Ball Recovery,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8711cd26-3e7e-4891-8c67-9be6955cba10,210,,,"[70.4, 57.4]",3754251,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emre Can,3493.0,Right Defensive Midfield,9,Liverpool,24,['0eb50987-b785-4199-b3c2-2beecdcd45d3'],58,,,,,,,,,,,,,,,,Liverpool,24,00:04:58.456,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,59d757d3-0e2f-4098-a35d-a51bb4decdae,224,,,"[76.9, 76.5]",3754251,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Back,9,Liverpool,24,,15,,,,,,,,,,,,,,,,Liverpool,24,00:05:15.197,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4419bc43-1e7a-44b2-9401-359eb0eeb233,234,,,"[77.2, 72.2]",3754251,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Back,10,Liverpool,24,['a338dc8a-2ee5-4a61-831e-fcd8ec4dae58'],37,,,,,,,,,,,,,,,,Liverpool,24,00:05:37.344,Ball Recovery,
,True,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,47b2b34e-7a35-451b-ad99-d2709e4c9a24,238,,,"[46.0, 7.3]",3754251,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mark Noble,3874.0,Left Center Midfield,10,Liverpool,24,,38,,,,,,,,,,,,,,,,West Ham United,40,00:05:38.222,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6e4af834-ce20-4260-8bf4-c9fadf147ac1,305,,,"[22.5, 47.7]",3754251,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mamadou Sakho,3483.0,Left Center Back,14,West Ham United,40,,16,,,,,,,,,,,,,,,,Liverpool,24,00:07:16.076,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9bde484b-dca5-4023-8a55-bd1125629ef1,329,,,"[37.6, 8.3]",3754251,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aaron Cresswell,3062.0,Left Back,16,West Ham United,40,['f2721f36-a8f3-4934-82c2-aae3e97b0d23'],5,,,,,,,,,,,,,,,,West Ham United,40,00:08:05.431,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,694e89a9-91e3-4c3b-9f42-6bbc502a0e36,343,,,"[26.4, 71.1]",3754251,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nathaniel Edwin Clyne,4590.0,Right Back,17,West Ham United,40,['af379c92-1378-4474-a50f-531a7170a196'],33,,,,,,,,,,,,,,,,Liverpool,24,00:08:33.920,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ac6ff841-91a4-4046-89b9-4719e3dd7e46,372,,,"[3.9, 66.9]",3754251,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,James Tomkins,3316.0,Right Back,17,West Ham United,40,,57,,,,,,,,,,,,,,,,West Ham United,40,00:08:57.671,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,72fb76cc-3fc9-412c-a586-2ec6c4a82b94,424,,,"[62.4, 22.2]",3754251,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emre Can,3493.0,Right Defensive Midfield,20,Liverpool,24,,10,,,,,,,,,,,,,,,,Liverpool,24,00:11:10.259,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,851212db-3643-402e-a05e-86f73c4cdc3d,448,,,"[66.2, 5.3]",3754251,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Lanzini,3595.0,Left Midfield,21,West Ham United,40,,36,,,,,,,,,,,,,,,,West Ham United,40,00:11:36.121,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f0436cb7-8efb-45cd-9f0e-b254bc3d3ed1,518,,,"[27.4, 31.3]",3754251,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dejan Lovren,3471.0,Right Center Back,27,Liverpool,24,,43,,,,,,,,,,,,,,,,Liverpool,24,00:12:43.172,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1c1cd54e-b1e2-45d1-bc5c-4dfd69414d80,530,,,"[90.7, 3.1]",3754251,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Pezzini Leiva,7780.0,Left Defensive Midfield,27,Liverpool,24,,58,,,,,,,,,,,,,,,,Liverpool,24,00:12:58.641,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,617b2150-14d9-430d-acae-f7bd0ad0f3cb,552,,,"[30.4, 19.5]",3754251,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Lanzini,3595.0,Left Midfield,28,West Ham United,40,['b08b9124-259e-480f-9178-0bd6d5f09dd0'],15,,,,,,,,,,,,,,,,West Ham United,40,00:13:15.066,Ball Recovery,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,03d7f0f6-7084-4445-9f41-8aa71de338f1,562,,,"[54.9, 4.7]",3754251,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Lanzini,3595.0,Left Midfield,28,West Ham United,40,['de40ec74-d13c-42ae-ada0-6103322333a0'],23,,,,,,,,,,,,,,,,West Ham United,40,00:13:23.590,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b6859aaa-d5f6-471a-98b8-db7e88a1b251,578,,,"[66.1, 66.8]",3754251,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Center Attacking Midfield,29,Liverpool,24,['5bd11265-984d-4017-ac30-aab2e30a55db'],30,,,,,,,,,,,,,,,,Liverpool,24,00:13:30.420,Ball Recovery,True
,True,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c39c0639-f5d3-4d88-ac30-4a0869be6fbd,586,,,"[97.7, 71.1]",3754251,13,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,29,Liverpool,24,,44,,,,,,,,,,,,,,,,Liverpool,24,00:13:44.608,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,cf529a40-6519-4667-a00d-dc59bb3ebebf,617,,,"[65.8, 51.4]",3754251,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordon Ibe,3635.0,Right Wing,32,Liverpool,24,['277e4382-c4df-4cff-b9c7-79faf96e0d9c'],48,,,,,,,,,,,,,,,,Liverpool,24,00:14:48.516,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b67d170f-25fe-4664-abd9-55ae1b5873a1,634,,,"[61.3, 2.9]",3754251,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mamadou Sakho,3483.0,Left Center Back,32,Liverpool,24,,10,,,,,,,,,,,,,,,,Liverpool,24,00:15:10.718,Ball Recovery,
,True,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4751a4b7-58b0-44d8-8d13-bfe297d155e6,642,,,"[85.2, 16.0]",3754251,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,32,Liverpool,24,,19,,,,,,,,,,,,,,,,Liverpool,24,00:15:19.214,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f040f353-4665-44ed-b2fa-e10dd6b9107d,655,,,"[53.9, 8.4]",3754251,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mamadou Sakho,3483.0,Left Center Back,34,Liverpool,24,['75597de3-9679-4327-b558-17d86fbed747'],27,,,,,,,,,,,,,,,,Liverpool,24,00:15:27.215,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8596017d-5d7d-4736-b77d-5095cb62429a,693,,,"[21.0, 75.5]",3754251,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dejan Lovren,3471.0,Right Center Back,35,West Ham United,40,,3,,,,,,,,,,,,,,,,Liverpool,24,00:16:03.207,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,56861f3e-b97c-4605-aaad-3ae6b5d29aca,714,,,"[101.3, 14.7]",3754251,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Manuel Lanzini,3595.0,Left Midfield,36,West Ham United,40,,34,,,,,,,,,,,,,,,,West Ham United,40,00:16:34.296,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5d0f6a31-2c7b-4c1a-b994-17b50454afeb,753,,,"[48.0, 53.7]",3754251,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Center Attacking Midfield,39,Liverpool,24,,32,,,,,,,,,,,,,,,,Liverpool,24,00:17:32.843,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,237596f6-b38d-4e71-84df-d4e06cafec5d,809,,,"[95.4, 64.8]",3754251,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordon Ibe,3635.0,Right Wing,40,Liverpool,24,,51,,,,,,,,,,,,,,,,Liverpool,24,00:18:51.375,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,34cc53fb-4e39-4b23-ad68-2bce7a779dfc,823,,,"[10.3, 33.4]",3754251,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Andy Carroll,4271.0,Right Center Forward,42,West Ham United,40,['ae22a3f8-aa63-4385-ac51-746d360b79f5'],21,,,,,,,,,,,,,,,,West Ham United,40,00:19:21.808,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,69cf8664-3d81-42db-93d5-55fa8483c218,859,,,"[62.4, 67.4]",3754251,20,True,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emre Can,3493.0,Right Defensive Midfield,47,Liverpool,24,['d5d4263e-64dc-42b2-ac9a-86f637b61dfb'],58,,,,,,,,,,,,,,,,Liverpool,24,00:20:58.997,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a9a1f053-1b35-4d1f-bca8-7b7aa7f58b3f,869,,,"[39.2, 76.0]",3754251,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Michail Antonio,3349.0,Right Midfield,48,West Ham United,40,,8,,,,,,,,,,,,,,,,West Ham United,40,00:21:08.835,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,44dbcd5a-b5f2-4daa-9c77-4371b0fcd5d3,971,,,"[110.4, 69.7]",3754251,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Philippe Coutinho Correia,3501.0,Left Wing,56,Liverpool,24,,15,,,,,,,,,,,,,,,,Liverpool,24,00:25:15.982,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8748850b-734a-44a8-aa02-124cd24ae91a,975,,,"[91.7, 27.1]",3754251,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Alberto Moreno Pérez,3515.0,Left Back,56,Liverpool,24,,21,,,,,,,,,,,,,,,,Liverpool,24,00:25:21.262,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4ba97c2a-a7f3-429b-a94f-32fc7a3a1ac5,1011,,,"[56.6, 47.9]",3754251,26,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Center Attacking Midfield,58,Liverpool,24,,12,,,,,,,,,,,,,,,,Liverpool,24,00:26:12.036,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,76e5a13c-ccd5-4578-a1f2-d8fe922102bb,1021,,,"[57.0, 27.4]",3754251,26,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mamadou Sakho,3483.0,Left Center Back,58,Liverpool,24,,18,,,,,,,,,,,,,,,,Liverpool,24,00:26:18.919,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2d333a3a-ab78-4685-86c2-6186f9e2417e,1037,,,"[98.5, 44.6]",3754251,26,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,58,Liverpool,24,,28,,,,,,,,,,,,,,,,Liverpool,24,00:26:28.312,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f3d08e67-265b-46b9-8b56-dba1035b410c,1058,,,"[86.3, 69.6]",3754251,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Michail Antonio,3349.0,Right Midfield,59,West Ham United,40,,23,,,,,,,,,,,,,,,,West Ham United,40,00:28:23.553,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7410df69-a8f0-46be-90d9-351209bc8411,1075,,,"[111.4, 71.7]",3754251,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Michail Antonio,3349.0,Right Midfield,60,West Ham United,40,,56,,,,,,,,,,,,,,,,West Ham United,40,00:28:56.544,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,651b95ad-2263-4e58-9948-621866eda778,1080,,,"[110.4, 66.3]",3754251,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Michail Antonio,3349.0,Right Midfield,60,West Ham United,40,['ac718148-4626-4e33-b772-156afed9bc0f'],58,,,,,,,,,,,,,,,,West Ham United,40,00:28:58.238,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f5af9fbd-7c2d-4c1f-9e52-8f1de4da0931,1096,,,"[56.6, 49.5]",3754251,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lucas Pezzini Leiva,7780.0,Left Defensive Midfield,61,Liverpool,24,,43,,,,,,,,,,,,,,,,Liverpool,24,00:29:43.993,Ball Recovery,
