ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.965836,,,,,,,,,,,,244d11c1-d801-41c4-9221-b887a18c2d7e,80,,"[55.8, 44.5]",3754018,1,,,,1.4665247,,Right Foot,,,,"[56.7, 53.1]",,Ground Pass,,8.646965,,,,,Wayne Routledge,3449.0,,,,,,Recovery,1,Regular Play,Jack Frank Porteous Cork,3462.0,Right Defensive Midfield,5,Swansea City,26,"['6d58ef2f-d12e-48a2-be12-61ccad686cdf', 'fdbb99e2-331a-48fd-8801-5396970dee71']",30,,,,,,,,,,,,,,,,,Swansea City,26,00:01:30.395,Pass,True
,,,,,,,,,,,,,,,,,0.769516,,,,,,,,,,,,936ce0ce-8c60-453e-a899-08dbec3e2510,82,,"[56.7, 53.1]",3754018,1,,,,-0.74782187,,Right Foot,,,,"[63.6, 46.7]",,Ground Pass,,9.411163,,,,,André Ayew Pelé,3347.0,,,,,,,1,Regular Play,Wayne Routledge,3449.0,Right Wing,5,Swansea City,26,['820558e7-b736-43d2-ad44-b7626857368a'],31,,,,,,,,,,,,,,,,,Swansea City,26,00:01:31.361,Pass,
,,,,,,,,,,,,,,,,,1.739392,,,,,,,,,,,,74252a12-7d77-456d-9aed-fd79966be527,86,,"[69.1, 30.8]",3754018,1,,,,-1.7782925,,Left Foot,,,,"[63.9, 6.1]",,Ground Pass,,25.241434,,,,,Neil Taylor,9627.0,,,,,,,1,Regular Play,André Ayew Pelé,3347.0,Center Forward,5,Swansea City,26,['53e87213-769b-4df1-afe1-49a7294e9fdc'],35,,,,,,,,,,,,,,,,,Swansea City,26,00:01:35.938,Pass,
,,,,,,,,,,,,,,,,,1.054586,,,,,,,,,,,,f8b24b86-418d-46f1-96e4-c4443b1f8b57,88,,"[63.9, 6.1]",3754018,1,,,,0.029403288,,Left Foot,,,,"[74.1, 6.4]",,Ground Pass,,10.204411,,,,,Jefferson Antonio Montero Vite,7063.0,,,,,,,1,Regular Play,Neil Taylor,9627.0,Left Back,5,Swansea City,26,['57749c65-8ffa-4f82-8971-b4e8ca5bd281'],37,,,,,,,,,,,,,,,,,Swansea City,26,00:01:37.677,Pass,
,,,,,,,,,,,,,,,,,1.385942,,,,,,,,,,,,73479004-dfce-441c-8a78-818123cf15ec,94,,"[46.2, 69.6]",3754018,1,,,,-0.15137544,,Left Foot,,,,"[52.1, 68.7]",,Low Pass,,5.9682493,,,,,Philippe Coutinho Correia,3501.0,,,,,,Recovery,1,Regular Play,Oluwaseyi Babajide Ojo,13200.0,Right Midfield,6,Liverpool,24,"['461764a8-2edc-4ab8-8e7c-03179295210b', 'c5af2aba-c103-4f8b-bacf-96751f5e411e']",40,,,,,,,,,,,,,,,,,Liverpool,24,00:01:40.729,Pass,True
,,,,,,,,,,,,,,,,,0.778347,,,,,,,,,,,,3ecb34da-f702-4ec9-9047-369ccbca0ae9,98,,"[51.2, 69.6]",3754018,1,,,,-3.113029,,Right Foot,,,,"[44.2, 69.4]",,Ground Pass,,7.0028567,,,,,Pedro Chirivella Burgos,8485.0,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Center Attacking Midfield,6,Liverpool,24,['a71e4973-1963-4ec3-baf0-02e5430a9acf'],42,,,,,,,,,,,,,,,,,Liverpool,24,00:01:42.928,Pass,
,,,,,,,,,,,,,,,,,5.16884,,,,,,,,,,,,a66478c2-9a56-436a-a030-1d6821860ea4,101,,"[44.2, 69.4]",3754018,1,,,,-0.20807354,,Right Foot,,,,"[105.3, 56.5]",,High Pass,,62.446938,,,Incomplete,,Oluwaseyi Babajide Ojo,13200.0,,,,,,,1,Regular Play,Pedro Chirivella Burgos,8485.0,Right Center Midfield,6,Liverpool,24,"['3fa53743-26d3-42b7-9e79-fe97dd1e5f8e', 'e6096de5-2835-466b-93e7-e8942641dce4']",44,,,,,,,,,,,,,,,,,Liverpool,24,00:01:44.041,Pass,
,,,,,,,,,,,,,,,,,2.404884,,,,,,,,,,,,87f68499-cf3b-4d51-ada4-a3c10e45595f,105,,"[15.4, 26.9]",3754018,1,,,,-0.49074942,,Keeper Arm,,,,"[54.7, 5.9]",,High Pass,,44.558838,,,,,Neil Taylor,9627.0,,,,,,,1,Regular Play,Łukasz Fabiański,3262.0,Goalkeeper,7,Swansea City,26,['f8da3878-ebde-4729-98f3-41ecb6fd3715'],52,,,,,,,,,,,,,,,,,Swansea City,26,00:01:52.895,Pass,
,,,,,,,,,,,,,,,,,0.739796,,,,,,,,,,,,d5da3627-9ef3-4089-9cda-b57897f67fc7,109,,"[53.2, 6.8]",3754018,1,,,,1.3625904,,Left Foot,,,,"[56.2, 21.0]",,Low Pass,,14.513442,,,,,Leon Britton,4631.0,,,,,,,1,Regular Play,Neil Taylor,9627.0,Left Back,7,Swansea City,26,['31ec5e2a-5fb4-474a-adcc-685110c1a5e2'],56,,,,,,,,,,,,,,,,,Swansea City,26,00:01:56.145,Pass,
,,,,,,,,,,,,,,,,,0.584116,,,,,,,,,,,,af3e763a-2c30-4c3f-a560-48293a5a5479,112,,"[54.9, 62.2]",3754018,1,,,,-1.452091,,Right Foot,,,,"[56.2, 51.3]",,Ground Pass,,10.977249,,,,,Kevin Linford Stewart,11992.0,,,,,,Recovery,1,Regular Play,Pedro Chirivella Burgos,8485.0,Right Center Midfield,7,Swansea City,26,['3a57cad5-39f7-4a0d-964d-14ff58a6bcf4'],58,,,,,,,,,,,,,,,,,Liverpool,24,00:01:58.045,Pass,
,,,,,,,,,,,,,,,,,0.498221,,,,,,,,,,,,bb47f3f6-4740-421b-9f7c-b95973e39480,123,,"[55.4, 36.9]",3754018,2,,,,1.2324727,,Right Foot,,,,"[57.3, 42.3]",,Ground Pass,,5.724509,,,,,Pedro Chirivella Burgos,8485.0,,,,,,,1,Regular Play,Bradley Shaun Smith,13448.0,Left Back,8,Liverpool,24,['0eddaaec-62a5-4da4-bbb4-badc0e17fb87'],4,,,,,,,,,,,,,,,,,Liverpool,24,00:02:04.938,Pass,
,,,,,,,,,,,,,,,,,0.88969,,,,,,,,,,,,16dcecf1-4ee8-41e4-9385-e41769893289,126,,"[57.3, 42.3]",3754018,2,,,,-2.0074234,,Right Foot,,,,"[51.0, 28.8]",,Ground Pass,,14.897651,,,,,Kevin Linford Stewart,11992.0,,,,,,,1,Regular Play,Pedro Chirivella Burgos,8485.0,Right Center Midfield,8,Liverpool,24,['b32dd37a-65ba-466b-b8ae-89e2264afaab'],5,,,,,,,,,,,,,,,,,Liverpool,24,00:02:05.922,Pass,
,,,,,,,,,,,,,,,,,1.019454,,,,,,,,,,,,f5e26b93-d705-4e1e-86f0-f2dacecbc413,129,,"[49.9, 29.4]",3754018,2,,,,1.9063286,,Right Foot,,,,"[43.1, 48.9]",,Ground Pass,,20.651634,,,,,Martin Škrtel,18872.0,,,,,,,1,Regular Play,Kevin Linford Stewart,11992.0,Left Center Midfield,8,Liverpool,24,['98f4e91f-de82-4dcd-845a-404646ef8da8'],8,,,,,,,,,,,,,,,,,Liverpool,24,00:02:08.459,Pass,
,,,,,,,,,,,,,,,,,1.61589,,,,,,,,,,,,40c46593-3ecc-478a-bc24-2faff3937564,132,,"[43.1, 48.6]",3754018,2,,,,1.418147,,Right Foot,,,,"[46.9, 73.3]",,Ground Pass,,24.990599,,,,,Nathaniel Edwin Clyne,4590.0,,,,,,,1,Regular Play,Martin Škrtel,18872.0,Right Center Back,8,Liverpool,24,['62acfa88-0991-4344-a4dd-a7601e48453b'],11,,,,,,,,,,,,,,,,,Liverpool,24,00:02:11.030,Pass,
,,,,,,,,,,,,,,,,,1.425831,,,,,,,,,,,,f01e4e76-0ce9-46cf-b8e4-dd046fb70f7b,135,,"[46.0, 73.3]",3754018,2,,,,-2.25932,,Right Foot,,,,"[31.6, 55.8]",,Ground Pass,,22.662966,,,,,Martin Škrtel,18872.0,,,,,,,1,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,8,Liverpool,24,['53c6d451-129e-4637-bd46-7526085c11a2'],13,,,,,,,,,,,,,,,,,Liverpool,24,00:02:13.242,Pass,
,,,,,,,,,,,,,,,,,0.62935,,,,,,,,,,,,4fc0aa2e-a318-497e-b613-962e45fd4eca,138,,"[52.3, 59.1]",3754018,2,,,,-0.08715727,,Right Foot,,,,"[62.6, 58.2]",,Ground Pass,,10.339246,,,,,Oluwaseyi Babajide Ojo,13200.0,,,,,,,1,Regular Play,Martin Škrtel,18872.0,Right Center Back,8,Liverpool,24,['fbade501-fdbe-45d8-921e-20ae4ab11614'],20,,,,,,,,,,,,,,,,,Liverpool,24,00:02:20.692,Pass,
,,,,,,,,,,,,,,,,,0.325768,,,,,,,,,,,,2ec12a39-9c6e-48f3-854d-a9b9a2e2a195,141,,"[62.8, 58.2]",3754018,2,,,,-2.179754,,Left Foot,,,,"[57.5, 50.6]",,Ground Pass,,9.265528,,,,,Pedro Chirivella Burgos,8485.0,,,,,,,1,Regular Play,Oluwaseyi Babajide Ojo,13200.0,Right Midfield,8,Liverpool,24,['de445b91-ae42-4ff6-a9be-92593cb2a6cb'],22,,,,,,,,,,,,,,,,,Liverpool,24,00:02:22.157,Pass,
,,,,,,,,,,,,,,,,,0.366565,,,,,,,,,,,,b5d0bc27-72fc-4b2e-9ff3-a466ce214e80,144,,"[57.8, 51.5]",3754018,2,,,,1.2601978,,Right Foot,,,,"[60.4, 59.6]",,Ground Pass,,8.507056,,,,,Oluwaseyi Babajide Ojo,13200.0,,,,,,,1,Regular Play,Pedro Chirivella Burgos,8485.0,Right Center Midfield,8,Liverpool,24,['503234f8-3858-46aa-ad97-e986d5f963fe'],23,,,,,,,,,,,,,,,,,Liverpool,24,00:02:23.532,Pass,
,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,608ef080-673a-4809-ae9f-9dbe54493588,148,,"[61.3, 60.7]",3754018,2,,,,-0.6716062,,Left Foot,,,,"[65.2, 57.6]",,Ground Pass,,4.9819674,,,,,Pedro Chirivella Burgos,8485.0,,,,,,,1,Regular Play,Oluwaseyi Babajide Ojo,13200.0,Right Midfield,8,Liverpool,24,"['52233c09-4788-4ec8-9298-c2a40156101a', 'f6a2f43b-055b-4fd1-90b1-d31c473455d6']",24,,,,,,,,,,,,,,,,,Liverpool,24,00:02:24.690,Pass,True
,,,,,,,,,,,,,,,,,1.504155,,,,,,,,,,,,5139bbb5-0f30-4545-9022-b59ea381e071,151,,"[64.8, 57.9]",3754018,2,,,,-2.7659523,,Right Foot,,,,"[57.7, 55.1]",,Ground Pass,,7.632169,True,,Incomplete,,Oluwaseyi Babajide Ojo,13200.0,,,,,,,1,Regular Play,Pedro Chirivella Burgos,8485.0,Right Center Midfield,8,Liverpool,24,"['374321d6-b4ec-4cc7-8bb3-8413050b7cd1', '85fc20a1-ac0b-4aba-884c-fe1e878b60bf']",25,,,,,,,,,,,,,,,,,Liverpool,24,00:02:25.781,Pass,
,,,,,,,,,,,True,,,,,,1.118406,,,,,,,,,,,,374321d6-b4ec-4cc7-8bb3-8413050b7cd1,153,,"[62.4, 25.0]",3754018,2,,,,0.95360494,,Right Foot,,,,"[64.6, 28.1]",,Ground Pass,,3.8013155,,,,,Jack Frank Porteous Cork,3462.0,,,,,,Interception,1,Regular Play,Gylfi Þór Sigurðsson,3944.0,Center Attacking Midfield,9,Swansea City,26,"['5139bbb5-0f30-4545-9022-b59ea381e071', '718c1588-5596-4485-9f5d-24b128317e59']",27,,,,,,,,,,,,,,,,,Swansea City,26,00:02:27.285,Pass,
,,,,,,,,,,,,,,,,,0.884376,,,,,,,,,,,,3f176da0-fb0d-4ae2-9040-2ae568613572,156,,"[64.7, 27.1]",3754018,2,,,,0.15176515,,Left Foot,,,,"[73.2, 28.4]",,Ground Pass,,8.598837,,,,,André Ayew Pelé,3347.0,,,,,,,1,Regular Play,Jack Frank Porteous Cork,3462.0,Right Defensive Midfield,9,Swansea City,26,['5a76f3b7-a23d-4e7b-9247-77c4b946abd2'],28,,,,,,,,,,,,,,,,,Swansea City,26,00:02:28.403,Pass,
,,,,,,,,,,,,,,,,,1.569015,,,,,,,,,,,,9cf0a6ec-ecb4-46a6-81aa-4a037ccf3339,160,,"[86.3, 31.7]",3754018,2,,,,-0.84994715,,Left Foot,,,,"[98.6, 17.7]",,Ground Pass,,18.63572,,,,,Jefferson Antonio Montero Vite,7063.0,,,,,,,1,Regular Play,André Ayew Pelé,3347.0,Center Forward,9,Swansea City,26,"['631e7b81-89a4-4b2a-8ebf-fde4112086c1', '7734f2d4-d05f-4749-8356-970ae25e1632']",31,,,,,,,,,,,,,,,,,Swansea City,26,00:02:31.046,Pass,True
,,,,,,,,,,,,,,,,,1.478003,,,,,,,,,,,,a715a7d8-45b5-4a15-9649-cd770c9b84e7,163,,"[98.6, 17.7]",3754018,2,,,,1.2561812,,Left Foot,True,,,"[108.2, 47.2]",,High Pass,,31.022734,,,Incomplete,,Wayne Routledge,3449.0,,,,,,,1,Regular Play,Jefferson Antonio Montero Vite,7063.0,Left Wing,9,Swansea City,26,"['8ee668e8-f18f-49eb-8bc8-ebe074a352aa', 'fd1da214-4596-4508-abc8-a8763620766e']",33,,,,,,,,,,,,,,,,,Swansea City,26,00:02:33.604,Pass,
,,,,,,,,,,,,,,,,,1.093103,,,,,,,,,,,,c0cbee03-7175-494a-9613-3d9b95649ff5,169,,"[55.4, 2.6]",3754018,2,,,,-3.0697167,,Right Foot,,,,"[42.9, 1.7]",,Ground Pass,,12.532358,,,,,Jordon Ibe,3635.0,,,,,,Recovery,1,Regular Play,Daniel Andre Sturridge,3529.0,Center Forward,10,Liverpool,24,"['3382d31f-6709-4c40-a0ef-bbbaed77f851', 'e8ebaf3e-7c39-479a-a703-2c4f1cd4c71d']",40,,,,,,,,,,,,,,,,,Liverpool,24,00:02:40.985,Pass,True
,,,,,,,,,,,,,,,,,1.027287,,,,,,,,,,,,124570fc-acf6-4677-99c3-75ef69590e9f,172,,"[70.6, 16.6]",3754018,2,,,,1.7119282,,Right Foot,,,,"[68.0, 34.9]",,Ground Pass,,18.483776,,,,,Philippe Coutinho Correia,3501.0,,,,,,,1,Regular Play,Jordon Ibe,3635.0,Left Midfield,10,Liverpool,24,['3f0424a8-589a-40d5-b59d-61d98a6e4d92'],47,,,,,,,,,,,,,,,,,Liverpool,24,00:02:47.302,Pass,
,,,,,,,,,,,,,,,,,1.181864,,,,,,,,,,,,c19190d5-d208-4210-8bd5-0d94625ac13e,175,,"[71.9, 37.5]",3754018,2,,,,1.3192316,,Right Foot,,,,"[77.4, 58.9]",,Ground Pass,,22.095474,,,,,Oluwaseyi Babajide Ojo,13200.0,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Center Attacking Midfield,10,Liverpool,24,['921a42f1-906c-41b6-bcd0-228c501d1864'],49,,,,,,,,,,,,,,,,,Liverpool,24,00:02:49.853,Pass,
,,,,,,,,,,,,,,,,,1.277535,,,,,,,,,,,,3579f1fe-e3c9-4674-aaaf-bce934f1731a,178,,"[80.2, 58.0]",3754018,2,,,,-1.5785182,,Left Foot,,,,"[80.0, 32.1]",,Ground Pass,,25.900772,,,Incomplete,,,,,,,,,,1,Regular Play,Oluwaseyi Babajide Ojo,13200.0,Right Midfield,10,Liverpool,24,['29f5eb6b-a5a8-4065-9c95-1c2eddbc67da'],55,,,,,,,,,,,,,,,,,Liverpool,24,00:02:55.382,Pass,
,,,,,,,,,,,,,,,,,0.86129,,,,,,,,,,,,9bfee064-d13e-4add-bb23-57a2975b6608,182,,"[41.6, 46.9]",3754018,2,,,,1.0714496,,Right Foot,,,,"[46.4, 55.7]",,Ground Pass,,10.023972,,,,,Wayne Routledge,3449.0,,,,,,,1,Regular Play,Jack Frank Porteous Cork,3462.0,Right Defensive Midfield,11,Swansea City,26,"['40e24bd4-ad9a-43fe-8681-8c2d2e0abd47', '99229e2e-9b77-4ed2-adbc-f2d71fde4a00']",58,,,,,,,,,,,,,,,,,Swansea City,26,00:02:58.461,Pass,True
,,,,,,,,,,,,,,,,,0.722881,,,,,,,,,,,,d62cc160-a932-485f-81f2-8aa12ef8d82b,186,,"[46.4, 54.8]",3754018,3,,,,-0.82927245,,Right Foot,,,,"[56.2, 44.1]",,Low Pass,,14.509652,,,,,André Ayew Pelé,3347.0,,,,,,,1,Regular Play,Wayne Routledge,3449.0,Right Wing,11,Swansea City,26,"['0e3cb039-d3c2-4b4b-a563-85e2fc25d287', 'b2f4c6d9-40d8-4de9-a81e-5709e814c05e']",0,,,,,,,,,,,,,,,,,Swansea City,26,00:03:00.056,Pass,True
,,,,,,,,,,,,,,,,,1.608657,,,,,,,,,,,,134799f3-8fa5-4687-babf-45ea344820f0,190,,"[56.2, 43.2]",3754018,3,,,,1.297656,,Left Foot,,,,"[64.1, 71.4]",,Low Pass,,29.285662,,,,,Àngel Rangel Zaragoza,3973.0,,,,,,,1,Regular Play,André Ayew Pelé,3347.0,Center Forward,11,Swansea City,26,"['5080a667-75bc-44e9-9cd7-2367d71b189c', 'ea34d073-5659-4867-9965-d46b2147e80f']",1,,,,,,,,,,,,,,,,,Swansea City,26,00:03:01.477,Pass,True
,,,,,,,,,,,,,,,,,1.568162,,,,,,,,,,,,571e9e38-70b0-4b0f-b87e-e05cdd975b58,194,,"[75.4, 66.4]",3754018,3,,,,-0.23645614,,Right Foot,,,,"[92.0, 62.4]",,Ground Pass,,17.075129,,,,,Wayne Routledge,3449.0,,,,,,,1,Regular Play,Àngel Rangel Zaragoza,3973.0,Right Back,11,Swansea City,26,['845069e4-5acf-4d9f-a550-2d27fbd79ba5'],5,,,,,,,,,,,,,,,,,Swansea City,26,00:03:05.574,Pass,
,,,,,,,,,,,,,,,,,1.471455,,,,,,,,,,,,ab6af9e3-fe2f-407f-b74a-ec51b8a08223,196,,"[92.0, 62.4]",3754018,3,,,,-1.2244422,,Right Foot,,,,"[96.8, 49.1]",,Ground Pass,,14.139661,,,,,André Ayew Pelé,3347.0,,,,,,,1,Regular Play,Wayne Routledge,3449.0,Right Wing,11,Swansea City,26,['ed7270a2-2570-4147-8a7c-5a36ede27abd'],7,,,,,,,,,,,,,,,,,Swansea City,26,00:03:07.142,Pass,
,,,,,,,,,,,,,,,,,0.04869,,,,,,,,,,,,9e2b5900-1937-486b-9329-7ed3291fbe3c,200,,"[97.2, 47.4]",3754018,3,,,,0.5498532,,Left Foot,,,,"[100.3, 49.3]",,Ground Pass,,3.6359317,,,Incomplete,,Wayne Routledge,3449.0,,,,,,,1,Regular Play,André Ayew Pelé,3347.0,Center Forward,11,Swansea City,26,"['0b22d7bf-fb95-43a9-8d93-2abeced0a9cb', '0cd76089-5996-486e-a960-ffed2de6e876', '76dfd353-261b-4fef-82dd-ddd185a0e75b', 'a911c29f-bcf9-428d-bf68-53ab5bd37393']",8,,,,,,,,,,,,,,,,,Swansea City,26,00:03:08.613,Pass,True
,,,,,,,,,,,,,,,,,1.919051,,,,,,,,,,,,428773c2-7887-4767-9e5c-61510bd36f31,205,,"[49.7, 55.2]",3754018,3,,,,0.48637098,,Head,,,,"[67.1, 64.4]",,High Pass,,19.68248,,,,,Àngel Rangel Zaragoza,3973.0,,,,,,Recovery,1,Regular Play,Jordi Amat Maas,6652.0,Right Center Back,11,Swansea City,26,['6a2ee60d-c632-448a-9d5f-380603461d9d'],13,,,,,,,,,,,,,,,,,Swansea City,26,00:03:13.509,Pass,
,,,,,,,,,,,,,,,,,0.892345,,,,,,,,,,,,63aa5d7d-9cff-43f5-9916-868fc7c5dd03,207,,"[67.1, 64.4]",3754018,3,,,,-1.9426523,,Right Foot,,,,"[63.2, 54.4]",,Low Pass,,10.733592,,,,,Jack Frank Porteous Cork,3462.0,,,,,,,1,Regular Play,Àngel Rangel Zaragoza,3973.0,Right Back,11,Swansea City,26,['82816a8c-29e7-4b04-90b7-189a4e6930c1'],15,,,,,,,,,,,,,,,,,Swansea City,26,00:03:15.429,Pass,
,,,,,,,,,,,,,,,,,1.341546,,,,,,,,,,,,c68b5ee0-7eaa-476e-806f-92b2f2d23a1e,210,,"[71.3, 52.2]",3754018,3,,,,-1.1509163,,Right Foot,,,,"[86.3, 18.6]",,High Pass,,36.796196,,,Pass Offside,,Jefferson Antonio Montero Vite,7063.0,,,,,,,1,Regular Play,Jack Frank Porteous Cork,3462.0,Right Defensive Midfield,11,Swansea City,26,['d771905d-35ff-4c5b-8b58-e2e43d3f3d20'],17,,,,,,,,,,,,,,,,,Swansea City,26,00:03:17.682,Pass,
,,,,,,,,,,,,,,,,,2.056458,,,,,,,,,,,,2458842b-9a20-4c3a-8561-be91c0ac045e,212,,"[41.6, 61.7]",3754018,3,True,,,-1.9290271,,Right Foot,,,,"[34.0, 41.4]",,Ground Pass,,21.676023,,,,,Dejan Lovren,3471.0,,,,,,Free Kick,1,From Free Kick,Martin Škrtel,18872.0,Right Center Back,12,Liverpool,24,['b20f9a42-5702-48e5-b51a-3a3b11bb6ee4'],45,,,,,,,,,,,,,,,,,Liverpool,24,00:03:45.781,Pass,
,,,,,,,,,,,,,,,,,1.26293,,,,,,,,,,,,7a93ca9c-3f2a-47fd-bd0f-1757368ba8df,214,,"[37.3, 43.4]",3754018,3,,,,1.2462447,,Left Foot,,,,"[44.5, 64.8]",,Ground Pass,,22.57875,,,,,Martin Škrtel,18872.0,,,,,,,1,From Free Kick,Dejan Lovren,3471.0,Left Center Back,12,Liverpool,24,['78cff18e-1d23-44fc-86eb-d3c813dab05d'],50,,,,,,,,,,,,,,,,,Liverpool,24,00:03:50.251,Pass,
,,,,,,,,,,,,,,,,,3.511893,,,,,,,,,,,,0155d3aa-4ade-45bf-9828-b29b9ab85daa,217,,"[49.9, 67.6]",3754018,3,,,,-0.20872086,,Right Foot,,,,"[107.5, 55.4]",,High Pass,,58.87784,,,Incomplete,,Philippe Coutinho Correia,3501.0,,,,,,,1,From Free Kick,Martin Škrtel,18872.0,Right Center Back,12,Liverpool,24,"['a0a121c9-281d-4428-961a-1fde8d107ee1', 'cfd16fca-9570-4612-914a-8fd5301fb38f']",53,,,,,,,,,,,,,,,,,Liverpool,24,00:03:53.209,Pass,
,,,,,,,,,,,,,,,,,2.082244,,,,,,,,,,,,a2fd667c-120b-4b62-8718-e4756aac52fd,220,,"[15.7, 40.8]",3754018,3,True,,,0.42815956,,Keeper Arm,,,,"[50.1, 56.5]",,High Pass,,37.81336,,,,,Jack Frank Porteous Cork,3462.0,,,,,,,1,Regular Play,Łukasz Fabiański,3262.0,Goalkeeper,13,Swansea City,26,['9bb219c6-6bc2-4d99-9778-c751933bfa0f'],59,,,,,,,,,,,,,,,,,Swansea City,26,00:03:59.550,Pass,
,,,,,,,,,,,,,,,,,2.106979,,,,,,,,,,,,74552a7d-79fd-479a-868b-8c0f917f77d6,222,,"[50.1, 56.5]",3754018,4,,,,1.156916,,Right Foot,,,,"[59.5, 77.9]",,Ground Pass,,23.37349,,,,,Àngel Rangel Zaragoza,3973.0,,,,,,,1,Regular Play,Jack Frank Porteous Cork,3462.0,Right Defensive Midfield,13,Swansea City,26,['ed91da3e-6ffd-4c2c-a2e7-cf1cd169cf67'],3,,,,,,,,,,,,,,,,,Swansea City,26,00:04:03.065,Pass,
,,,,,,,,,,,,,,,,,1.333269,,,,,,,,,,,,d9051378-1b69-4480-a30b-0a8d91f68f45,224,,"[59.5, 77.9]",3754018,4,,,,-1.7518,,Right Foot,,,,"[56.7, 62.6]",,Ground Pass,,15.554099,,,,,Jack Frank Porteous Cork,3462.0,,,,,,,1,Regular Play,Àngel Rangel Zaragoza,3973.0,Right Back,13,Swansea City,26,['d2242390-5b13-4dbb-b817-ba19b13eb4ac'],5,,,,,,,,,,,,,,,,,Swansea City,26,00:04:05.172,Pass,
,,,,,,,,,,,,,,,,,3.453117,,,,,,,,,,,,7e7becc9-886e-4780-81a8-d91a3c870681,227,,"[59.3, 67.7]",3754018,4,,,,-1.8951143,,Right Foot,,,,"[43.6, 21.0]",,High Pass,,49.268448,,,,,Ashley Williams,3644.0,,,True,,,,1,Regular Play,Jack Frank Porteous Cork,3462.0,Right Defensive Midfield,13,Swansea City,26,['9a362b9d-d073-407d-9803-df9ea9b2a613'],9,,,,,,,,,,,,,,,,,Swansea City,26,00:04:09.783,Pass,
,,,,,,,,,,,,,,,,,1.534338,,,,,,,,,,,,d8883c30-f4c3-445c-b3e6-dfd22f263a55,230,,"[43.8, 20.8]",3754018,4,,,,1.801665,,Right Foot,,,,"[37.9, 45.9]",,Ground Pass,,25.784103,,,,,Jordi Amat Maas,6652.0,,,,,,,1,Regular Play,Ashley Williams,3644.0,Left Center Back,13,Swansea City,26,['6e2cfa0a-e57a-4829-8e0c-d39a5c143a68'],15,,,,,,,,,,,,,,,,,Swansea City,26,00:04:15.277,Pass,
,,,,,,,,,,,,,,,,,1.950492,,,,,,,,,,,,a807bc9d-2f59-4860-86a7-71f3d3b47743,233,,"[40.3, 48.7]",3754018,4,,,,0.9185856,,Right Foot,,,,"[62.6, 77.9]",,Ground Pass,,36.741394,,,,,Àngel Rangel Zaragoza,3973.0,,,,,,,1,Regular Play,Jordi Amat Maas,6652.0,Right Center Back,13,Swansea City,26,['7f6746e3-ce2c-4f3a-beca-ca76a4aa453b'],18,,,,,,,,,,,,,,,,,Swansea City,26,00:04:18.561,Pass,
,,,,,,,,,,,,,,,,,0.982125,,,,,,,,,,,,7820cba8-7b3c-413f-a179-28880aa5d152,236,,"[64.5, 78.4]",3754018,4,,,,-1.342455,,Right Foot,,,,"[67.8, 64.2]",,Ground Pass,,14.578408,,,,,Wayne Routledge,3449.0,,,,,,,1,Regular Play,Àngel Rangel Zaragoza,3973.0,Right Back,13,Swansea City,26,['cdefcec5-1809-4be1-913a-74aa649b6d9d'],21,,,,,,,,,,,,,,,,,Swansea City,26,00:04:21.594,Pass,
,,,,,,,,,,,,,,,,,0.249969,,,,,,,,,,,,a63d866a-25b9-4bf0-8b29-ee55daf2228b,239,,"[67.8, 63.7]",3754018,4,,,,-0.8097836,,Right Foot,,,,"[69.8, 61.6]",,Ground Pass,,2.9,,,Incomplete,,Gylfi Þór Sigurðsson,3944.0,,,,,,,1,Regular Play,Wayne Routledge,3449.0,Right Wing,13,Swansea City,26,"['e06207a8-7484-4ba5-b20b-203ad567bd1d', 'e1f343cd-dd81-417d-b202-7ea205baa90b']",23,,,,,,,,,,,,,,,,,Swansea City,26,00:04:23.673,Pass,
