ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.63728,,,,,,,,,,,,,4615e8e9-6772-4a58-9086-983b95127158,117,,"[53.5, 72.3]",3754212,4,,,,-3.101614,,Right Foot,,,"[48.5, 72.1]",,Ground Pass,,5.0039983,,,,Alan Hutton,9642.0,,,,,,,1,Regular Play,Ashley Westwood,3583.0,Center Defensive Midfield,9,Aston Villa,59,['0aa89927-fcf9-4a84-aa92-08d20ff133ea'],14,,,,,,,,,,,,,,,,,Aston Villa,59,00:04:14.058,Pass,
,,,,,,,,,,,,,,,,2.293717,,,,,,,,,,,,,3fac8e8e-1588-4547-a65f-4e39c0eeb076,120,,"[48.5, 72.3]",3754212,4,,,,-0.17324567,,Right Foot,,,"[84.5, 66.0]",,High Pass,,36.547092,,Incomplete,,,,,,,,,,1,Regular Play,Alan Hutton,9642.0,Right Back,10,Aston Villa,59,['0417e47f-8346-414b-bcc9-8d07375afd87'],14,,,,,,,,,,,,,,,,,Aston Villa,59,00:04:14.776,Pass,
,,,,,,,,,,,,,,,,1.265239,,,,,,,,,,,,,1e0db4ec-c9e7-4443-a0c4-43a1e6ea86a5,122,,"[77.9, 80.0]",3754212,4,,,,-1.0531002,,,,,"[90.6, 57.7]",,High Pass,,25.662813,,,,Rudy Gestede,19362.0,,,,,,Throw-in,1,From Throw In,Alan Hutton,9642.0,Right Back,11,Aston Villa,59,['cb2550b5-0f10-43a2-9e18-7112013c01cf'],28,,,,,,,,,,,,,,,,,Aston Villa,59,00:04:28.471,Pass,
,,,,,,,,,,,,,,,,1.167327,,,,,,,,,,,,,4303a99e-b26d-4898-a01b-775556371f85,126,,"[89.6, 57.7]",3754212,4,,,,1.9492846,,Right Foot,,,"[82.8, 74.8]",,Ground Pass,,18.402445,,,,Alan Hutton,9642.0,,,,,,,1,From Throw In,Rudy Gestede,19362.0,Center Forward,11,Aston Villa,59,['28afe602-96e8-414f-99e1-83701fbfee06'],30,,,,,,,,,,,,,,,,,Aston Villa,59,00:04:30.794,Pass,
,,,,,,,,,,,,,,,,1.551864,,,,,,,,,,,,,7090c5d6-bc2d-4c35-b0c2-a5c2ab02a152,132,,"[85.7, 80.0]",3754212,4,,,,-0.6670116,,,,,"[98.4, 70.0]",,Low Pass,,16.164467,,Incomplete,,Rudy Gestede,19362.0,,,,,,Throw-in,1,From Throw In,Alan Hutton,9642.0,Right Back,12,Aston Villa,59,"['212dd556-16f9-413e-96c6-b3b9d41364f9', '31e72f9d-9f4d-4461-a99c-37f3f2a40d87']",43,,,,,,,,,,,,,,,,,Aston Villa,59,00:04:43.486,Pass,
,,,,,,,,,,,,,,,,0.41197,,,,,,,,,,,,,cb6d63f5-c8ac-4b01-b1f5-41a53aa0950a,139,,"[87.9, 74.5]",3754212,4,,,,-1.1788487,,Right Foot,,,"[91.0, 67.0]",,Ground Pass,,8.1154175,,,,Jack Grealish,9638.0,,,,,,,1,From Throw In,Alan Hutton,9642.0,Right Back,12,Aston Villa,59,"['2aa814af-09a7-440f-aaeb-412b66a09cec', 'b87cb644-1ad2-48a6-802c-40513dcfe8c9']",47,,,,,,,,,,,,,,,,,Aston Villa,59,00:04:47.035,Pass,True
,,,,,,,,,,,,,,,,0.932263,,,,,,,,,,,,,a124c5b6-e285-425d-a22b-b6b465e43c86,142,,"[81.6, 58.9]",3754212,4,,,,2.1028302,,Right Foot,,,"[73.3, 73.0]",,Ground Pass,,16.36154,,,,Ashley Westwood,3583.0,,,,,,,1,From Throw In,Jack Grealish,9638.0,Left Wing,12,Aston Villa,59,['e6d0e1e2-af72-40c3-9473-ae571ba3a0be'],49,,,,,,,,,,,,,,,,,Aston Villa,59,00:04:49.782,Pass,
,,,,,,,,,,,,,,,,0.922312,,,,,,,,,,,,,42c0d027-1e52-46f0-afbf-3c2e1ce10cd1,145,,"[73.1, 72.3]",3754212,4,,,,-1.3825748,,Right Foot,,,"[76.7, 53.4]",,Ground Pass,,19.239803,,,,Jack Grealish,9638.0,,,,,,,1,From Throw In,Ashley Westwood,3583.0,Center Defensive Midfield,12,Aston Villa,59,['1629ff26-e469-47dc-af7c-1ae3ccefc03a'],51,,,,,,,,,,,,,,,,,Aston Villa,59,00:04:51.437,Pass,
,,,,,,,,,,,,,,,,1.942947,,,,,,,,,,,,,71f98b2d-156d-44f7-adff-be0cc947eb2e,157,,"[78.2, 38.0]",3754212,4,,,,-1.4627148,,Right Foot,,,"[81.9, 3.9]",,Ground Pass,,34.300144,,,,Jordan Amavi,4347.0,,,,,,,1,From Throw In,Idrissa Gana Gueye,3436.0,Left Center Midfield,12,Aston Villa,59,"['3067dfea-7653-4989-b34d-45394d0d8876', '7feddb8d-8aac-4acf-bc95-1728c8c2a7f8']",56,,,,,,,,,,,,,,,,,Aston Villa,59,00:04:56.263,Pass,True
,,,,,,,,,,,,,,,,3.459227,,,,,,,,,,,,,636ac56b-2952-4af0-af04-72ba5b0bf450,160,,"[82.8, 3.1]",3754212,4,,,,0.21439546,,Left Foot,,,"[120.0, 11.2]",,Low Pass,,38.071644,,Out,,Idrissa Gana Gueye,3436.0,,,,,,,1,From Throw In,Jordan Amavi,4347.0,Left Back,12,Aston Villa,59,['e7b78317-9e40-4d8c-bb44-674d0c9c0edd'],59,,,,,,,,,,,,,,,,,Aston Villa,59,00:04:59.269,Pass,
,,,,,,,,,,,,,,,,4.041844,,,,,,,,,,,,,5d4074de-ebca-4aaf-aef9-93bc0826f218,163,,"[7.0, 44.1]",3754212,5,True,,,-0.55787987,,Right Foot,,,"[69.5, 5.1]",,Low Pass,,73.66987,,,,Alberto Moreno Pérez,3515.0,,,,,,Goal Kick,1,From Goal Kick,Simon Mignolet,3539.0,Goalkeeper,13,Liverpool,24,['c870f7a0-4c96-486d-abc1-d161bcd71fbc'],21,,,,,,,,,,,,,,,,,Liverpool,24,00:05:21.394,Pass,
,,,,,,,,,,,,,,,,1.753379,,,,,,,,,,,,,3411f772-5165-451c-adbd-656c823d982a,165,,"[68.8, 10.5]",3754212,5,,,,1.7823706,,Left Foot,,,"[62.7, 38.9]",,Ground Pass,,29.04772,,,,Lucas Pezzini Leiva,7780.0,,,,,,,1,From Goal Kick,Alberto Moreno Pérez,3515.0,Left Wing Back,13,Liverpool,24,['8538769d-2bdc-4d5c-9a5e-0d44cdee36cf'],27,,,,,,,,,,,,,,,,,Liverpool,24,00:05:27.745,Pass,
,,,,,,,,,,,,,,,,1.293176,,,,,,,,,,,,,6b24c622-ea4d-4e6f-9559-4054596126ef,168,,"[68.8, 42.6]",3754212,5,,,,-1.528765,,Right Foot,,,"[69.7, 21.2]",,Ground Pass,,21.418917,,,,Philippe Coutinho Correia,3501.0,,,,,,,1,From Goal Kick,Lucas Pezzini Leiva,7780.0,Left Defensive Midfield,13,Liverpool,24,['504db41c-930c-4e0f-833a-c9d4fb5feb48'],33,,,,,,,,,,,,,,,,,Liverpool,24,00:05:33.501,Pass,
,,,,,,,,,,,,,,,,2.169643,,,,,,,,,,,,,5d8105c5-ea0c-40c4-89ee-4a0c00b615af,170,,"[70.4, 21.2]",3754212,5,,,,-0.52231944,,Right Foot,,,"[97.5, 5.6]",,Low Pass,,31.269314,,,,Alberto Moreno Pérez,3515.0,,,,,,,1,From Goal Kick,Philippe Coutinho Correia,3501.0,Center Attacking Midfield,13,Liverpool,24,['43451b57-3a48-448e-9614-1bdd2d22da05'],34,,,,,,,,,,,,,,,,,Liverpool,24,00:05:34.794,Pass,
,,,,,,,,,,,,,,,,0.883287,,,,,,,,,,,,,a549f2e5-77ca-4d1d-ae95-d89e36a58d0b,173,,"[97.0, 5.6]",3754212,5,,,,1.4648119,,Left Foot,,,"[98.5, 19.7]",,Ground Pass,,14.179563,,,,Daniel Andre Sturridge,3529.0,,,,,,,1,From Goal Kick,Alberto Moreno Pérez,3515.0,Left Wing Back,13,Liverpool,24,['c98a3d90-93ce-4016-9923-fd3cf6253413'],39,,,,,,,,,,,,,,,,,Liverpool,24,00:05:39.723,Pass,
,,,,,,,,,,,,,,,,1.425968,,,,,,,,,,,,,30ac497e-f81d-449f-bde8-c306b05e3562,177,,"[101.7, 11.9]",3754212,5,,,,-2.7752619,,Left Foot,,,"[85.8, 5.8]",,Ground Pass,,17.029974,,,,Alberto Moreno Pérez,3515.0,,,,,,,1,From Goal Kick,Daniel Andre Sturridge,3529.0,Left Center Forward,13,Liverpool,24,"['1e9f91c2-42c1-4e07-bd45-731282c33497', 'e8895107-df0c-4fec-b976-97b9807976b4']",41,,,,,,,,,,,,,,,,,Liverpool,24,00:05:41.667,Pass,True
,,,,,,,,,,,,,,,,0.911563,,,,,,,,,,,,,5512ba5f-23ac-4a49-84b8-86e186a5106a,180,,"[84.5, 7.1]",3754212,5,,,,2.0508358,,Left Foot,,,"[78.2, 19.2]",,Ground Pass,,13.641848,,,,Philippe Coutinho Correia,3501.0,,,,,,,1,From Goal Kick,Alberto Moreno Pérez,3515.0,Left Wing Back,13,Liverpool,24,['e26d1b95-eb93-4b4f-b3d9-d89f6af04960'],44,,,,,,,,,,,,,,,,,Liverpool,24,00:05:44.050,Pass,
,,,,,,,,,,,,,,,,1.620451,,,,,,,,,,,,,686d341f-bbec-4464-8390-7f10bec45780,187,,"[84.1, 25.3]",3754212,5,,,,-0.73152876,,Right Foot,,,"[105.6, 6.0]",,Low Pass,,28.891867,,,,Daniel Andre Sturridge,3529.0,,,,,,,1,From Goal Kick,Philippe Coutinho Correia,3501.0,Center Attacking Midfield,13,Liverpool,24,['b7175c8f-72a5-4bd0-93e3-a21d37c71f9d'],47,,,,,,,,,,,,,,,,,Liverpool,24,00:05:47.805,Pass,
,,,,,,,,,,,,,,,,1.589884,,,,,,,,,,,,,bad6a091-5b2d-4078-80ed-c3d21e6394a2,190,,"[106.5, 6.0]",3754212,5,,,,0.7715102,,Left Foot,,,"[113.8, 13.1]",,Ground Pass,,10.18332,,,,James Philip Milner,3473.0,,,,,,,1,From Goal Kick,Daniel Andre Sturridge,3529.0,Left Center Forward,13,Liverpool,24,['ac9f43fd-1929-454d-8353-c244e967db14'],50,,,,,,,,,,,,,,,,,Liverpool,24,00:05:50.373,Pass,
,,,,,,,,,,,,,,,,1.829407,,,,,,,,,,,,,c43a380d-5d98-4e1e-9a83-19972581cb5d,193,,"[113.3, 12.8]",3754212,5,,,,1.5010011,,Left Foot,True,,"[115.6, 45.7]",,High Pass,,32.980297,,Incomplete,,,,,,,,,,1,From Goal Kick,James Philip Milner,3473.0,Right Defensive Midfield,13,Liverpool,24,['e49da7c0-5633-44af-99a6-f8297e37dd91'],53,,,,,,,,,,,,,,,,,Liverpool,24,00:05:53.051,Pass,
,,,,,,,,,,,,,,,,2.699841,,,,,,,,,,,,,4776fef0-e24c-46e1-b932-f8dac36c51fd,196,,"[13.1, 28.9]",3754212,5,,,,-0.633229,,Keeper Arm,,,"[49.2, 2.4]",,Low Pass,,44.782364,,,,Jack Grealish,9638.0,,,,,,,1,From Keeper,Bradley Guzan,12608.0,Goalkeeper,14,Aston Villa,59,['ebf328a9-82e2-4952-ab89-8aa143368206'],59,,,,,,,,,,,,,,,,,Aston Villa,59,00:05:59.981,Pass,
,,,,,,,,,,,,,,,,1.43353,,,,,,,,,,,,,0cf0c647-8245-4528-8840-d4d2f6d2a484,205,,"[110.3, 6.5]",3754212,6,,,,-3.0981417,,Right Foot,,,"[89.6, 5.6]",,Ground Pass,,20.719557,,,,Jordan Amavi,4347.0,,,,,,,1,From Keeper,Jack Grealish,9638.0,Left Wing,14,Aston Villa,59,['5243301e-9e8b-4822-968c-76813b2bf7f6'],13,,,,,,,,,,,,,,,,,Aston Villa,59,00:06:13.506,Pass,
,,,,,,,,,,,,,,,,1.981642,,,,,,,,,,,,,0ed0fa1d-1cce-450c-8d81-d372819c2c11,208,,"[91.0, 7.3]",3754212,6,,,,1.020459,ea8ca850-77be-46ac-a0e6-b1265fb2e91d,Left Foot,True,,"[111.8, 41.2]",,High Pass,,39.772476,,,,Rudy Gestede,19362.0,True,,,,,,1,From Keeper,Jordan Amavi,4347.0,Left Back,14,Aston Villa,59,['647815be-4397-4738-8a58-78903343d70e'],15,,,,,,,,,,,,,,,,,Aston Villa,59,00:06:15.140,Pass,
,,,,,,,,,,,,,,,,4.487112,,,,,,,,,,,,,5745c0eb-80f7-4b25-a332-84bf219c20e6,213,,"[7.0, 44.1]",3754212,6,True,,,0.21795821,,Right Foot,,,"[66.6, 57.3]",,High Pass,,61.044247,,Incomplete,,,,,,,,,Goal Kick,1,From Goal Kick,Simon Mignolet,3539.0,Goalkeeper,15,Liverpool,24,['0a2490ef-dcd6-41f2-924c-838106755925'],38,,,,,,,,,,,,,,,,,Liverpool,24,00:06:38.902,Pass,
,,,,,,,,,,,,,,,,3.257059,,,,,,,,,,,,,637e00d3-bf4e-4b10-912f-0a5918d54227,216,,"[89.6, 26.2]",3754212,6,,,,-0.823475,,Right Foot,,,"[109.8, 4.4]",,Ground Pass,,29.720026,,,,Rudy Gestede,19362.0,,,,,,,1,Regular Play,Jack Grealish,9638.0,Left Wing,16,Aston Villa,59,"['377e7c56-c311-490f-941b-2c8f90207d55', 'dd84ac3c-c4dd-4a97-a20e-8fa9d5d55373']",48,,,,,,,,,,,,,,,,,Aston Villa,59,00:06:48.226,Pass,True
,,,,,,,,,,,,,,,,0.766014,,,,,,,,,,,,,41356825-75a2-44e8-8165-e5f3ceba720a,222,,"[110.3, 0.1]",3754212,7,,,,2.8061442,,,,,"[99.4, 3.9]",,Low Pass,,11.543396,,,,Idrissa Gana Gueye,3436.0,,,,,,Throw-in,1,From Throw In,Jordan Amavi,4347.0,Left Back,17,Aston Villa,59,['f5b9fcb6-90e0-4dde-ae6d-560f0e048963'],5,,,,,,,,,,,,,,,,,Aston Villa,59,00:07:05.140,Pass,
,,,,,,,,,,,,,,,,0.64778,,,,,,,,,,,,,5e5618c3-024c-4916-b26b-3aeb41bd4141,225,,"[99.4, 3.9]",3754212,7,,,,-0.2617135,,Right Foot,,,"[105.0, 2.4]",,Ground Pass,,5.7974133,,,,Jordan Amavi,4347.0,,,,,,,1,From Throw In,Idrissa Gana Gueye,3436.0,Left Center Midfield,17,Aston Villa,59,['692c2984-0d3a-49d9-9110-1ece8c83f22b'],6,,,,,,,,,,,,,,,,,Aston Villa,59,00:07:06.010,Pass,
,,,,,,,,,,,,,,,,3.000892,,,,,,,,,,,,,c0514142-44db-4a0c-9fe2-a09dc21c2a39,236,,"[27.8, 58.9]",3754212,7,True,,,-1.0633643,,Right Foot,,,"[56.1, 8.0]",,Low Pass,,58.238304,,,,Alberto Moreno Pérez,3515.0,,,True,,,Free Kick,1,From Free Kick,Philippe Coutinho Correia,3501.0,Center Attacking Midfield,19,Liverpool,24,['c9b40853-c328-47e5-8545-81f122e6f17a'],24,,,,,,,,,,,,,,,,,Liverpool,24,00:07:24.450,Pass,
,,,,,,,,,,,,,,,,1.299179,,,,,,,,,,,,,3d275abf-55b7-4f1e-b39d-407091b5b366,238,,"[56.1, 8.0]",3754212,7,,,,1.9370519,,Left Foot,,,"[50.5, 22.6]",,Ground Pass,,15.6371355,,,,Philippe Coutinho Correia,3501.0,,,,,,,1,From Free Kick,Alberto Moreno Pérez,3515.0,Left Wing Back,19,Liverpool,24,['56f2a7dd-47f1-4d97-b491-7463f4900388'],28,,,,,,,,,,,,,,,,,Liverpool,24,00:07:28.371,Pass,
,,,,,,,,,,,,,,,,1.181111,,,,,,,,,,,,,f5a39974-22bd-40d0-bd6d-f31dda82c76a,241,,"[50.0, 19.2]",3754212,7,,,,1.7287612,,Right Foot,,,"[48.2, 30.5]",,Ground Pass,,11.442465,,,,Lucas Pezzini Leiva,7780.0,,,,,,,1,From Free Kick,Philippe Coutinho Correia,3501.0,Center Attacking Midfield,19,Liverpool,24,['766c60ba-4647-43f3-83b8-2082bcfff8ff'],30,,,,,,,,,,,,,,,,,Liverpool,24,00:07:30.566,Pass,
,,,,,,,,,,,,,,,,0.792787,,,,,,,,,,,,,79ba72b4-638c-44f0-b031-9af1803798fe,244,,"[56.6, 37.8]",3754212,7,,,,1.1457561,,Right Foot,,,"[60.9, 47.3]",,Ground Pass,,10.427847,,,,James Philip Milner,3473.0,,,,,,,1,From Free Kick,Lucas Pezzini Leiva,7780.0,Left Defensive Midfield,19,Liverpool,24,['a3dad4a4-2445-4ead-9867-73b0b958ae92'],33,,,,,,,,,,,,,,,,,Liverpool,24,00:07:33.365,Pass,
,,,,,,,,,,,,,,,,0.927675,,,,,,,,,,,,,7c1dd4ca-26e5-4576-83df-e9fa30073cfb,246,,"[60.9, 47.3]",3754212,7,,,,-2.0068011,,Right Foot,,,"[56.8, 38.5]",,Ground Pass,,9.708244,,,,Lucas Pezzini Leiva,7780.0,,,,,,,1,From Free Kick,James Philip Milner,3473.0,Right Defensive Midfield,19,Liverpool,24,['d59add3a-d039-4fdb-8ac4-6ea79fba2af4'],34,,,,,,,,,,,,,,,,,Liverpool,24,00:07:34.157,Pass,
,,,,,,,,,,,,,,,,1.436734,,,,,,,,,,,,,8557b44e-1e61-49d4-8ab6-f50a45c355e8,249,,"[57.0, 38.7]",3754212,7,,,,-1.4103614,,Right Foot,,,"[60.9, 14.6]",,Ground Pass,,24.41352,,,,Philippe Coutinho Correia,3501.0,,,,,,,1,From Free Kick,Lucas Pezzini Leiva,7780.0,Left Defensive Midfield,19,Liverpool,24,['2d87f91e-cfd0-4fe7-9b25-2f45d624a19c'],36,,,,,,,,,,,,,,,,,Liverpool,24,00:07:36.447,Pass,
,,,,,,,,,,,,,,,,1.67249,,,,,,,,,,,,,4fd31c50-a9f7-4410-9814-ff23a4b5f672,252,,"[76.8, 17.5]",3754212,7,,,,-0.66809404,,Right Foot,,,"[93.4, 4.4]",,Ground Pass,,21.146395,,,,Alberto Moreno Pérez,3515.0,,,,,,,1,From Free Kick,Philippe Coutinho Correia,3501.0,Center Attacking Midfield,19,Liverpool,24,['8d975c00-eb18-4903-bcc2-0b015aa0f8ae'],43,,,,,,,,,,,,,,,,,Liverpool,24,00:07:43.527,Pass,
,,,,,,,,,,,,,,,,1.339067,,,,,,,,,,,,,883c9804-ed68-4ea7-ab46-d354210fcccd,255,,"[94.1, 4.6]",3754212,7,,,,2.6152966,,Left Foot,,,"[83.6, 10.7]",,Ground Pass,,12.143311,,,,Philippe Coutinho Correia,3501.0,,,,,,,1,From Free Kick,Alberto Moreno Pérez,3515.0,Left Wing Back,19,Liverpool,24,['34ab18b9-a44c-415d-91dd-3bed73359a19'],46,,,,,,,,,,,,,,,,,Liverpool,24,00:07:46.639,Pass,
,,,,,,,,,,,,,,,,1.178979,,,,,,,,,,,,,982dff35-9bb8-42b9-b032-d00af474c451,258,,"[84.1, 11.0]",3754212,7,,,,1.9142041,,Right Foot,,,"[78.2, 27.5]",,Ground Pass,,17.523129,,,,Lucas Pezzini Leiva,7780.0,,,,,,,1,From Free Kick,Philippe Coutinho Correia,3501.0,Center Attacking Midfield,19,Liverpool,24,['1adc9513-492d-427b-b451-3c1da913876e'],48,,,,,,,,,,,,,,,,,Liverpool,24,00:07:48.468,Pass,
,,,,,,,,,,,,,,,,1.369753,,,,,,,,,,,,,c33658ad-16cc-4b31-a476-76ed3f61bf44,261,,"[78.8, 29.6]",3754212,7,,,,1.6636958,,Right Foot,,,"[75.8, 61.8]",,Ground Pass,,32.33945,,,,Nathaniel Edwin Clyne,4590.0,,,,,,,1,From Free Kick,Lucas Pezzini Leiva,7780.0,Left Defensive Midfield,19,Liverpool,24,['0062a6a1-0dd2-4c06-b0fc-d94fb4c25707'],51,,,,,,,,,,,,,,,,,Liverpool,24,00:07:51.269,Pass,
,,,,,,,,,,,,,,,,0.603212,,,,,,,,,,,,,83a7ae13-5a81-4015-9683-be61f20780a2,264,,"[87.5, 49.6]",3754212,7,,,,-0.82774574,ce0ac85d-a487-4e52-97d2-27584ffcc657,Left Foot,,,"[98.8, 37.3]",,Ground Pass,,16.702694,,,,Daniel William John Ings,3654.0,True,,,,,,1,From Free Kick,Nathaniel Edwin Clyne,4590.0,Right Wing Back,19,Liverpool,24,['169f8325-f030-465b-9510-d19f08dc49d4'],56,,,,,,,,,,,,,,,,,Liverpool,24,00:07:56.194,Pass,
,,,,,,,,,,,,,,,,1.188269,,,,,,,,,,,,,70b6b7b9-5de0-4ad5-a4e9-31287557ec8e,270,,"[9.2, 42.1]",3754212,8,True,,,-0.24053425,,Drop Kick,,,"[72.8, 26.5]",,High Pass,,65.48527,,,,Rudy Gestede,19362.0,,,,,,,1,From Keeper,Bradley Guzan,12608.0,Goalkeeper,20,Aston Villa,59,['dac36501-4bd7-4c6c-968a-a56ac2d2430f'],20,,,,,,,,,,,,,,,,,Aston Villa,59,00:08:20.491,Pass,
,,,,,,,,,,,,,,,,0.030831,,,,,,,,,,,,,c1418c15-4f45-4ae7-819b-4a68cf5044aa,272,,"[71.9, 26.2]",3754212,8,,,,-0.26299474,,Right Foot,,,"[74.5, 25.5]",,Ground Pass,,2.6925824,,Incomplete,,Jack Grealish,9638.0,,,,,,,1,Regular Play,Rudy Gestede,19362.0,Center Forward,21,Aston Villa,59,"['47ba55d1-0daf-4a09-9705-619006501b5a', 'ff9a76fc-db40-4c1a-be66-e4b9ce3f4b31']",22,,,,,,,,,,,,,,,,,Aston Villa,59,00:08:22.608,Pass,
,,,,,,,,,,,,,,,,1.349582,,,,,,,,,,,,,47ba55d1-0daf-4a09-9705-619006501b5a,274,,"[45.6, 54.6]",3754212,8,,,,1.5707964,,Left Foot,,,"[45.6, 69.1]",,Ground Pass,,14.5,,,,Nathaniel Edwin Clyne,4590.0,,,,,,Recovery,1,Regular Play,Mamadou Sakho,3483.0,Left Center Back,22,Liverpool,24,"['c1418c15-4f45-4ae7-819b-4a68cf5044aa', 'c707c71c-3fb7-4703-915b-a23dc1c94b48']",22,,,,,,,,,,,,,,,,,Liverpool,24,00:08:22.639,Pass,
,,,,,,,,,,,,,,,,1.590202,,,,,,,,,,,,,f0cc6c84-1bd6-444b-a1ed-45379490ed5a,277,,"[42.9, 68.2]",3754212,8,,,,-2.4432225,,Right Foot,,,"[34.8, 61.4]",,Ground Pass,,10.575916,,,,Martin Škrtel,18872.0,,,,,,,1,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Wing Back,22,Liverpool,24,['0a903ae9-7fe3-48e3-ae6d-70425a0d040f'],24,,,,,,,,,,,,,,,,,Liverpool,24,00:08:24.479,Pass,
,,,,,,,,,,,,,,,,0.698341,,,,,,,,,,,,,fd33c198-802a-4ab4-822d-e80bc62f2dc9,280,,"[34.8, 61.4]",3754212,8,,,,-0.027770637,,Right Foot,,,"[45.6, 61.1]",,Ground Pass,,10.804166,,,,Emre Can,3493.0,,,,,,,1,Regular Play,Martin Škrtel,18872.0,Center Back,22,Liverpool,24,['614c63f4-63e2-46f6-a168-b945bf441c7a'],26,,,,,,,,,,,,,,,,,Liverpool,24,00:08:26.109,Pass,
,,,,,,,,,,,,,,,,0.521695,,,,,,,,,,,,,27680d6c-fe91-48ab-9ff7-2605e150c6b5,284,,"[46.6, 60.4]",3754212,8,,,,-2.020227,,Right Foot,,,"[42.5, 51.9]",,Ground Pass,,9.4371605,,,,Lucas Pezzini Leiva,7780.0,,,,,,,1,Regular Play,Emre Can,3493.0,Right Center Back,22,Liverpool,24,['59762674-aa5a-478c-9328-5fbd7130e692'],26,,,,,,,,,,,,,,,,,Liverpool,24,00:08:26.815,Pass,
,,,,,,,,,,,,,,,,1.305075,,,,,,,,,,,,,c6673bfd-352e-492b-a5e7-5bc79484a78e,286,,"[42.5, 51.9]",3754212,8,,,,0.5025501,,Right Foot,,,"[55.6, 59.1]",,Ground Pass,,14.948244,,,,Philippe Coutinho Correia,3501.0,,,,,,,1,Regular Play,Lucas Pezzini Leiva,7780.0,Left Defensive Midfield,22,Liverpool,24,['3908af57-ba3d-4df0-b8db-4d5db2a56656'],27,,,,,,,,,,,,,,,,,Liverpool,24,00:08:27.336,Pass,
,,,,,,,,,,,,,,,,2.79473,,,,,,,,,,,,,bcd47c0e-a949-442a-b08d-8964350a42a7,289,,"[56.3, 60.2]",3754212,8,,,,-0.6171914,8dafaebc-4c1f-471d-8c16-b766bc1b5c9f,Right Foot,,,"[99.7, 29.4]",,High Pass,,53.21842,,,,Daniel William John Ings,3654.0,True,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Center Attacking Midfield,22,Liverpool,24,['c8261cdc-5b23-451f-9ded-3770ac0e294c'],29,,,,,,,,,,,,,,,,,Liverpool,24,00:08:29.648,Pass,
,,,,,,,,,,,,,,,,2.004056,,,,,,,,,,,,,663e0612-4d65-4bcc-a810-cdb307bdacd8,298,,"[6.0, 36.0]",3754212,9,True,,,-0.32494834,,Right Foot,,,"[71.6, 13.9]",,High Pass,,69.22261,,,,Rudy Gestede,19362.0,,,,,,Goal Kick,1,From Goal Kick,Bradley Guzan,12608.0,Goalkeeper,23,Aston Villa,59,['34806995-c458-4f0e-a79e-b3709383915e'],13,,,,,,,,,,,,,,,,,Aston Villa,59,00:09:13.379,Pass,
,,,,,,,,,,,,,,,,0.31587,,,,,,,,,,,,,e6b0538d-4d26-422a-a5d6-86ce1670423e,300,,"[71.6, 16.5]",3754212,9,True,,,1.6787088,,Head,,,"[70.3, 28.5]",,Low Pass,,12.070211,,,,Ashley Westwood,3583.0,,,,,,,1,From Goal Kick,Rudy Gestede,19362.0,Center Forward,23,Aston Villa,59,['e539b04e-9fc1-400f-8c3a-93feddeebaac'],15,,,,,,,,,,,,,,,,,Aston Villa,59,00:09:15.546,Pass,
,,,,,,,,,,,,,,,,3.641463,,,,,,,,,,,,,17569abd-4fc7-4492-89fa-e5e609e20610,303,,"[70.6, 30.2]",3754212,9,,,,-0.19253908,,Right Foot,,,"[114.2, 21.7]",,High Pass,,44.42083,,,,Scott Sinclair,11117.0,,,,Through Ball,True,,1,From Goal Kick,Ashley Westwood,3583.0,Center Defensive Midfield,23,Aston Villa,59,"['9071814b-f85d-4251-bb1e-4c1baa650910', '989b8dea-2f6e-4333-9c19-039fd6d5fe9f']",16,,,,,,,,,,,,,,,,,Aston Villa,59,00:09:16.464,Pass,True
