ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,1.334578,,,,,,,,,,,,,,,d463233f-125e-4fe0-9b2e-9f7163aa9e41,98,,"[43.4, 32.7]",3753985,3,,,,,1.9242365,,No Touch,,,,"[35.8, 53.3]",,Ground Pass,,21.957232,True,,,Geoff Cameron,3480.0,,,,,,,1,From Throw In,Marco van Ginkel,8251.0,Right Defensive Midfield,9,Stoke City,30,['b7482087-7d28-4c0a-b594-195d88d4f82e'],1,,,,,,,,,,,,,,,,,Stoke City,30,00:03:01.166,Pass,
,,,,,,,,,,,,,1.909965,,,,,,,,,,,,,,,866ff9ae-9668-4004-961d-2b529fb4652e,101,,"[44.0, 60.7]",3753985,3,,,,,0.31714228,,Right Foot,,,,"[76.6, 71.4]",,Ground Pass,,34.311077,,,,Glen Johnson,4724.0,,,,,,,1,From Throw In,Geoff Cameron,3480.0,Right Center Back,9,Stoke City,30,['4649722a-e111-406a-8767-d1b8056e9e28'],5,,,,,,,,,,,,,,,,,Stoke City,30,00:03:05.106,Pass,
,,,,,,,,,,,,,1.147535,,,,,,,,,,,,,,,daf0a639-e5ff-4d94-b5b9-c57fc2c09794,104,,"[77.8, 71.4]",3753985,3,,,,,-1.2745805,,Right Foot,,,,"[82.5, 56.0]",,Ground Pass,,16.101242,,Incomplete,,Jonathan Walters,3670.0,,,,,,,1,From Throw In,Glen Johnson,4724.0,Right Back,9,Stoke City,30,"['0720a334-45ff-4bc3-ba4c-5705056b000d', 'c7a725e1-1dfe-42bc-a98a-d7ec45e68b79']",7,,,,,,,,,,,,,,,,,Stoke City,30,00:03:07.959,Pass,
,,,,,,,,,,,,,1.1412,,,,,,,,,,,,,,,d4efc0f2-d5b4-4622-ac98-d9ff7429e083,108,,"[37.0, 10.7]",3753985,3,,,,,2.0617325,,Left Foot,,,,"[28.5, 26.6]",,Ground Pass,,18.02942,,,,Dejan Lovren,3471.0,,,,,,,1,Regular Play,Jordan Brian Henderson,3532.0,Left Defensive Midfield,10,Liverpool,24,['9596b42a-a93d-45de-938c-6b80a6c825ce'],13,,,,,,,,,,,,,,,,,Liverpool,24,00:03:13.706,Pass,
,,,,,,,,,,,,,1.147313,,,,,,,,,,,,,,,6f0b34c3-f8ed-4853-b842-c734e8297f0d,111,,"[30.6, 26.8]",3753985,3,,,,,-1.2252407,,Right Foot,,,,"[36.9, 9.3]",,Ground Pass,,18.599463,,,,Joe Gomez,3495.0,,,,,,,1,Regular Play,Dejan Lovren,3471.0,Left Center Back,10,Liverpool,24,['4bd75371-7700-4a5f-a017-05fdf4903355'],17,,,,,,,,,,,,,,,,,Liverpool,24,00:03:17.286,Pass,
,,,,,,,,,,,,,0.976426,,,,,,,,,,,,,,,b5a4797f-04a6-4854-bd1b-749777218ea3,114,,"[36.9, 9.3]",3753985,3,,,,,2.4393358,,Right Foot,,,,"[25.2, 19.2]",,Ground Pass,,15.3264475,,,,Dejan Lovren,3471.0,,,,,,,1,Regular Play,Joe Gomez,3495.0,Left Back,10,Liverpool,24,['86db49f0-f252-4bc2-8ff4-022bc9672f01'],19,,,,,,,,,,,,,,,,,Liverpool,24,00:03:19.376,Pass,
,,,,,,,,,,,,,1.087481,,,,,,,,,,,,,,,1ed3ab53-0376-489d-add9-625b66ca7345,117,,"[25.2, 20.4]",3753985,3,,,,,0.6841414,,Right Foot,,,,"[35.5, 28.8]",,Ground Pass,,13.290975,,,,Jordan Brian Henderson,3532.0,,,,,,,1,Regular Play,Dejan Lovren,3471.0,Left Center Back,10,Liverpool,24,['0a1940f7-b099-42ef-84c9-c91dbd7e7787'],21,,,,,,,,,,,,,,,,,Liverpool,24,00:03:21.062,Pass,
,,,,,,,,,,,,,2.172786,,,,,,,,,,,,,,,9f07e2bf-f4ab-420e-a5c2-fa96611cc464,119,,"[35.5, 28.8]",3753985,3,,,,,2.1179202,,Right Foot,,,,"[18.2, 57.2]",,Ground Pass,,33.254322,,,,Martin Škrtel,18872.0,,,,,,,1,Regular Play,Jordan Brian Henderson,3532.0,Left Defensive Midfield,10,Liverpool,24,['f16a3e80-af24-4eb1-8342-451eabd784f4'],22,,,,,,,,,,,,,,,,,Liverpool,24,00:03:22.149,Pass,
,,,,,,,,,,,,,1.572361,,,,,,,,,,,,,,,f782b9df-8d13-4843-a2c9-f04fa6892d4e,122,,"[19.9, 58.1]",3753985,3,,,,,0.7370897,,Right Foot,,,,"[40.5, 76.8]",,Ground Pass,,27.821754,,,,Nathaniel Edwin Clyne,4590.0,,,,,,,1,Regular Play,Martin Škrtel,18872.0,Right Center Back,10,Liverpool,24,['d27a833c-5326-4944-9e42-d288d1c5d7ce'],25,,,,,,,,,,,,,,,,,Liverpool,24,00:03:25.009,Pass,
,,,,,,,,,,,,,0.926568,,,,,,,,,,,,,,,e1075c4a-1898-438e-b1fc-4b62822b72a5,125,,"[39.6, 76.8]",3753985,3,,,,,-2.305817,,Right Foot,,,,"[28.3, 64.3]",,Ground Pass,,16.85052,,,,Martin Škrtel,18872.0,,,,,,,1,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,10,Liverpool,24,['25c0c61d-0b80-48e8-bc8a-484c6e7d83d3'],27,,,,,,,,,,,,,,,,,Liverpool,24,00:03:27.405,Pass,
,,,,,,,,,,,,,1.856926,,,,,,,,,,,,,,,c8d2e5ef-cf46-4c8c-9f25-82c01356c4c1,128,,"[26.4, 63.6]",3753985,3,,,,,-2.339342,,Right Foot,,,,"[8.9, 45.5]",,Ground Pass,,25.176577,,,,Simon Mignolet,3539.0,,,,,,,1,Regular Play,Martin Škrtel,18872.0,Right Center Back,10,Liverpool,24,['e8474550-8665-4082-9bc2-91f44407d86c'],29,,,,,,,,,,,,,,,,,Liverpool,24,00:03:29.125,Pass,
,,,,,,,,,,,,,3.049569,,,,,,,,,,,,,,,6319ce76-9dd5-445e-b153-bc0788b6d472,130,,"[8.9, 45.5]",3753985,3,,,,,-0.014813731,,Right Foot,,,,"[62.9, 44.7]",,High Pass,,54.005924,,Incomplete,,,,,,,,,,1,Regular Play,Simon Mignolet,3539.0,Goalkeeper,10,Liverpool,24,['586922e6-6b65-4094-b696-4eb274881293'],30,,,,,,,,,,,,,,,,,Liverpool,24,00:03:30.982,Pass,
,,,,,,,,,,,,,2.514805,,,,,,,,,,,,,,,586922e6-6b65-4094-b696-4eb274881293,132,,"[57.2, 35.4]",3753985,3,,,,True,-1.0191413,,,,,,"[70.0, 14.6]",,High Pass,,24.42294,,Unknown,,,,,,,,,Recovery,1,Regular Play,Marco van Ginkel,8251.0,Right Defensive Midfield,10,Liverpool,24,"['6319ce76-9dd5-445e-b153-bc0788b6d472', 'adc8ae30-65b3-4490-bed0-4a7d9056928a']",34,,,,,,,,,,,,,,,,,Stoke City,30,00:03:34.032,Pass,True
,,,,,,,,,,,,,0.884083,,,,,,,,,,,,,,,eb10f097-6d13-4dda-b941-f73f2d29cda7,135,,"[45.4, 71.0]",3753985,4,,,,,-0.7012599,,Right Foot,,,,"[54.4, 63.4]",,Ground Pass,,11.779643,,,,Jordan Brian Henderson,3532.0,,,,,,Free Kick,1,From Free Kick,Martin Škrtel,18872.0,Right Center Back,11,Liverpool,24,['5a91d83e-6e99-4dd6-866c-0d3a3f254c59'],9,,,,,,,,,,,,,,,,,Liverpool,24,00:04:09.193,Pass,
,,,,,,,,,,,,,1.506034,,,,,,,,,,,,,,,593b0377-f669-45f2-b1de-57c14611b826,138,,"[54.4, 63.4]",3753985,4,,,,,2.6731944,,Right Foot,,,,"[37.6, 71.9]",,Ground Pass,,18.827906,,,,Martin Škrtel,18872.0,,,,,,,1,From Free Kick,Jordan Brian Henderson,3532.0,Left Defensive Midfield,11,Liverpool,24,['78896dd3-00ee-4835-ade9-b0fc4edd350e'],10,,,,,,,,,,,,,,,,,Liverpool,24,00:04:10.115,Pass,
,,,,,,,,,,,,,0.948955,,,,,,,,,,,,,,,19a37d43-82a4-4889-86dc-a81564e20c18,141,,"[40.7, 72.5]",3753985,4,,,,,0.29675576,,Right Foot,,,,"[52.8, 76.2]",,Ground Pass,,12.653063,,,,Nathaniel Edwin Clyne,4590.0,,,,,,,1,From Free Kick,Martin Škrtel,18872.0,Right Center Back,11,Liverpool,24,['ace83561-23ae-43db-ae02-2d2d94f732d3'],13,,,,,,,,,,,,,,,,,Liverpool,24,00:04:13.633,Pass,
,,,,,,,,,,,,,5.344673,,,,,,,,,,,,,,,bb59999c-b2f4-4a4b-94d5-72348b03cb01,144,,"[52.8, 76.2]",3753985,4,,,,,-0.17771675,,Right Foot,,,,"[114.6, 65.1]",,High Pass,,62.788933,,Incomplete,,,,,,,,,,1,From Free Kick,Nathaniel Edwin Clyne,4590.0,Right Back,11,Liverpool,24,['886341dd-eb02-40a1-ad8a-851b03ecab1d'],15,,,,,,,,,,,,,,,,,Liverpool,24,00:04:15.669,Pass,
,,,,,,,,,,,,,3.189369,,,,,,,,,,,,,,,886341dd-eb02-40a1-ad8a-851b03ecab1d,145,,"[5.5, 15.0]",3753985,4,,,,,0.06869906,,Right Foot,,,,"[27.3, 16.5]",,Ground Pass,,21.851545,,,,Marc Muniesa Martínez,6560.0,,,,,,Recovery,1,Regular Play,Jack Butland,3537.0,Goalkeeper,12,Stoke City,30,"['5a8bfb04-0dcc-48d9-9e9a-bb37c94d3df5', 'bb59999c-b2f4-4a4b-94d5-72348b03cb01']",21,,,,,,,,,,,,,,,,,Stoke City,30,00:04:21.013,Pass,
,,,,,,,,,,,,,2.234732,,,,,,,,,,,,,,,2602ea55-ff71-4df6-b039-6b4008df1493,147,,"[27.3, 16.5]",3753985,4,,True,,,1.4153444,,Right Foot,,,,"[29.4, 29.9]",,Ground Pass,,13.563554,,,,Glenn Whelan,9625.0,,,,,,,1,Regular Play,Marc Muniesa Martínez,6560.0,Left Center Back,12,Stoke City,30,['d1fdac31-4fb9-4807-a94e-17daaccd629c'],25,,,,,,,,,,,,,,,,,Stoke City,30,00:04:25.268,Pass,
,,,,,,,,,,,,,1.349345,,,,,,,,,,,,,,,24d8d066-de38-4e65-b511-023d3e16bcdc,149,,"[29.4, 29.9]",3753985,4,,True,,,-1.1296169,,Right Foot,,,,"[37.9, 11.9]",,Ground Pass,,19.906029,,,,Marc Muniesa Martínez,6560.0,,,,,,,1,Regular Play,Glenn Whelan,9625.0,Left Defensive Midfield,12,Stoke City,30,['13fa4ca4-5224-434e-bb01-467dd778065b'],28,,,,,,,,,,,,,,,,,Stoke City,30,00:04:28.450,Pass,
,,,,,,,,,,,,,1.103889,,,,,,,,,,,,,,,7804b827-a924-4faa-abac-a34c3148a6fc,151,,"[40.3, 8.2]",3753985,4,,,,,2.1861358,,Left Foot,,,,"[32.1, 19.8]",,Ground Pass,,14.205632,,,,Glenn Whelan,9625.0,,,,,,,1,Regular Play,Marc Muniesa Martínez,6560.0,Left Center Back,12,Stoke City,30,['ce615028-cf7c-4a90-ae4d-54b5b0880163'],32,,,,,,,,,,,,,,,,,Stoke City,30,00:04:32.081,Pass,
,,,,,,,,,,,,,3.162796,,,,,,,,,,,,,,,bd3f6061-6797-430a-8758-929c52f1f65d,154,,"[34.2, 22.9]",3753985,4,,,,,0.90308386,,Right Foot,,,,"[74.1, 73.5]",,High Pass,,64.43889,,,,Glen Johnson,4724.0,,,True,,,,1,Regular Play,Glenn Whelan,9625.0,Left Defensive Midfield,12,Stoke City,30,['543f3558-aa1c-4cb4-b990-417f4b3e3058'],35,,,,,,,,,,,,,,,,,Stoke City,30,00:04:35.510,Pass,
,,,,,,,,,,,,,0.587987,,,,,,,,,,,,,,,099128f4-fbc3-4b46-87fe-8b3839c30cb2,157,,"[74.1, 73.5]",3753985,4,,,,True,0.73625743,,,,,,"[80.5, 79.3]",,Low Pass,,8.637129,,Out,,Jonathan Walters,3670.0,,,,,,,1,Regular Play,Glen Johnson,4724.0,Right Back,12,Stoke City,30,"['50292a12-20ec-42cd-bfba-98e7eff5e377', 'af7f55f6-7836-4c45-948a-15fe80c2001c']",38,,,,,,,,,,,,,,,,,Stoke City,30,00:04:38.673,Pass,True
,,,,,,,,,,,,,1.838591,,,,,,,,,,,,,,,212969ab-922d-4d1a-8302-d22265f10487,159,,"[36.5, 0.1]",3753985,4,,,,,0.29639366,,,,,,"[69.9, 10.3]",,High Pass,,34.92277,,Incomplete,,Christian Benteke Liolo,3380.0,,,,,,Throw-in,1,From Throw In,Joe Gomez,3495.0,Left Back,13,Liverpool,24,"['0005bc9a-d2a3-4b62-8563-0e4c821b2c05', 'f5a55c2e-43f8-4d19-adfe-4e4508a6d61f']",48,,,,,,,,,,,,,,,,,Liverpool,24,00:04:48.266,Pass,
,,,,,,,,,,,,,0.905058,,,,,,,,,,,,,,,f5a55c2e-43f8-4d19-adfe-4e4508a6d61f,161,,"[50.2, 69.8]",3753985,4,,,,,-0.61466295,,Head,,,,"[62.1, 61.4]",,Low Pass,,14.566056,,,,Marco van Ginkel,8251.0,,,,,,Recovery,1,Regular Play,Geoff Cameron,3480.0,Right Center Back,14,Stoke City,30,"['212969ab-922d-4d1a-8302-d22265f10487', '9f913280-59ae-47e9-b2d5-9b5a351cec99']",50,,,,,,,,,,,,,,,,,Stoke City,30,00:04:50.104,Pass,
,,,,,,,,,,,,,2.897422,,,,,,,,,,,,,,,baa0e6d8-6122-4e77-a2a1-395775ef4a4c,164,,"[62.1, 61.4]",3753985,4,,,,,0.348771,,Right Foot,,,,"[88.5, 71.0]",,High Pass,,28.09128,,Incomplete,,Mame Biram Diouf,3603.0,,,,,,,1,Regular Play,Marco van Ginkel,8251.0,Right Defensive Midfield,14,Stoke City,30,"['023b03f3-c895-489b-8cdd-5f2591fb22eb', '2d219a86-498a-4867-a035-54d12cb1015e']",51,,,,,,,,,,,,,,,,,Stoke City,30,00:04:51.023,Pass,
,,,,,,,,,,,,,1.406664,,,,,,,,,,,,,,,75c67ce6-55a4-4681-9e83-406737e6d8a2,167,,"[49.3, 17.1]",3753985,4,,,,,0.14888994,,Head,,,,"[57.3, 18.3]",,Low Pass,,8.089499,,Incomplete,,Christian Benteke Liolo,3380.0,,,,,,Recovery,1,Regular Play,Adam David Lallana,4090.0,Left Wing,14,Stoke City,30,"['3ce2427d-83b0-4ce0-98be-eee548a68ac5', '89958c5f-6e25-48d5-9528-bed89589f94a']",56,,,,,,,,,,,,,,,,,Liverpool,24,00:04:56.213,Pass,
,,,,,,,,,,,,,1.237694,,,,,,,,,,,,,,,3ce2427d-83b0-4ce0-98be-eee548a68ac5,169,,"[62.8, 61.8]",3753985,4,,,,True,0.06401498,,,,,,"[78.4, 62.8]",,High Pass,,15.632018,,Incomplete,,,,,,,,,Recovery,1,Regular Play,Glenn Whelan,9625.0,Left Defensive Midfield,14,Stoke City,30,"['49c36fdb-9d78-428d-8b27-22f5df153dc7', '75c67ce6-55a4-4681-9e83-406737e6d8a2', 'c1717ab3-708c-4911-ae57-2a1bcfcd0860']",57,,,,,,,,,,,,,,,,,Stoke City,30,00:04:57.620,Pass,True
,,,,,,,,,,,,,1.988682,,,,,,,,,,,,,,,49c36fdb-9d78-428d-8b27-22f5df153dc7,171,,"[41.7, 17.3]",3753985,4,,,,,0.12177213,,Head,,,,"[70.3, 20.8]",,High Pass,,28.813364,,Incomplete,,,,,,,,,Recovery,1,Regular Play,Joe Gomez,3495.0,Left Back,14,Stoke City,30,"['3ce2427d-83b0-4ce0-98be-eee548a68ac5', '95207bce-d557-4bec-9fe6-6811b6a83218']",58,,,,,,,,,,,,,,,,,Liverpool,24,00:04:58.858,Pass,
,,,,,,,,,,,,,2.017666,,,,,,,,,,,,,,,95207bce-d557-4bec-9fe6-6811b6a83218,172,,"[49.8, 59.3]",3753985,5,,,,,-0.13924454,,Head,,,,"[76.2, 55.6]",,High Pass,,26.65802,,Incomplete,,Charlie Adam,3636.0,,,,,,Recovery,1,Regular Play,Geoff Cameron,3480.0,Right Center Back,14,Stoke City,30,"['49c36fdb-9d78-428d-8b27-22f5df153dc7', '9fca5cf6-7d66-4c55-9911-c18e11844f1b', 'c145d397-4d47-445b-b7c7-4ca0f32a050b']",0,,,,,,,,,,,,,,,,,Stoke City,30,00:05:00.846,Pass,
,,,,,,,,,,,,,1.496539,,,,,,,,,,,,,,,c145d397-4d47-445b-b7c7-4ca0f32a050b,175,,"[43.9, 24.5]",3753985,5,,,,True,1.7938273,,,,,,"[41.7, 34.2]",,Low Pass,,9.946356,,Incomplete,,,,,,,,,Recovery,1,Regular Play,Jordan Brian Henderson,3532.0,Left Defensive Midfield,14,Stoke City,30,"['476df404-2bf0-4573-b24d-0aad988d74a2', '77f13322-e109-4a88-a8a5-8688d154d4ac', '95207bce-d557-4bec-9fe6-6811b6a83218']",2,,,,,,,,,,,,,,,,,Liverpool,24,00:05:02.864,Pass,True
,,,,,,,,,,,,,1.352259,,,,,,,,,,,,,,,a89dde9b-0654-48c5-966a-b0ed494d1213,179,,"[79.9, 45.9]",3753985,5,,,,,-2.2318394,,Left Foot,,,,"[68.7, 31.5]",,Ground Pass,,18.242807,,,,Ibrahim Afellay,4891.0,,,,,,,1,Regular Play,Charlie Adam,3636.0,Center Attacking Midfield,14,Stoke City,30,"['64428383-8c7a-4d29-8c8f-99922290f635', '837b443f-4eef-42ec-b44c-bba823634a73']",5,,,,,,,,,,,,,,,,,Stoke City,30,00:05:05.065,Pass,True
,,,,,,,,,,,,,2.041956,,,,,,,,,,,,,,,8ca4a52b-f663-49c8-9af1-692886114a1a,182,,"[72.0, 22.0]",3753985,5,,,,,-1.5707964,,Right Foot,,,,"[72.0, 3.9]",,Ground Pass,,18.1,,,,Erik Pieters,3467.0,,,,,,,1,Regular Play,Ibrahim Afellay,4891.0,Left Wing,14,Stoke City,30,['82bda315-0747-47f6-8d3f-2863103991d9'],7,,,,,,,,,,,,,,,,,Stoke City,30,00:05:07.962,Pass,
,,,,,,,,,,,,,0.808791,,,,,,,,,,,,,,,6a66967f-a595-4b08-8dfb-3521806a2697,185,,"[72.0, 3.9]",3753985,5,,,,,1.8008825,,Left Foot,,,,"[69.4, 15.0]",,Ground Pass,,11.400438,,,,Ibrahim Afellay,4891.0,,,,,,,1,Regular Play,Erik Pieters,3467.0,Left Back,14,Stoke City,30,['f5b06888-6577-498e-a6ec-0b99b3082c30'],10,,,,,,,,,,,,,,,,,Stoke City,30,00:05:10.417,Pass,
,,,,,,,,,,,,,0.912526,,,,,,,,,,,,,,,79136a19-92d9-4cdd-8e89-910c2a702034,189,,"[69.2, 14.2]",3753985,5,,,,,1.7894653,,Right Foot,,,,"[65.0, 33.1]",,Ground Pass,,19.361044,,,,Glenn Whelan,9625.0,,,,,,,1,Regular Play,Ibrahim Afellay,4891.0,Left Wing,14,Stoke City,30,['58bd7777-f692-4b33-ba2a-35c0b1ed25c4'],12,,,,,,,,,,,,,,,,,Stoke City,30,00:05:12.471,Pass,
,,,,,,,,,,,,,1.2131,,,,,,,,,,,,,,,6c7eef4c-a15b-49cf-ac7b-58e8ed60973e,191,,"[65.0, 33.1]",3753985,5,,,,,-2.5376954,,Right Foot,,,,"[49.2, 22.2]",,Ground Pass,,19.195051,,,,Marc Muniesa Martínez,6560.0,,,,,,,1,Regular Play,Glenn Whelan,9625.0,Left Defensive Midfield,14,Stoke City,30,['79fd2caf-50db-4bfb-8abb-7e6d828e3053'],13,,,,,,,,,,,,,,,,,Stoke City,30,00:05:13.384,Pass,
,,,,,,,,,,,,,0.831764,,,,,,,,,,,,,,,d22438b2-f732-4cf1-acd6-08b808b2a2b1,194,,"[48.2, 22.2]",3753985,5,,,,,-1.2072694,,Left Foot,,,,"[51.7, 13.0]",,Ground Pass,,9.843272,,,,Ibrahim Afellay,4891.0,,,,,,,1,Regular Play,Marc Muniesa Martínez,6560.0,Left Center Back,14,Stoke City,30,['45bbd501-54b2-44f6-86af-7f35a59b1888'],15,,,,,,,,,,,,,,,,,Stoke City,30,00:05:15.357,Pass,
,,,,,,,,,,,,,0.84351,,,,,,,,,,,,,,,f8347ef1-a1df-4382-84d7-31dfffc61a55,197,,"[51.7, 13.0]",3753985,5,,,,,2.643277,,Right Foot,,,,"[44.9, 16.7]",,Ground Pass,,7.741447,,,,Marc Muniesa Martínez,6560.0,,,,,,,1,Regular Play,Ibrahim Afellay,4891.0,Left Wing,14,Stoke City,30,['bc540725-fd02-4d09-9333-a7d7925b6e74'],17,,,,,,,,,,,,,,,,,Stoke City,30,00:05:17.099,Pass,
,,,,,,,,,,,,,0.914303,,,,,,,,,,,,,,,1993632e-155f-4bc6-8472-e86de030b027,200,,"[44.9, 16.5]",3753985,5,,,,,-0.87716424,,Right Foot,,,,"[52.3, 7.6]",,Ground Pass,,11.574541,,,,Marco van Ginkel,8251.0,,,,,,,1,Regular Play,Marc Muniesa Martínez,6560.0,Left Center Back,14,Stoke City,30,['6566599c-9aa7-4aa2-9e4c-2446328cea7e'],19,,,,,,,,,,,,,,,,,Stoke City,30,00:05:19.522,Pass,
,,,,,,,,,,,,,1.148156,,,,,,,,,,,,,,,5be96d17-1d7d-437d-a59b-cae742b1366a,203,,"[52.3, 7.6]",3753985,5,,,,,1.5981867,,Right Foot,,,,"[51.9, 22.2]",,Ground Pass,,14.605478,,,,Ibrahim Afellay,4891.0,,,,,,,1,Regular Play,Marco van Ginkel,8251.0,Right Defensive Midfield,14,Stoke City,30,['9be40606-a186-4d11-a7b2-42cd8e06c8df'],21,,,,,,,,,,,,,,,,,Stoke City,30,00:05:21.317,Pass,
,,,,,,,,,,,,,1.470476,,,,,,,,,,,,,,,c657014a-5299-477e-b555-92e0fdd4e49b,207,,"[51.9, 24.7]",3753985,5,,,,,1.1990874,,Right Foot,,,,"[65.7, 60.1]",,Ground Pass,,37.994736,,,,Charlie Adam,3636.0,,,,,,,1,Regular Play,Ibrahim Afellay,4891.0,Left Wing,14,Stoke City,30,"['00532d3e-8dc8-4f65-b10c-4acd26b78d27', '3f59c9fa-5e0f-4515-bfa6-31d7624b0af7']",23,,,,,,,,,,,,,,,,,Stoke City,30,00:05:23.460,Pass,True
,,,,,,,,,,,,,0.113349,,,,,,,,,,,,,,,fec8f1c8-cd53-41c8-bc17-607fecd2c971,211,,"[65.6, 60.9]",3753985,5,,,,,0.11848996,,Left Foot,,,,"[69.8, 61.4]",,Ground Pass,,4.229657,,Incomplete,,Glen Johnson,4724.0,,,,,,,1,Regular Play,Charlie Adam,3636.0,Center Attacking Midfield,14,Stoke City,30,"['0fdefe2b-2bdc-4c15-a523-eb549d4f0c80', 'ae3441d9-f97c-4f3e-a31c-c0146a977512', 'e6aeac8d-7499-45bf-bad5-dca201feb78e']",25,,,,,,,,,,,,,,,,,Stoke City,30,00:05:25.366,Pass,True
,,,,,,,,,,,,,1.064802,,,,,,,,,,,,,,,ddc8d596-b6c0-4932-a985-d812e288f563,214,,"[76.8, 80.0]",3753985,5,,,,,-1.0702528,,,,,,"[83.2, 68.3]",,Low Pass,,13.336041,,,,Charlie Adam,3636.0,,,,,,Throw-in,1,From Throw In,Glen Johnson,4724.0,Right Back,15,Stoke City,30,['cd2b77a2-54f9-499a-8e30-67cb819558f1'],37,,,,,,,,,,,,,,,,,Stoke City,30,00:05:37.829,Pass,
,,,,,,,,,,,,,0.859549,,,,,,,,,,,,,,,6361ebce-0b50-4b38-b005-8edcc386708a,216,,"[83.2, 68.3]",3753985,5,,,,,2.6374266,,Left Foot,,,,"[74.5, 73.1]",,Ground Pass,,9.936297,,,,Glen Johnson,4724.0,,,,,,,1,From Throw In,Charlie Adam,3636.0,Center Attacking Midfield,15,Stoke City,30,['4ee0c83c-a96f-4f49-9b88-1fe942612150'],38,,,,,,,,,,,,,,,,,Stoke City,30,00:05:38.894,Pass,
,,,,,,,,,,,,,0.945235,,,,,,,,,,,,,,,3cbbb1e6-a779-4ff1-806d-24ab5206056f,219,,"[74.5, 73.1]",3753985,5,,,,,-0.9458331,,Left Foot,,,,"[84.6, 59.1]",,Ground Pass,,17.262966,,,,Mame Biram Diouf,3603.0,,,,,,,1,From Throw In,Glen Johnson,4724.0,Right Back,15,Stoke City,30,['d4892435-455e-4a92-8106-ea58c17a0d61'],41,,,,,,,,,,,,,,,,,Stoke City,30,00:05:41.075,Pass,
,,,,,,,,,,,,,0.66266,,,,,,,,,,,,,,,8d9097b5-6d66-4152-beff-2854d137b6dc,221,,"[84.6, 59.1]",3753985,5,,,,,-1.5707964,,Right Foot,,,,"[84.6, 49.2]",,Ground Pass,,9.9,,Incomplete,,Marco van Ginkel,8251.0,,,,,,,1,From Throw In,Mame Biram Diouf,3603.0,Center Forward,15,Stoke City,30,"['720bfa7a-b96e-40d7-8ff1-5fde81510c66', 'b18fd856-ef85-49b3-94b8-2f8cd961980b']",42,,,,,,,,,,,,,,,,,Stoke City,30,00:05:42.020,Pass,
,,,,,,,,,,,,,0.667215,,,,,,,,,,,,,,,b18fd856-ef85-49b3-94b8-2f8cd961980b,223,,"[35.5, 30.9]",3753985,5,,,,,-1.0443176,,Right Foot,,,,"[42.3, 19.2]",,Ground Pass,,13.532554,,,,Jordan Brian Henderson,3532.0,,,,,,Recovery,1,From Throw In,James Philip Milner,3473.0,Right Defensive Midfield,15,Stoke City,30,"['48f532b7-6235-4074-a16a-8dd9adbea7d9', '8d9097b5-6d66-4152-beff-2854d137b6dc']",42,,,,,,,,,,,,,,,,,Liverpool,24,00:05:42.683,Pass,
,,,,,,,,,,,,,0.216501,,,,,,,,,,,,,,,876724ae-5392-4054-9d64-4278c2806b54,226,,"[42.7, 20.8]",3753985,5,,,,,2.3855977,,Right Foot,,,,"[39.2, 24.1]",,Ground Pass,,4.8104053,,Incomplete,,Martin Škrtel,18872.0,,,,,,,1,From Throw In,Jordan Brian Henderson,3532.0,Left Defensive Midfield,15,Stoke City,30,"['1c7c4423-5e32-41d5-81b3-c64311d4a2f8', 'd22e7d6a-daa4-416f-8b19-ae5fcc5e9a86']",43,,,,,,,,,,,,,,,,,Liverpool,24,00:05:43.833,Pass,
,,,,,,,,,,,,,1.013961,,,,,,,,,,,,,,,d6660d93-110f-4719-b877-98e14d24a1e0,229,,"[85.8, 72.9]",3753985,5,,,,,-3.071938,,Right Foot,,,,"[77.2, 72.3]",,Ground Pass,,8.620905,,,,Charlie Adam,3636.0,,,,,,Recovery,1,From Throw In,Jonathan Walters,3670.0,Right Wing,15,Stoke City,30,['fa994629-61d7-495d-a725-3d365d6a73c3'],45,,,,,,,,,,,,,,,,,Stoke City,30,00:05:45.913,Pass,
