50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.378669,,,,,,,,,,,,4470b0f0-0f01-4039-aee6-3b8c59650260,91,,"[34.3, 27.2]",3754143,2,,,,2.4955158,,Right Foot,,,"[9.5, 45.9]",,Ground Pass,,31.060102,,,,,Simon Mignolet,3539.0,,,,,,,1,From Throw In,Dejan Lovren,3471.0,Left Center Back,8,Liverpool,24,['2a05c3df-7ff6-4267-979a-4caed77010cb'],56,,,,,,,,,,,,,,,,Liverpool,24,00:02:56.977,Pass,
,,,,,,,,,,,,,,,,,3.126578,,,,,,,,,,,,025505a8-2f5b-4561-a9a2-66aa2cb6a7c3,94,,"[10.9, 46.8]",3754143,3,,,,-0.010902994,,Right Foot,,,"[75.1, 46.1]",,High Pass,,64.20382,,,Incomplete,,Roberto Firmino Barbosa de Oliveira,3535.0,,,,,,,1,From Throw In,Simon Mignolet,3539.0,Goalkeeper,8,Liverpool,24,"['03efb4f6-fa11-498a-98de-636c25e78b98', '1b334724-2e15-42b9-99eb-3443e8046c7c']",0,,,,,,,,,,,,,,,,Liverpool,24,00:03:00.956,Pass,
,,,,,,,,,,,,,,,,,2.191147,,,,,,,,,,,,1b334724-2e15-42b9-99eb-3443e8046c7c,96,,"[45.0, 34.0]",3754143,3,,,,0.85919386,,Head,,,"[56.9, 47.8]",,High Pass,,18.222239,,,Incomplete,,Moussa Sissoko,3091.0,,,,,,Recovery,1,From Throw In,Chancel Mbemba Mangulu,3044.0,Right Center Back,8,Liverpool,24,"['025505a8-2f5b-4561-a9a2-66aa2cb6a7c3', 'eba41c21-fa58-468a-87e1-a88c1bd71638', 'f66aab3a-ae61-4751-a2ec-799660f3b8ff']",4,,,,,,,,,,,,,,,,Newcastle United,37,00:03:04.083,Pass,
,,,,,,,,,,,,,,,,,2.313941,,,,,,,,,,,,eba41c21-fa58-468a-87e1-a88c1bd71638,98,,"[63.2, 32.3]",3754143,3,,,,-1.2449973,,Left Foot,,,"[70.7, 10.1]",,Low Pass,,23.432669,,,Incomplete,,James Philip Milner,3473.0,,,,,,Recovery,1,From Throw In,Joe Allen,10931.0,Left Defensive Midfield,8,Liverpool,24,"['1b334724-2e15-42b9-99eb-3443e8046c7c', '5e211242-067f-43a1-9557-f96d57d33505', '8d7083d8-725c-49bc-b566-e639d8c8cd8f']",6,,,,,,,,,,,,,,,,Liverpool,24,00:03:06.274,Pass,
,,,,,,,,,,,,,,,,,1.31893,,,,,,,,,,,,cf9b1e86-6046-4664-961c-ff1c4cc5768f,105,,"[64.4, 80.0]",3754143,3,,,,-0.7313967,,,,,"[76.1, 69.5]",,Low Pass,,15.720687,,,,,Papiss Demba Cissé,30289.0,,,,,,Throw-in,1,From Throw In,Daryl Janmaat,3650.0,Right Back,10,Newcastle United,37,['21feb95d-a6d8-44e1-8d8a-83eddc5ad520'],22,,,,,,,,,,,,,,,,Newcastle United,37,00:03:22.956,Pass,
,,,,,,,,,,,,,,,,,0.546483,,,,,,,,,,,,9649b095-7d71-41fe-8e79-f0209eb40278,109,,"[76.3, 69.5]",3754143,3,,,,2.158799,,Other,,,"[73.7, 73.4]",,Low Pass,,4.6872168,,,,,Siem Stefan de Jong,8061.0,,,,,,,1,From Throw In,Papiss Demba Cissé,30289.0,Center Forward,10,Newcastle United,37,"['27cfca68-f312-4092-abe3-56e60a868bbf', '38d5afc2-1c5d-4a83-8550-b1f093235bec']",24,,,,,,,,,,,,,,,,Newcastle United,37,00:03:24.308,Pass,True
,,,,,,,,,,,,,,,,,0.701272,,,,,,,,,,,,b2e55704-ebd2-453c-a3dd-37f764cb1d1a,111,,"[73.7, 73.4]",3754143,3,,,,-0.016302904,,Left Foot,,,"[92.1, 73.1]",,Ground Pass,,18.402445,,,Incomplete,,Moussa Sissoko,3091.0,,,,,,,1,From Throw In,Siem Stefan de Jong,8061.0,Center Attacking Midfield,10,Newcastle United,37,"['4633a390-5605-43eb-b705-793f397de249', '9c3c653a-cb71-4bf4-bc69-3a5a7c6c6aa0']",24,,,,,,,,,,,,,,,,Newcastle United,37,00:03:24.855,Pass,
,,,,,,,,,,,,,,,,,0.717816,,,,,,,,,,,,4633a390-5605-43eb-b705-793f397de249,113,,"[28.0, 7.0]",3754143,3,,,,0.7628456,,Right Foot,,,"[34.8, 13.5]",,Ground Pass,,9.406913,,,,,Dejan Lovren,3471.0,,,,,,Recovery,1,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,11,Liverpool,24,"['2768e9b2-4167-4d11-ac9f-badd064b50cd', 'b2e55704-ebd2-453c-a3dd-37f764cb1d1a']",25,,,,,,,,,,,,,,,,Liverpool,24,00:03:25.556,Pass,
,,,,,,,,,,,,,,,,,1.537235,,,,,,,,,,,,cbae1782-08f0-4efb-af01-d1d74ab3f319,116,,"[35.0, 15.5]",3754143,3,,,,1.9488833,,Right Foot,,,"[26.5, 36.9]",,Ground Pass,,23.026289,,,,,Martin Škrtel,18872.0,,,,,,,1,Regular Play,Dejan Lovren,3471.0,Left Center Back,11,Liverpool,24,['8ecb691d-ec1a-4796-917b-09cca128e641'],26,,,,,,,,,,,,,,,,Liverpool,24,00:03:26.919,Pass,
,,,,,,,,,,,,,,,,,2.055576,,,,,,,,,,,,128a63b4-530c-4b1c-804d-8907f99aefb9,119,,"[28.7, 42.0]",3754143,3,,,,1.2847449,,Left Foot,,,"[35.7, 65.8]",,Ground Pass,,24.808064,,,,,Nathaniel Edwin Clyne,4590.0,,,,,,,1,Regular Play,Martin Škrtel,18872.0,Right Center Back,11,Liverpool,24,['d11f919a-f180-46b9-b414-99da41d35144'],29,,,,,,,,,,,,,,,,Liverpool,24,00:03:29.829,Pass,
,,,,,,,,,,,,,,,,,1.254512,,,,,,,,,,,,04db9157-ccbc-4f3d-83dc-1f4976d3b922,122,,"[39.9, 69.9]",3754143,3,,,,-0.37730947,,Right Foot,,,"[66.9, 59.2]",,Low Pass,,29.0429,,,,,Roberto Firmino Barbosa de Oliveira,3535.0,,,,,,,1,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,11,Liverpool,24,['c3757635-ba6b-41cb-9c11-f38bba667a67'],33,,,,,,,,,,,,,,,,Liverpool,24,00:03:33.415,Pass,
,,,,,,,,,,,,,,,,,1.035686,,,,,,,,,,,,1f4150bf-9efd-4d70-a701-3cb08a0522e2,126,,"[65.9, 60.2]",3754143,3,,,,-2.1626673,,Right Foot,,,"[57.9, 48.3]",,Ground Pass,,14.3391075,,,,,Lucas Pezzini Leiva,7780.0,,,,,,,1,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Center Attacking Midfield,11,Liverpool,24,"['7c2ec7e2-f126-44ae-b0fe-25f095d13200', 'bfeea4a7-9786-447b-8184-8e165d473635']",35,,,,,,,,,,,,,,,,Liverpool,24,00:03:35.606,Pass,True
,,,,,,,,,,,,,,,,,3.721857,,,,,,,,,,,,b94991e0-25d7-4ca5-b14d-1903c1902bd8,128,,"[57.9, 48.3]",3754143,3,,,,0.17347668,,Left Foot,,,"[110.4, 57.5]",,Low Pass,,53.3,,,Incomplete,,Christian Benteke Liolo,3380.0,,,,,,,1,Regular Play,Lucas Pezzini Leiva,7780.0,Right Defensive Midfield,11,Liverpool,24,"['584ffb28-7aee-46b8-b838-cdc6d80b2c07', 'c54a48b0-31c5-4a65-a542-b5b09e607a05']",36,,,,,,,,,,,,,,,,Liverpool,24,00:03:36.642,Pass,
,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,030b4b9b-e486-481e-afa8-5a741e5ebb7d,132,,"[12.4, 43.7]",3754143,3,,,,0.59006023,,Keeper Arm,,,"[23.6, 51.2]",,Ground Pass,,13.479243,,,,,Chancel Mbemba Mangulu,3044.0,,,,,,,1,From Keeper,Rob Elliot,3096.0,Goalkeeper,12,Newcastle United,37,['8cd97b09-8f6b-407c-945e-5c8d3b6fb243'],47,,,,,,,,,,,,,,,,Newcastle United,37,00:03:47.564,Pass,
,,,,,,,,,,,,,,,,,1.32,,,,,,,,,,,,f4c653b1-5aad-49d7-92d8-6645d2c6af2f,135,,"[29.9, 57.1]",3754143,3,,,,1.0824624,,Right Foot,,,"[38.4, 73.1]",,Ground Pass,,18.11767,,,,,Daryl Janmaat,3650.0,,,,,,,1,From Keeper,Chancel Mbemba Mangulu,3044.0,Right Center Back,12,Newcastle United,37,['07d962a7-715f-4e9e-a826-8c89df95c0dd'],50,,,,,,,,,,,,,,,,Newcastle United,37,00:03:50.884,Pass,
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,a4f89c3c-8862-4131-bd04-630a8add30fe,137,,"[39.4, 73.6]",3754143,3,,,,-1.9918631,,Right Foot,,,"[32.1, 57.3]",,Ground Pass,,17.860012,,,,,Chancel Mbemba Mangulu,3044.0,,,,,,,1,From Keeper,Daryl Janmaat,3650.0,Right Back,12,Newcastle United,37,['d0e345d1-0652-4395-980c-7f0e5d50e541'],52,,,,,,,,,,,,,,,,Newcastle United,37,00:03:52.204,Pass,
,,,,,,,,,,,,,,,,,1.359999,,,,,,,,,,,,bc45c177-d5bd-4889-8187-1352cc25bab5,140,,"[37.9, 60.5]",3754143,3,,,,0.12511,,Right Foot,,,"[70.5, 64.6]",,Ground Pass,,32.85681,,,,,Papiss Demba Cissé,30289.0,,,,,,,1,From Keeper,Chancel Mbemba Mangulu,3044.0,Right Center Back,12,Newcastle United,37,['9675955f-a9d1-4bb8-b010-e6d04de44eb7'],57,,,,,,,,,,,,,,,,Newcastle United,37,00:03:57.706,Pass,
,,,,,,,,,,,,,,,,,0.879879,,,,,,,,,,,,09f403c4-3394-4993-99fe-d499bce5790a,143,,"[70.5, 64.6]",3754143,3,,,,1.6501746,,Right Foot,,,"[69.8, 73.4]",,Ground Pass,,8.827797,,,Incomplete,,Daryl Janmaat,3650.0,,,,,,,1,From Keeper,Papiss Demba Cissé,30289.0,Center Forward,12,Newcastle United,37,"['6316f881-10c1-477c-b08b-74507ffca41f', 'e4367404-2ebe-457e-8a12-7bca9804e3af']",59,,,,,,,,,,,,,,,,Newcastle United,37,00:03:59.889,Pass,
,,,,,,,,,,,,,,,,,0.336317,,,,,,,,,,,,e4367404-2ebe-457e-8a12-7bca9804e3af,146,,"[50.3, 6.7]",3754143,4,,,,-0.7853982,,Left Foot,,,"[52.0, 5.0]",,Ground Pass,,2.4041631,,,,,Dejan Lovren,3471.0,,,,,,Recovery,1,From Keeper,James Philip Milner,3473.0,Left Wing,12,Newcastle United,37,"['09f403c4-3394-4993-99fe-d499bce5790a', '69d00c42-c102-4c50-968c-91a47b4675cd', 'ec1097d3-af8b-4e07-91e5-9d142b5b2474']",0,,,,,,,,,,,,,,,,Liverpool,24,00:04:00.769,Pass,True
,,,,,,,,,,,,,,,,,2.799997,,,,,,,,,,,,ab1d3305-21b5-41cc-bcbd-cbd51e12d86e,151,,"[72.5, 80.0]",3754143,4,True,,,-2.7183642,,,,,"[50.3, 70.0]",,Low Pass,,24.348307,,,,,Chancel Mbemba Mangulu,3044.0,,,,,,Throw-in,1,From Throw In,Daryl Janmaat,3650.0,Right Back,13,Newcastle United,37,['bfe6a94c-3b6e-4706-b644-7ff73a186ed7'],12,,,,,,,,,,,,,,,,Newcastle United,37,00:04:12.591,Pass,
,,,,,,,,,,,,,,,,,2.159988,,,,,,,,,,,,434c218c-e222-4ef8-b986-961fd8a0c067,153,,"[50.3, 70.0]",3754143,4,,,,-1.9203727,,Right Foot,,,"[39.4, 40.1]",,Ground Pass,,31.824833,,,,,Fabricio Coloccini,26207.0,,,,,,,1,From Throw In,Chancel Mbemba Mangulu,3044.0,Right Center Back,13,Newcastle United,37,['1a6b7cc7-2dd2-452b-b4a5-61e6e05e5489'],16,,,,,,,,,,,,,,,,Newcastle United,37,00:04:16.840,Pass,
,,,,,,,,,,,,,,,,,0.884115,,,,,,,,,,,,840c76e4-a828-45c7-8c9a-05a493918688,156,,"[41.1, 47.8]",3754143,4,,,,0.11848996,,Right Foot,,,"[53.7, 49.3]",,Ground Pass,,12.6889715,,,,,Georginio Wijnaldum,3567.0,,,,,,,1,From Throw In,Fabricio Coloccini,26207.0,Left Center Back,13,Newcastle United,37,['f38cd043-784e-4dce-8ba3-9c77999b96cc'],23,,,,,,,,,,,,,,,,Newcastle United,37,00:04:23.480,Pass,
,,,,,,,,,,,,,,,,,1.199997,,,,,,,,,,,,73768c57-3b26-40a1-871a-9cdd2cd7ca04,159,,"[54.0, 49.3]",3754143,4,,,,3.100632,,Right Foot,,,"[41.8, 49.8]",,Ground Pass,,12.210241,,,,,Fabricio Coloccini,26207.0,,,,,,,1,From Throw In,Georginio Wijnaldum,3567.0,Left Midfield,13,Newcastle United,37,['e89bfa9c-2151-441d-8ac8-6b334d0a8cca'],24,,,,,,,,,,,,,,,,Newcastle United,37,00:04:24.794,Pass,
,,,,,,,,,,,,,,,,,1.119998,,,,,,,,,,,,75156261-398f-4984-8cad-64f03fb9672c,162,,"[46.0, 47.1]",3754143,4,,,,0.12322569,,Right Foot,,,"[67.8, 49.8]",,Ground Pass,,21.966566,,,,,Siem Stefan de Jong,8061.0,,,,,,,1,From Throw In,Fabricio Coloccini,26207.0,Left Center Back,13,Newcastle United,37,['b4ce26b0-b461-4181-af31-2af93c753401'],28,,,,,,,,,,,,,,,,Newcastle United,37,00:04:28.074,Pass,
,,,,,,,,,,,,,,,,,1.279999,,,,,,,,,,,,1a850e66-2199-4f2d-81e9-2a9c57f01ee5,164,,"[67.8, 49.8]",3754143,4,,,,0.7493777,,Right Foot,,,"[79.3, 60.5]",,Ground Pass,,15.70796,,,,,Papiss Demba Cissé,30289.0,,,,,,,1,From Throw In,Siem Stefan de Jong,8061.0,Center Attacking Midfield,13,Newcastle United,37,['fe57fd61-fcbc-4a5e-995b-d26fe2f50906'],29,,,,,,,,,,,,,,,,Newcastle United,37,00:04:29.194,Pass,
,,,,,,,,,,,,,,,,,0.799999,,,,,,,,,,,,cccfdd4a-65e9-4905-9acf-28904b3cb679,166,,"[81.0, 61.9]",3754143,4,,,,2.8933933,,Right Foot,,,"[66.4, 65.6]",,Ground Pass,,15.061541,,,,,Vurnon Anita,16072.0,,,,,,,1,From Throw In,Papiss Demba Cissé,30289.0,Center Forward,13,Newcastle United,37,['db2b81cf-e2a5-4537-ac60-24ab9fb78bef'],30,,,,,,,,,,,,,,,,Newcastle United,37,00:04:30.474,Pass,
,,,,,,,,,,,,,,,,,2.459173,,,,,,,,,,,,84d3416e-2011-4997-8874-a47e8c9bf9dd,169,,"[74.9, 64.1]",3754143,4,,,,-0.03313704,,Right Foot,,,"[111.1, 62.9]",,Ground Pass,,36.219883,,,Incomplete,,Moussa Sissoko,3091.0,,,,,,,1,From Throw In,Vurnon Anita,16072.0,Left Defensive Midfield,13,Newcastle United,37,"['d9e8a8c3-19b3-408d-b29c-8893183a03a7', 'e13c6aec-745b-4f3e-8f10-58ccbb941f6c']",34,,,,,,,,,,,,,,,,Newcastle United,37,00:04:34.467,Pass,
,,,,,,,,,,,,,,,,,1.008305,,,,,,,,,,,,538cf34a-c235-4229-9659-99b8d276f2b4,174,,"[5.6, 12.6]",3754143,4,,,,0.5880026,,Left Foot,,,"[14.6, 18.6]",,Ground Pass,,10.816654,,,,,Joe Allen,10931.0,,,,,,,1,From Counter,Alberto Moreno Pérez,3515.0,Left Back,14,Liverpool,24,['ad51f081-43b4-458b-a8dd-16afbef4f79a'],39,,,,,,,,,,,,,,,,Liverpool,24,00:04:39.769,Pass,
,,,,,,,,,,,,,,,,,2.154946,,,,,,,,,,,,9143dcd6-55aa-46d9-b970-332761710c6e,178,,"[14.6, 23.0]",3754143,4,,,,1.0037266,,Right Foot,,,"[26.7, 42.0]",,Ground Pass,,22.525763,,,,,Lucas Pezzini Leiva,7780.0,,,,,,,1,From Counter,Joe Allen,10931.0,Left Defensive Midfield,14,Liverpool,24,['500485b6-22ee-4412-9a28-809a5e21a964'],41,,,,,,,,,,,,,,,,Liverpool,24,00:04:41.502,Pass,
,,,,,,,,,,,,,,,,,1.35608,,,,,,,,,,,,b3dbdaa6-db4d-484c-b134-893229dc4cd1,181,,"[26.7, 42.0]",3754143,4,,,,1.3215442,,Left Foot,,,"[30.9, 58.5]",,Ground Pass,,17.026155,,,,,Nathaniel Edwin Clyne,4590.0,,,,,,,1,From Counter,Lucas Pezzini Leiva,7780.0,Right Defensive Midfield,14,Liverpool,24,['9709d744-d9fb-4934-aeb6-d3682fcf78f4'],43,,,,,,,,,,,,,,,,Liverpool,24,00:04:43.901,Pass,
,,,,,,,,,,,,,,,,,1.559998,,,,,,,,,,,,968970f7-f6e1-4bb4-9204-23b9c9fc1c16,189,,"[42.8, 25.2]",3754143,4,,,,-0.995487,,Right Foot,,,"[53.5, 8.7]",,Ground Pass,,19.665707,,,,,Papiss Demba Cissé,30289.0,,,,,,,1,Regular Play,Georginio Wijnaldum,3567.0,Left Midfield,15,Newcastle United,37,['fe98024e-2a1d-4157-a1d9-30d66eb85350'],56,,,,,,,,,,,,,,,,Newcastle United,37,00:04:56.447,Pass,
,,,,,,,,,,,,,,,,,1.919999,,,,,,,,,,,,1ad55b8f-56cc-4776-8ee3-01367683ca5d,194,,"[47.7, 8.2]",3754143,4,,,,-2.6922297,,Right Foot,,,"[33.6, 1.4]",,Ground Pass,,15.654073,,,,,Paul Dummett,3065.0,,,,,,,1,Regular Play,Papiss Demba Cissé,30289.0,Center Forward,15,Newcastle United,37,"['a60b1ea6-6623-4603-a604-c8fcd339ad85', 'f6fc107c-cd9e-4571-b276-b20d5ff4271a']",59,,,,,,,,,,,,,,,,Newcastle United,37,00:04:59.247,Pass,True
,,,,,,,,,,,,,,,,,1.634898,,,,,,,,,,,,2cbcf4d9-5705-4750-aeb2-df20731e2afe,196,,"[33.8, 1.7]",3754143,5,,,,0.11478148,,Left Foot,,,"[73.7, 6.3]",,Low Pass,,40.164288,,,Incomplete,,Georginio Wijnaldum,3567.0,,,,,,,1,Regular Play,Paul Dummett,3065.0,Left Back,15,Newcastle United,37,"['6d74f424-10de-4a83-afac-8df04bef6555', '73f7ce38-d68b-453f-ad11-f248c7645390']",1,,,,,,,,,,,,,,,,Newcastle United,37,00:05:01.167,Pass,
,,,,,,,,,,,,,,,,,2.01884,,,,,,,,,,,,73f7ce38-d68b-453f-ad11-f248c7645390,198,,"[46.4, 73.8]",3754143,5,,,,-0.19219269,,Right Foot,,,"[64.9, 70.2]",,Ground Pass,,18.847015,,,,,Lucas Pezzini Leiva,7780.0,,,,,,Recovery,1,Regular Play,Martin Škrtel,18872.0,Right Center Back,15,Newcastle United,37,"['2cbcf4d9-5705-4750-aeb2-df20731e2afe', '88203971-e9d3-43fb-8a3d-ac85ab53db81']",2,,,,,,,,,,,,,,,,Liverpool,24,00:05:02.802,Pass,
,,,,,,,,,,,,,,,,,1.246509,,,,,,,,,,,,e491d00c-d403-4b17-a31b-3786189ce13b,202,,"[65.9, 70.2]",3754143,5,,,,-1.6096656,,Right Foot,,,"[65.2, 52.2]",,Ground Pass,,18.013605,,,Incomplete,,James Philip Milner,3473.0,,,,,,,1,Regular Play,Lucas Pezzini Leiva,7780.0,Right Defensive Midfield,15,Newcastle United,37,"['8c0a122c-ed7c-40ad-a5d5-076f9c056ddb', 'b9c084e4-d2fd-4ce6-bdf3-726dd8394bdd']",4,,,,,,,,,,,,,,,,Liverpool,24,00:05:04.888,Pass,
,,,,,,,,,,,,,,,,,0.799999,,,,,,,,,,,,1da47585-c2c9-4e3e-8881-ac36b2b26d61,206,,"[52.3, 18.2]",3754143,5,,,,-2.9973032,,Right Foot,,,"[40.6, 16.5]",,Ground Pass,,11.822859,,,,,Jack Colback,9649.0,,,,,,,1,Regular Play,Siem Stefan de Jong,8061.0,Center Attacking Midfield,15,Newcastle United,37,['3bd4cb84-2e85-4854-8f38-9e99cb152018'],7,,,,,,,,,,,,,,,,Newcastle United,37,00:05:07.574,Pass,
,,,,,,,,,,,,,,,,,2.098956,,,,,,,,,,,,e71471d2-d431-42ed-8eb4-ffbd835e2c71,208,,"[40.6, 16.5]",3754143,5,,,,1.4637307,,Left Foot,,,"[45.2, 59.3]",,Low Pass,,43.046486,,,,,Daryl Janmaat,3650.0,,,True,,,,1,Regular Play,Jack Colback,9649.0,Right Defensive Midfield,15,Newcastle United,37,['9ce1d099-f0d0-4046-a423-3b3116212f3c'],8,,,,,,,,,,,,,,,,Newcastle United,37,00:05:08.374,Pass,
,,,,,,,,,,,,,,,,,0.868465,,,,,,,,,,,,f26588b1-6d57-4884-81b2-22187ee261b2,211,,"[79.3, 69.7]",3754143,5,,,,-0.2570424,,Right Foot,,,"[96.8, 65.1]",,Ground Pass,,18.094475,,,Incomplete,,Moussa Sissoko,3091.0,,,,,,,1,Regular Play,Daryl Janmaat,3650.0,Right Back,15,Newcastle United,37,"['c2cbb8cb-8dfb-47cf-8b0b-c0037baa2cd8', 'd21c5550-f4c5-4ee3-9a6e-a9c8c911cd23']",15,,,,,,,,,,,,,,,,Newcastle United,37,00:05:15.080,Pass,
,,,,,,,,,,,,,,,,,2.287809,,,,,,,,,,,,c2cbb8cb-8dfb-47cf-8b0b-c0037baa2cd8,213,,"[23.3, 15.0]",3754143,5,,,,1.0962002,,Left Foot,,,"[28.9, 25.9]",,Ground Pass,,12.254387,,,,,Joe Allen,10931.0,,,,,,Recovery,1,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,16,Liverpool,24,"['eb257153-0f45-4f44-b501-bb553bd13544', 'f26588b1-6d57-4884-81b2-22187ee261b2']",15,,,,,,,,,,,,,,,,Liverpool,24,00:05:15.949,Pass,
,,,,,,,,,,,,,,,,,1.29411,,,,,,,,,,,,a14da563-d914-48c4-ac34-336d4e68fad7,217,,"[31.4, 33.7]",3754143,5,,,,1.82812,,Right Foot,,,"[29.4, 41.3]",,Ground Pass,,7.858753,,,,,Lucas Pezzini Leiva,7780.0,,,,,,,1,Regular Play,Joe Allen,10931.0,Left Defensive Midfield,16,Liverpool,24,"['75a12ac4-0955-4ed6-b10c-69e5e466019d', 'd6b9b8dd-9eec-467b-a4de-4b14289a86af']",19,,,,,,,,,,,,,,,,Liverpool,24,00:05:19.834,Pass,True
,,,,,,,,,,,,,,,,,1.714457,,,,,,,,,,,,96d4b58c-a3d0-42ba-bae2-614c5dcc581b,221,,"[30.9, 45.1]",3754143,5,,,,1.6539376,,Right Foot,,,"[29.4, 63.1]",,Ground Pass,,18.062391,,,,,Nathaniel Edwin Clyne,4590.0,,,,,,,1,Regular Play,Lucas Pezzini Leiva,7780.0,Right Defensive Midfield,16,Liverpool,24,"['a5b6ef38-2cf5-43db-918e-12e889c119d9', 'f93b22e1-3306-49ec-bbcc-87dd8546c9d0']",22,,,,,,,,,,,,,,,,Liverpool,24,00:05:22.208,Pass,True
,,,,,,,,,,,,,,,,,1.129154,,,,,,,,,,,,906e89a1-0bf9-4ff2-b120-ed5bdb85569d,224,,"[34.8, 62.9]",3754143,5,,,,-2.4037776,,Right Foot,,,"[23.8, 52.9]",,Ground Pass,,14.866069,,,,,Martin Škrtel,18872.0,,,,,,,1,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,16,Liverpool,24,['11aec16a-352d-4be6-9828-cc8dcd7562ee'],24,,,,,,,,,,,,,,,,Liverpool,24,00:05:24.956,Pass,
,,,,,,,,,,,,,,,,,1.546309,,,,,,,,,,,,535dbb10-d750-40a6-b71b-9c1c4642da88,227,,"[31.4, 51.0]",3754143,5,,,,-1.4656302,,Right Foot,,,"[33.3, 33.0]",,Ground Pass,,18.1,,,,,Dejan Lovren,3471.0,,,,,,,1,Regular Play,Martin Škrtel,18872.0,Right Center Back,16,Liverpool,24,['eff91e76-114f-4d8a-bf63-07a1f6883b29'],28,,,,,,,,,,,,,,,,Liverpool,24,00:05:28.839,Pass,
,,,,,,,,,,,,,,,,,1.713163,,,,,,,,,,,,6185fce1-6873-4d98-aad1-efbe0d050465,230,,"[35.0, 30.3]",3754143,5,,,,-1.4804767,,Right Foot,,,"[37.4, 3.8]",,Ground Pass,,26.608458,,,,,Alberto Moreno Pérez,3515.0,,,,,,,1,Regular Play,Dejan Lovren,3471.0,Left Center Back,16,Liverpool,24,['0a17ea6a-aa8c-4144-8a24-1023c33ae83e'],32,,,,,,,,,,,,,,,,Liverpool,24,00:05:32.035,Pass,
,,,,,,,,,,,,,,,,,1.564953,,,,,,,,,,,,6aa2e4c6-4a12-46b5-8ab0-69d07f9c864b,233,,"[41.1, 4.5]",3754143,5,,,,1.9560608,,Left Foot,,,"[32.3, 26.2]",,Ground Pass,,23.416447,,,,,Dejan Lovren,3471.0,,,,,,,1,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,16,Liverpool,24,['ee335bed-7564-4793-a023-e3aa50891053'],34,,,,,,,,,,,,,,,,Liverpool,24,00:05:34.726,Pass,
,,,,,,,,,,,,,,,,,1.522958,,,,,,,,,,,,05464f44-7b8a-4159-a031-250f45062551,236,,"[43.5, 28.6]",3754143,5,,,,1.697683,,Left Foot,,,"[40.4, 52.9]",,Ground Pass,,24.496939,,,,,Martin Škrtel,18872.0,,,,,,,1,Regular Play,Dejan Lovren,3471.0,Left Center Back,16,Liverpool,24,['15b5f9a8-11f9-4e6d-8aaf-c5ba8868891b'],40,,,,,,,,,,,,,,,,Liverpool,24,00:05:40.982,Pass,
,,,,,,,,,,,,,,,,,1.29305,,,,,,,,,,,,065982ee-f29c-4938-a114-c3803db89d54,239,,"[40.4, 53.4]",3754143,5,,,,1.0063308,,Right Foot,,,"[54.9, 76.3]",,Ground Pass,,27.104612,,,,,Nathaniel Edwin Clyne,4590.0,,,,,,,1,Regular Play,Martin Škrtel,18872.0,Right Center Back,16,Liverpool,24,['e1d4b1b1-149e-44ff-a106-9c281d04b544'],44,,,,,,,,,,,,,,,,Liverpool,24,00:05:44.230,Pass,
,,,,,,,,,,,,,,,,,1.235859,,,,,,,,,,,,366ce607-2204-42f0-aa56-ba251ed26c2c,242,,"[52.8, 70.4]",3754143,5,,,,-2.401431,,Right Foot,,,"[40.1, 58.8]",,Ground Pass,,17.20029,,,,,Martin Škrtel,18872.0,,,,,,,1,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,16,Liverpool,24,['764b58c5-a485-454b-8cca-b3a0a217fe1e'],48,,,,,,,,,,,,,,,,Liverpool,24,00:05:48.219,Pass,
