bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.779832,,,,,,,,,,,,e9bcb363-d182-45aa-a091-4f02e50f8898,1961,,"[52.0, 77.7]",3754060,57,,,,,-2.8282197,,Left Foot,,,"[12.5, 64.9]",,Low Pass,,41.522163,,,,Simon Mignolet,3539.0,,,,,,,2,Regular Play,Emre Can,3493.0,Right Center Back,127,Liverpool,24,['f561c7ff-4788-414e-bdd2-6e6758eed8e5'],52,,,,,,,,,,,,,,,,,Liverpool,24,00:12:52.913,Pass,
,,,,,,,,,,,,,,,,,,1.262524,,,,,,,,,,,,bbb02f02-cf65-42ea-8592-b6211eb45b60,1964,,"[12.3, 63.8]",3754060,57,,,,,-0.14110151,,Right Foot,,,"[29.9, 61.3]",,Ground Pass,,17.77667,,,,Martin Škrtel,18872.0,,,,,,,2,Regular Play,Simon Mignolet,3539.0,Goalkeeper,127,Liverpool,24,['f47995f2-7c63-4d72-a105-526bb16c6eb9'],56,,,,,,,,,,,,,,,,,Liverpool,24,00:12:56.865,Pass,
,,,,,,,,,,,,,,,,,,1.101631,,,,,,,,,,,,ebd90895-2fe8-4a6a-b586-d93746453b90,1967,,"[42.7, 60.5]",3754060,58,,,,,-1.0146301,,Right Foot,,,"[49.6, 49.4]",,Ground Pass,,13.069813,,,,Philippe Coutinho Correia,3501.0,,,,,,,2,Regular Play,Martin Škrtel,18872.0,Center Back,127,Liverpool,24,['4ce6d9da-53c0-41d9-88ef-f508332eeb67'],3,,,,,,,,,,,,,,,,,Liverpool,24,00:13:03.560,Pass,
,,,,,,,,,,,,,,,,,,1.801381,,,,,,,,,,,,111971ee-6a3d-43ed-bc14-861aee3b93b5,1970,,"[48.8, 56.3]",3754060,58,,,,,1.5607464,,Right Foot,,,"[49.0, 76.2]",,Ground Pass,,19.901005,,,,Emre Can,3493.0,,,,,,,2,Regular Play,Philippe Coutinho Correia,3501.0,Left Center Midfield,127,Liverpool,24,['6b1be428-3c26-4bbc-9796-91aa46d3934e'],6,,,,,,,,,,,,,,,,,Liverpool,24,00:13:06.615,Pass,
,,,,,,,,,,,,,,,,,,2.842172,,,,,,,,,,,,c51b51fb-8e65-4b5f-b2b8-5ef1606956b0,1973,,"[51.3, 75.0]",3754060,58,,,,,-0.33572677,,Right Foot,,,"[98.3, 58.6]",,High Pass,,49.779114,,Incomplete,,,,,,,,,,2,Regular Play,Emre Can,3493.0,Right Center Back,127,Liverpool,24,['36cd45bb-4b87-46b6-b690-08aacf8e1e53'],9,,,,,,,,,,,,,,,,,Liverpool,24,00:13:09.809,Pass,
,,,,,,,,,,,,,,,,,,0.736985,,,,,,,,,,,,eba3f942-584b-4fa1-93ad-1350050e6a17,1976,,"[23.4, 16.0]",3754060,58,,,,,0.31290123,,Left Foot,,,"[33.6, 19.3]",,Ground Pass,,10.720541,,,,Gareth Barry,3633.0,,,,,,,2,Regular Play,José Ramiro Funes Mori,4629.0,Left Center Back,128,Everton,29,['2dd07b01-2dd0-401a-9642-873b1b60e402'],14,,,,,,,,,,,,,,,,,Everton,29,00:13:14.402,Pass,
,,,,,,,,,,,,,,,,,,1.498798,,,,,,,,,,,,409c3473-7f96-4765-979c-7fa12d4e80aa,1979,,"[34.0, 19.6]",3754060,58,,,,,2.3969882,,Left Foot,,,"[23.8, 29.0]",,Ground Pass,,13.870832,,,,Phil Jagielka,20046.0,,,,,,,2,Regular Play,Gareth Barry,3633.0,Left Center Midfield,128,Everton,29,['a65bca32-cc35-4549-8020-4ff7d8772e56'],15,,,,,,,,,,,,,,,,,Everton,29,00:13:15.729,Pass,
,,,,,,,,,,,,,,,,,,2.423552,,,,,,,,,,,,f2f7de96-7189-49ef-9145-15c3ccfe1dd1,1982,,"[23.8, 29.0]",3754060,58,,,,,0.08639855,,Right Foot,,,"[74.6, 33.4]",,High Pass,,50.990196,,Incomplete,,,,,,,,,,2,Regular Play,Phil Jagielka,20046.0,Right Center Back,128,Everton,29,['6c8338c6-cf11-4962-8916-32a0dbad129f'],17,,,,,,,,,,,,,,,,,Everton,29,00:13:17.348,Pass,
,,,,,,,,,,,,,,,,,,0.932651,,,,,,,,,,,,c87da628-a3e5-4324-af7d-b39c8c1268e4,1987,,"[56.5, 15.8]",3754060,58,,,,,1.9954566,,Left Foot,,,"[51.3, 27.3]",,Ground Pass,,12.621015,,,,Lucas Pezzini Leiva,7780.0,,,,,,,2,Regular Play,Alberto Moreno Pérez,3515.0,Left Wing Back,129,Liverpool,24,['8fd0284e-2381-4b3e-9b17-6e48fcdd8725'],24,,,,,,,,,,,,,,,,,Liverpool,24,00:13:24.921,Pass,
,,,,,,,,,,,,,,,,,,1.522382,,,,,,,,,,,,a6a9932a-7235-4f1e-b78b-f25b5d211a5c,1990,,"[51.3, 27.3]",3754060,58,,,,,0.68038744,,Right Foot,,,"[72.8, 44.7]",,Ground Pass,,27.658813,,,,James Philip Milner,3473.0,,,,,,,2,Regular Play,Lucas Pezzini Leiva,7780.0,Center Defensive Midfield,129,Liverpool,24,['91d6a72a-2fa4-47be-bc7c-c88875e2392f'],26,,,,,,,,,,,,,,,,,Liverpool,24,00:13:26.591,Pass,
,,,,,,,,,,,,,,,,,,3.117469,,,,,,,,,,,,7fb72c14-c50a-48b0-945e-e3e47e6d658a,1992,,"[72.8, 44.7]",3754060,58,,,,,1.9693187,,Right Foot,,,"[63.2, 67.5]",,High Pass,,24.738634,,Incomplete,,Nathaniel Edwin Clyne,4590.0,,,,,,,2,Regular Play,James Philip Milner,3473.0,Right Center Midfield,129,Liverpool,24,"['a7cbce15-a3d1-4b94-96d3-752fef79b865', 'c2554934-cc9f-49c4-9250-6adf09d65772']",28,,,,,,,,,,,,,,,,,Liverpool,24,00:13:28.114,Pass,
,,,,,,,,,,,,,,,,,,1.4,,,,,,,,,,,,d3ec87e4-b897-4255-89f1-44a3f003e597,1998,,"[72.7, 71.0]",3754060,58,,,,,-0.20374468,,Right Foot,,,"[84.8, 68.5]",,Ground Pass,,12.355565,,,,James Philip Milner,3473.0,,,,,,,2,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Wing Back,129,Liverpool,24,['811bc289-cb7e-47f2-ac91-c83ab9ad520a'],34,,,,,,,,,,,,,,,,,Liverpool,24,00:13:34.529,Pass,
,,,,,,,,,,,,,,,,,,1.658478,,,,,,,,,,,,25495959-2674-405b-addd-b1731f060398,2005,,"[91.2, 80.0]",3754060,59,,,,,-0.13060817,,,,,"[114.8, 76.9]",,Low Pass,,23.80273,,,,Daniel Andre Sturridge,3529.0,,,,,,Throw-in,2,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Wing Back,130,Liverpool,24,['630731b5-74b3-4256-baf5-e84b6b3409eb'],22,,,,,,,,,,,,,,,,,Liverpool,24,00:14:22.668,Pass,
,,,,,,,,,,,,,,,,,,0.684195,,,,,,,,,,,,c2e7dabd-e2b7-4c96-af86-054b02ad634c,2013,,"[111.7, 80.0]",3754060,59,,,,,-2.4865978,,,,,"[104.8, 74.7]",,Low Pass,,8.700575,,,,Nathaniel Edwin Clyne,4590.0,,,,,,Throw-in,2,From Throw In,James Philip Milner,3473.0,Right Center Midfield,131,Liverpool,24,['95fc3c96-51b3-4347-a59a-289f9a23abad'],29,,,,,,,,,,,,,,,,,Liverpool,24,00:14:29.263,Pass,
,,,,,,,,,,,,,,,,,,1.100149,,,,,,,,,,,,4b6b16a3-b040-49a3-9078-9b35a032908a,2016,,"[104.8, 74.7]",3754060,59,,,,,-0.77487224,,Right Foot,,,"[109.6, 70.0]",,Ground Pass,,6.7178864,,,,Daniel Andre Sturridge,3529.0,,,,,,,2,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Wing Back,131,Liverpool,24,['8e3feb45-aa43-4da0-8d5f-4865ce8f55c5'],30,,,,,,,,,,,,,,,,,Liverpool,24,00:14:30.882,Pass,
,,,,,,,,,,,,,,,,,,0.941002,,,,,,,,,,,,d0e607ba-b443-4bae-a96a-ea30d09c8baf,2020,,"[99.3, 63.2]",3754060,59,,,,,-2.5453935,,Left Foot,,,"[88.1, 55.6]",,Ground Pass,,13.535139,,,,Lucas Pezzini Leiva,7780.0,,,,,,,2,From Throw In,Daniel Andre Sturridge,3529.0,Right Center Forward,131,Liverpool,24,['6a7ce932-376d-462d-b074-a886d8dc7b22'],34,,,,,,,,,,,,,,,,,Liverpool,24,00:14:34.186,Pass,
,,,,,,,,,,,,,,,,,,2.111815,,,,,,,,,,,,9c5d5e77-7a49-4865-9d98-e6638cae6df8,2023,,"[87.1, 49.8]",3754060,59,,,,,-2.0496454,,Left Foot,,,"[74.9, 26.3]",,Ground Pass,,26.478104,,,,Mamadou Sakho,3483.0,,,,,,,2,From Throw In,Lucas Pezzini Leiva,7780.0,Center Defensive Midfield,131,Liverpool,24,['cb43a5fb-7c4e-40d3-ba69-4e3c4d913fde'],36,,,,,,,,,,,,,,,,,Liverpool,24,00:14:36.226,Pass,
,,,,,,,,,,,,,,,,,,1.916986,,,,,,,,,,,,1e3ca048-93d4-48bd-9991-987949656b90,2025,,"[74.9, 26.3]",3754060,59,,,,,-0.8008768,,Left Foot,,,"[90.8, 9.9]",,Ground Pass,,22.842285,,,,Alberto Moreno Pérez,3515.0,,,,,,,2,From Throw In,Mamadou Sakho,3483.0,Left Center Back,131,Liverpool,24,['4a23ca43-1a05-4e15-a19b-05ce04e1e00f'],38,,,,,,,,,,,,,,,,,Liverpool,24,00:14:38.338,Pass,
,,,,,,,,,,,,,,,,,,3.12571,,,,,,,,,,,,1c5d4e6a-e03b-40a7-b236-46dc0c896ea4,2029,,"[90.1, 10.2]",3754060,59,,,,,-3.051362,,Left Foot,,,"[69.1, 8.3]",,Ground Pass,,21.085777,,,,Mamadou Sakho,3483.0,,,,,,,2,From Throw In,Alberto Moreno Pérez,3515.0,Left Wing Back,131,Liverpool,24,"['27a34d3e-b662-41c8-b4e4-5f8ea4985574', 'd1bd0981-ea58-410f-be0d-f218d468bee2']",40,,,,,,,,,,,,,,,,,Liverpool,24,00:14:40.902,Pass,True
,,,,,,,,,,,,,,,,,,1.068202,,,,,,,,,,,,ef46bfc5-9251-44a4-adb4-8bddb0208664,2031,,"[69.1, 8.3]",3754060,59,,,,,1.368255,,Left Foot,,,"[71.4, 19.5]",,Ground Pass,,11.4337225,,,,Lucas Pezzini Leiva,7780.0,,,,,,,2,From Throw In,Mamadou Sakho,3483.0,Left Center Back,131,Liverpool,24,['64ad036c-16a9-4092-8211-26a42bc35896'],44,,,,,,,,,,,,,,,,,Liverpool,24,00:14:44.028,Pass,
,,,,,,,,,,,,,,,,,,0.969843,,,,,,,,,,,,0466849d-7afa-448a-a065-5dd9a04e83b3,2034,,"[71.4, 19.5]",3754060,59,,,,,-0.028161567,,Right Foot,,,"[85.6, 19.1]",,Ground Pass,,14.205632,,,,Philippe Coutinho Correia,3501.0,,,,,,,2,From Throw In,Lucas Pezzini Leiva,7780.0,Center Defensive Midfield,131,Liverpool,24,['311adc3d-21a3-4523-9373-9be6ca2f031a'],46,,,,,,,,,,,,,,,,,Liverpool,24,00:14:46.259,Pass,
,,,,,,,,,,,,,,,,,,3.077296,,,,,,,,,,,,65d7fa75-1653-4769-9bad-636b516a5b2f,2040,,"[6.0, 36.0]",3754060,60,,,,,-1.1021299,,Right Foot,,,"[22.1, 4.2]",,Ground Pass,,35.64337,,,,José Ramiro Funes Mori,4629.0,,,,,,Goal Kick,2,From Goal Kick,Tim Howard,13042.0,Goalkeeper,132,Everton,29,['f6376eb3-c96a-4c31-9a57-a957434e9541'],3,,,,,,,,,,,,,,,,,Everton,29,00:15:03.334,Pass,
,,,,,,,,,,,,,,,,,,2.0331,,,,,,,,,,,,d2246d59-2cad-4feb-a33a-70dc07b68d3d,2043,,"[24.1, 3.9]",3754060,60,,,,,0.03911048,,Left Foot,,,"[70.1, 5.7]",,High Pass,,46.035202,,,,Ross Barkley,4275.0,,,,,,,2,From Goal Kick,José Ramiro Funes Mori,4629.0,Left Center Back,132,Everton,29,['11624021-a6c7-4a04-a1e4-2bfe58a06f5e'],6,,,,,,,,,,,,,,,,,Everton,29,00:15:06.571,Pass,
,,,,,,,,,,,,,,,,,,2.282163,,,,,,,,,,,,de3ccdc4-8200-45cb-9f2e-ca98b461008c,2048,,"[22.5, 59.3]",3754060,60,,,,,-0.18622284,,Right Foot,,,"[36.3, 56.7]",,Ground Pass,,14.042791,,,,Martin Škrtel,18872.0,,,,,,Recovery,2,Regular Play,Simon Mignolet,3539.0,Goalkeeper,133,Liverpool,24,['2c601e5f-c030-46ac-b85f-c94734a3b6e2'],12,,,,,,,,,,,,,,,,,Liverpool,24,00:15:12.168,Pass,
,,,,,,,,,,,,,,,,,,0.988863,,,,,,,,,,,,1917d9c5-6c5b-4eb7-be13-808d21ee5a70,2050,,"[36.3, 56.7]",3754060,60,,,,,-0.86217004,,Right Foot,,,"[41.1, 51.1]",,Ground Pass,,7.3756356,,,,Lucas Pezzini Leiva,7780.0,,,,,,,2,Regular Play,Martin Škrtel,18872.0,Center Back,133,Liverpool,24,['ac051c9b-d63c-4349-879f-d2d5ebec145d'],14,,,,,,,,,,,,,,,,,Liverpool,24,00:15:14.450,Pass,
,,,,,,,,,,,,,,,,,,1.924178,,,,,,,,,,,,6be0688c-dc75-4f94-880a-237101c747b0,2053,,"[52.3, 58.3]",3754060,60,,,,,0.5305579,,Right Foot,,,"[82.3, 75.9]",,Ground Pass,,34.781605,,,,Nathaniel Edwin Clyne,4590.0,,,,,,,2,Regular Play,Lucas Pezzini Leiva,7780.0,Center Defensive Midfield,133,Liverpool,24,['3e47a141-8e90-49e5-ad00-01a7766c5c67'],18,,,,,,,,,,,,,,,,,Liverpool,24,00:15:18.992,Pass,
,,,,,,,,,,,,,,,,,,0.845282,,,,,,,,,,,,12c55cc7-f292-4600-8963-1ede033edbaf,2056,,"[83.6, 75.9]",3754060,60,,,,,-1.072974,,Right Foot,,,"[91.1, 62.1]",,Ground Pass,,15.706368,,,,Daniel Andre Sturridge,3529.0,,,,,,,2,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Wing Back,133,Liverpool,24,['b1514e7a-ff9e-44a7-ac8b-1e48782a0090'],21,,,,,,,,,,,,,,,,,Liverpool,24,00:15:21.854,Pass,
,,,,,,,,,,,,,,,,,,1.657081,,,,,,,,,,,,e33d3c23-ee87-405b-adff-c7870d903cb3,2059,,"[94.3, 72.4]",3754060,60,,,,,-3.0730727,,Left Foot,,,"[84.1, 71.7]",,Ground Pass,,10.223991,,,,Emre Can,3493.0,,,,,,,2,Regular Play,Daniel Andre Sturridge,3529.0,Right Center Forward,133,Liverpool,24,['9ce9e1a5-5a30-4c83-81cd-cd577a45a510'],27,,,,,,,,,,,,,,,,,Liverpool,24,00:15:27.622,Pass,
,,,,,,,,,,,,,,,,,,3.401967,,,,,,,,,,,,e318ca9b-9d76-48b7-af8c-03a78715a63b,2062,,"[84.1, 71.7]",3754060,60,,,,,-1.3517954,,Right Foot,,,"[98.3, 7.9]",,High Pass,,65.36115,,,,Alberto Moreno Pérez,3515.0,,,True,,,,2,Regular Play,Emre Can,3493.0,Right Center Back,133,Liverpool,24,['f690173d-258a-4820-bf32-767a7f8d5ddb'],30,,,,,,,,,,,,,,,,,Liverpool,24,00:15:30.293,Pass,
,,,,,,,,,,,,,,,,,,3.404674,,,,,,,,,,,,425c2a2b-1b3b-48d7-8df4-d93c5feaff4f,2069,,"[26.3, 69.9]",3754060,61,,,,,-0.6205706,,Right Foot,,,"[85.2, 27.8]",,High Pass,,72.39903,,,,Romelu Lukaku Menama,3289.0,,,True,,,Free Kick,2,From Free Kick,Phil Jagielka,20046.0,Right Center Back,135,Everton,29,['4ac8c97e-5602-44c5-b0ff-802f4255abcc'],10,,,,,,,,,,,,,,,,,Everton,29,00:16:10.821,Pass,
,,,,,,,,,,,,,,,,,,1.743789,,,,,,,,,,,,ecee6422-87b1-41a4-985f-4eb204e7374e,2073,,"[85.6, 27.8]",3754060,61,,,,,-1.4444882,,Left Foot,,,"[87.2, 15.2]",,Ground Pass,,12.701181,,,,Steven Naismith,9528.0,,,,,,,2,From Free Kick,Romelu Lukaku Menama,3289.0,Center Forward,135,Everton,29,['1dcd16a9-7fbb-4f9d-aad3-0abf59d89ad3'],15,,,,,,,,,,,,,,,,,Everton,29,00:16:15.370,Pass,
,,,,,,,,,,,,,,,,,,0.714234,,,,,,,,,,,,a9550eca-5072-4541-ac7c-b2bbf9d77866,2076,,"[98.6, 7.8]",3754060,61,,,,,2.0344439,,Right Foot,,,"[93.0, 19.0]",,Ground Pass,,12.52198,,,,Ross Barkley,4275.0,,,,,,,2,From Free Kick,Steven Naismith,9528.0,Left Wing,135,Everton,29,['59778837-90ca-43a6-8c89-917bcb40dc7d'],20,,,,,,,,,,,,,,,,,Everton,29,00:16:20.104,Pass,
,,,,,,,,,,,,,,,,,,0.704228,,,,,,,,,,,,448878f8-a7d6-4676-a921-34a27a029be7,2079,,"[93.0, 19.0]",3754060,61,,,,,2.4614947,,Right Foot,,,"[86.2, 24.5]",,Ground Pass,,8.745856,,,,Gareth Barry,3633.0,,,,,,,2,From Free Kick,Ross Barkley,4275.0,Center Attacking Midfield,135,Everton,29,['2a475d93-d876-4420-b52e-ee1c24f64e0e'],21,,,,,,,,,,,,,,,,,Everton,29,00:16:21.572,Pass,
,,,,,,,,,,,,,,,,,,0.948165,,,,,,,,,,,,a0bea943-11a5-48e5-82d4-189e5fed0722,2082,,"[86.2, 24.5]",3754060,61,,,,,0.8960554,,Left Foot,,,"[95.4, 36.0]",,Ground Pass,,14.727186,,,,Romelu Lukaku Menama,3289.0,,,,,,,2,From Free Kick,Gareth Barry,3633.0,Left Center Midfield,135,Everton,29,['44a82c33-c9a6-4d36-baae-5d5962ea242c'],23,,,,,,,,,,,,,,,,,Everton,29,00:16:23.236,Pass,
,,,,,,,,,,,,,,,,,,1.40618,,,,,,,,,,,,26ef62e2-aeda-43a9-bd25-9fb190ee5112,2086,,"[95.1, 43.5]",3754060,61,,,,,1.2409908,,Right Foot,,,"[104.0, 69.5]",,Ground Pass,,27.481085,,,,Aaron Lennon,3953.0,,,,,,,2,From Free Kick,Romelu Lukaku Menama,3289.0,Center Forward,135,Everton,29,['4d4c2bff-48c9-401f-9ade-ed2cb0d8dde8'],26,,,,,,,,,,,,,,,,,Everton,29,00:16:26.760,Pass,
,,,,,,,,,,,,,,,,,,0.779811,,,,,,,,,,,,83540dfd-f90b-49c0-96e2-fc977053fea6,2089,,"[113.2, 58.3]",3754060,61,,,,,-1.7269938,,Right Foot,True,,"[111.2, 45.6]",,Ground Pass,,12.856516,,Incomplete,,,,,,,,,,2,From Free Kick,Aaron Lennon,3953.0,Right Wing,135,Everton,29,['65e2b876-2d1b-4552-a205-5ef9197c8ba9'],31,,,,,,,,,,,,,,,,,Everton,29,00:16:31.112,Pass,
