50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.716769,,,,,,,,,,,,2ad7f575-093a-4f7d-8096-dfefb578996e,2169,,,"[29.1, 3.5]",3754255,55,,,,,2.0324907,,Right Foot,,,,"[18.9, 24.0]",,Ground Pass,,22.897379,,,,,Martin Škrtel,18872.0,,,,,Free Kick,2,From Free Kick,James Philip Milner,3473.0,Left Center Midfield,104,Liverpool,24,['ec0bd659-1928-42b7-bdf1-0c7d0c070c8c'],48,,,,,,,,,,,,,,,,,,,Liverpool,24,00:10:48.670,Pass,
,,,,,,,,,,,,,,,1.99974,,,,,,,,,,,,5bff9fae-43b2-4a08-8acb-e52056465c3f,2172,,,"[21.2, 31.8]",3754255,55,,,,,1.1057751,,Right Foot,,,,"[35.8, 60.9]",,Ground Pass,,32.557182,,,,,Nathaniel Edwin Clyne,4590.0,,,,,,2,From Free Kick,Martin Škrtel,18872.0,Right Center Back,104,Liverpool,24,['b647a19b-08f1-4a55-8d71-92342d8ddf08'],51,,,,,,,,,,,,,,,,,,,Liverpool,24,00:10:51.778,Pass,
,,,,,,,,,,,,,,,1.454377,,,,,,,,,,,,2a50512f-eab9-4319-9977-e3140869a91d,2175,,,"[35.6, 64.6]",3754255,55,,,,,-2.095592,,Right Foot,,,,"[26.8, 49.4]",,Ground Pass,,17.563599,,,,,Martin Škrtel,18872.0,,,,,,2,From Free Kick,Nathaniel Edwin Clyne,4590.0,Right Back,104,Liverpool,24,['314645ce-48e6-45cf-84a3-01513f25ec2f'],55,,,,,,,,,,,,,,,,,,,Liverpool,24,00:10:55.722,Pass,
,,,,,,,,,,,,,,,1.158202,,,,,,,,,,,,f221983a-120d-40ba-b854-0d8ca6581658,2178,,,"[28.3, 48.5]",3754255,55,,,,,-0.5547922,,Right Foot,,,,"[42.5, 39.7]",,Ground Pass,,16.705688,,,,,Emre Can,3493.0,,,,,,2,From Free Kick,Martin Škrtel,18872.0,Right Center Back,104,Liverpool,24,['e0f870ef-422e-4754-b8c3-0c44c1f893ad'],57,,,,,,,,,,,,,,,,,,,Liverpool,24,00:10:57.946,Pass,
,,,,,,,,,,,,,,,1.675058,,,,,,,,,,,,185c65d1-0e51-459d-a98b-9a889aeef8cb,2181,,,"[44.0, 39.5]",3754255,56,,,,,-1.2439697,,Right Foot,,,,"[50.0, 21.8]",,Ground Pass,,18.689302,,,,,Dejan Lovren,3471.0,,,,,,2,From Free Kick,Emre Can,3493.0,Center Defensive Midfield,104,Liverpool,24,['0a0acdc9-3c32-4e33-8806-1d2186ac0a2e'],1,,,,,,,,,,,,,,,,,,,Liverpool,24,00:11:01.312,Pass,
,,,,,,,,,,,,,,,0.978484,,,,,,,,,,,,cbb9bb44-a087-4683-bab7-4cce4c6c8cda,2184,,,"[56.3, 22.6]",3754255,56,,,,,0.5460564,,Right Foot,,,,"[69.3, 30.5]",,Ground Pass,,15.212166,,,,,Christian Benteke Liolo,3380.0,,,,,,2,From Free Kick,Dejan Lovren,3471.0,Left Center Back,104,Liverpool,24,['9e8b184b-62ea-49b6-8d3a-6f96ea9b3f6d'],4,,,,,,,,,,,,,,,,,,,Liverpool,24,00:11:04.661,Pass,
,,,,,,,,,,,,,,,1.151921,,,,,,,,,,,,6a83a24f-1d9a-405c-8318-e665b802914b,2187,,,"[69.3, 33.1]",3754255,56,,,,,2.3474991,,Right Foot,,,,"[63.6, 38.9]",,Ground Pass,,8.132035,,,,,Emre Can,3493.0,,,,,,2,From Free Kick,Christian Benteke Liolo,3380.0,Center Forward,104,Liverpool,24,['d83aa7a7-6834-4c62-b210-cf4004bf23e9'],6,,,,,,,,,,,,,,,,,,,Liverpool,24,00:11:06.420,Pass,
,,,,,,,,,,,,,,,1.019199,,,,,,,,,,,,b557810e-f0bc-45f7-b230-b81c78fa73a0,2190,,,"[63.4, 39.5]",3754255,56,,,,,1.2330354,,Right Foot,,,,"[70.6, 60.0]",,Ground Pass,,21.727633,,,,,Nathaniel Edwin Clyne,4590.0,,,,,,2,From Free Kick,Emre Can,3493.0,Center Defensive Midfield,104,Liverpool,24,['29220039-66ee-43ec-ba14-cc9d2cc20b38'],8,,,,,,,,,,,,,,,,,,,Liverpool,24,00:11:08.213,Pass,
,,,,,,,,,,,,,,,0.94861,,,,,,,,,,,,c49a88c8-4ad4-4b00-a8b8-36799cfac2db,2195,,,"[71.2, 72.6]",3754255,56,,,,,-2.429592,,Right Foot,,,,"[63.9, 66.3]",,Ground Pass,,9.642613,,,,,Nathaniel Edwin Clyne,4590.0,,,,,,2,From Free Kick,Adam David Lallana,4090.0,Right Wing,104,Liverpool,24,['85b4621a-00de-4678-a158-4f952e222213'],13,,,,,,,,,,,,,,,,,,,Liverpool,24,00:11:13.052,Pass,
,,,,,,,,,,,,,,,0.906717,,,,,,,,,,,,07537169-86d1-4c41-add0-df2e04cc61cc,2199,,,"[71.2, 54.0]",3754255,56,,,,,0.93296623,,Right Foot,,,,"[77.5, 62.5]",,Ground Pass,,10.58017,,,,,Jordan Brian Henderson,3532.0,,,,,,2,From Free Kick,Nathaniel Edwin Clyne,4590.0,Right Back,104,Liverpool,24,['42bc0f96-f0de-444e-bf1c-6d2edff23a08'],16,,,,,,,,,,,,,,,,,,,Liverpool,24,00:11:16.545,Pass,
,,,,,,,,,,,,,,,3.229875,,,,,,,,,,,,6cf25d6c-e2ef-43fd-9898-9eb037fe9d94,2203,,,"[79.3, 62.6]",3754255,56,,,,,-0.1679364,,Right Foot,,,,"[120.0, 55.7]",,High Pass,,41.280746,,,Out,,Christian Benteke Liolo,3380.0,,,,,,2,From Free Kick,Jordan Brian Henderson,3532.0,Right Center Midfield,104,Liverpool,24,"['57ef6ff0-6ebe-4578-b573-cbee75ce0bc2', '8c326a19-ff14-4227-bf8a-0f3c99c36427']",18,,,,,,,,,,,,,,,,,,,Liverpool,24,00:11:18.040,Pass,True
,,,,,,,,,,,,,,,2.770583,,,,,,,,,,,,e80116a7-14d7-4d3a-9e83-c3427fb54179,2205,,,"[7.0, 44.1]",3754255,56,,,,,0.12573764,,Left Foot,,,,"[78.2, 53.1]",,High Pass,,71.76656,,,Incomplete,,José Salomón Rondón Giménez,4041.0,,,,,Goal Kick,2,From Goal Kick,Glyn Oliver Myhill,5108.0,Goalkeeper,105,West Bromwich Albion,27,"['a5c6dc7e-302d-485f-930e-fcb55740eacc', 'cebed6b4-ae4e-4c82-bdc1-0282069315be']",52,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:11:52.068,Pass,
,,,,,,,,,,,,,,,1.287332,,,,,,,,,,,,a5c6dc7e-302d-485f-930e-fcb55740eacc,2208,,,"[41.9, 27.0]",3754255,56,,,,True,0.13682096,,,,,,"[55.7, 28.9]",,Low Pass,,13.930183,,,,,Adam David Lallana,4090.0,,,,,Recovery,2,Regular Play,Dejan Lovren,3471.0,Left Center Back,106,Liverpool,24,"['2c0d1a0f-7520-48f9-8e28-fdfa33c536bd', '5ce70217-6473-4345-987b-831a256b4e10', 'e80116a7-14d7-4d3a-9e83-c3427fb54179']",54,,,,,,,,,,,,,,,,,,,Liverpool,24,00:11:54.838,Pass,True
,,,,,,,,,,,,,,,0.834158,,,,,,,,,,,,207ac328-a255-45b8-aa15-0b5d4f52b57f,2211,,,"[56.3, 29.7]",3754255,56,,,,,2.9191453,,Left Foot,,,,"[47.9, 31.6]",,Low Pass,,8.612201,,,,,Jordan Brian Henderson,3532.0,,,,,,2,Regular Play,Adam David Lallana,4090.0,Right Wing,106,Liverpool,24,['87a49e26-70cc-406b-96b0-51cea620992c'],56,,,,,,,,,,,,,,,,,,,Liverpool,24,00:11:56.204,Pass,
,,,,,,,,,,,,,,,2.099958,,,,,,,,,,,,3af2ca61-e4f7-48b2-9194-1f63f6059bad,2214,,,"[47.9, 31.8]",3754255,56,,,,,1.7380502,,Right Foot,,,,"[42.7, 62.6]",,Ground Pass,,31.235876,,,,,Nathaniel Edwin Clyne,4590.0,,,,,,2,Regular Play,Jordan Brian Henderson,3532.0,Right Center Midfield,106,Liverpool,24,['8c1e9cd5-4584-4b23-ad9c-3c744d3060c3'],57,,,,,,,,,,,,,,,,,,,Liverpool,24,00:11:57.554,Pass,
,,,,,,,,,,,,,,,1.184136,,,,,,,,,,,,fb9a5ec3-999e-4829-abe5-7b140cdd8c27,2217,,,"[43.1, 54.2]",3754255,57,,,,,-2.0940747,,Right Foot,,,,"[35.6, 41.2]",,Ground Pass,,15.008331,,,,,Martin Škrtel,18872.0,,,,,,2,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,106,Liverpool,24,['363de77a-dd81-4987-8b0d-228ab37b0488'],1,,,,,,,,,,,,,,,,,,,Liverpool,24,00:12:01.804,Pass,
,,,,,,,,,,,,,,,0.893367,,,,,,,,,,,,096aafa5-afb9-4931-8cc3-8078f94650ff,2220,,,"[35.6, 41.2]",3754255,57,,,,,-1.5431536,,Right Foot,,,,"[36.2, 19.5]",,Ground Pass,,21.708294,,,,,Dejan Lovren,3471.0,,,,,,2,Regular Play,Martin Škrtel,18872.0,Right Center Back,106,Liverpool,24,['82e547ba-236b-49a1-933b-694d751a88bf'],3,,,,,,,,,,,,,,,,,,,Liverpool,24,00:12:03.928,Pass,
,,,,,,,,,,,,,,,1.102558,,,,,,,,,,,,77e5ea8a-28b2-4164-b956-19f7239ff5ff,2223,,,"[36.2, 19.5]",3754255,57,,,,,-1.2704849,,Right Foot,,,,"[41.0, 4.0]",,Ground Pass,,16.226213,,,,,Alberto Moreno Pérez,3515.0,,,,,,2,Regular Play,Dejan Lovren,3471.0,Left Center Back,106,Liverpool,24,['d930810b-8ed7-4123-b5c1-aae6c3b91a6b'],5,,,,,,,,,,,,,,,,,,,Liverpool,24,00:12:05.816,Pass,
,,,,,,,,,,,,,,,1.232165,,,,,,,,,,,,6195f0d1-4083-4f91-a221-33151a5e002b,2226,,,"[37.3, 6.5]",3754255,57,,,,,1.2315037,,Left Foot,,,,"[42.7, 21.8]",,Ground Pass,,16.224981,,,,,Emre Can,3493.0,,,,,,2,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,106,Liverpool,24,['855850cd-042c-4853-a42e-e10b897aba3c'],7,,,,,,,,,,,,,,,,,,,Liverpool,24,00:12:07.766,Pass,
,,,,,,,,,,,,,,,1.140048,,,,,,,,,,,,4561d082-8266-48b1-81ce-cbc45ff9df38,2229,,,"[42.7, 15.5]",3754255,57,,,,,-1.0227724,,Left Foot,,,,"[52.1, 0.1]",,Ground Pass,,18.042173,,,Out,,James Philip Milner,3473.0,,,,,,2,Regular Play,Emre Can,3493.0,Center Defensive Midfield,106,Liverpool,24,['e2fb7963-2806-4e41-a80b-8393d19a9130'],10,,,,,,,,,,,,,,,,,,,Liverpool,24,00:12:10.739,Pass,
,,,,,,,,,,,,,,,0.693152,,,,,,,,,,,,b842fd43-af6d-4597-a5bd-b4a97d3105f8,2231,,,"[67.1, 80.0]",3754255,57,,,,,-1.210737,,,,,,"[70.3, 71.5]",,Low Pass,,9.0824,,,,,James Morrison,3490.0,,,,,Throw-in,2,From Throw In,Craig Dawson,3523.0,Right Back,107,West Bromwich Albion,27,['39180ae1-e96a-4945-b1e3-748b0053c3f5'],29,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:12:29.026,Pass,
,,,,,,,,,,,,,,,1.059164,,,,,,,,,,,,17242a19-9e07-473f-98c2-43de921d2e81,2234,,,"[70.3, 71.5]",3754255,57,,,,,2.5055172,,Right Foot,,,,"[63.8, 76.3]",,Low Pass,,8.080223,,,,,Craig Dawson,3523.0,,,,,,2,From Throw In,James Morrison,3490.0,Left Center Midfield,107,West Bromwich Albion,27,['86f21281-d296-4dd8-8bc7-0dfff894b8a4'],29,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:12:29.759,Pass,
,,,,,,,,,,,,,,,2.196723,,,,,,,,,,,,badd3415-5dcb-44e3-9fc6-3e9fcceb7b25,2238,,,"[64.0, 78.2]",3754255,57,,,,,-0.040093116,,Right Foot,,,,"[98.9, 76.8]",,High Pass,,34.92807,,,,,Craig Gardner,9485.0,,,,,,2,From Throw In,Craig Dawson,3523.0,Right Back,107,West Bromwich Albion,27,"['6723a1b5-a6d4-424e-b112-27648ee12c1e', 'b3fc135c-71b3-48c4-a7c5-16ab88a72fbd']",31,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:12:31.365,Pass,True
,,,,,,,,,,,,,,,3.825114,,,,,,,,,,,,82203c73-8e54-424e-828a-f8aa135639bb,2244,,,"[12.2, 6.9]",3754255,57,,,,,0.19985083,,Right Foot,,,,"[67.0, 18.0]",,High Pass,,55.91288,,,Incomplete,,Christian Benteke Liolo,3380.0,,,,,,2,Regular Play,Dejan Lovren,3471.0,Left Center Back,108,Liverpool,24,"['b6af0161-43d9-4f54-90a8-5ac4f08de97e', 'c96ba6d0-35be-4e5c-8879-6cdf6a9d6cb3']",36,,,,,,,,,,,,,,,,,,,Liverpool,24,00:12:36.371,Pass,
,,,,,,,,,,,,,,,1.497255,,,,,,,,,,,,b6af0161-43d9-4f54-90a8-5ac4f08de97e,2247,,,"[53.1, 62.1]",3754255,57,,,,True,-0.67920023,,,,,,"[64.0, 53.3]",,High Pass,,14.008925,,,Incomplete,,,,,,,,Recovery,2,Regular Play,Gareth McAuley,3596.0,Right Center Back,108,Liverpool,24,"['82203c73-8e54-424e-828a-f8aa135639bb', '89bf80b1-2320-43f1-a232-03bbacf43fcd', 'aaffb181-6d8d-4fc4-bb43-49a5b6ad1639']",40,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:12:40.196,Pass,True
,,,,,,,,,,,,,,,1.186488,,,,,,,,,,,,cc09b5f8-1619-4330-b08c-d45dfe3ca949,2250,,,"[63.0, 28.0]",3754255,57,,,,,-0.93409014,,Right Foot,,,,"[73.5, 13.8]",,Ground Pass,,17.660408,,,,,Philippe Coutinho Correia,3501.0,,,,,,2,Regular Play,Jordan Brian Henderson,3532.0,Right Center Midfield,108,Liverpool,24,['abe81460-947e-4172-8495-97cf6cbb5269'],42,,,,,,,,,,,,,,,,,,,Liverpool,24,00:12:42.745,Pass,
,,,,,,,,,,,,,,,2.712735,,,,,,,,,,,,aafeb7a1-7698-483f-a580-34665c8e47ab,2253,,,"[90.0, 17.4]",3754255,57,,,,,-0.28935447,,Right Foot,,,,"[116.2, 9.6]",,Ground Pass,,27.336422,,,,,James Philip Milner,3473.0,,,,,,2,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,108,Liverpool,24,['c0749109-4631-4330-93ee-0c0184851de3'],46,,,,,,,,,,,,,,,,,,,Liverpool,24,00:12:46.040,Pass,
,,,,,,,,,,,,,,,0.290989,,,,,,,,,,,,1ac772ab-bfa7-44ba-8be8-08197003d5c6,2257,,,"[116.4, 9.0]",3754255,57,,,,,1.5707964,,Left Foot,,,,"[116.4, 11.9]",,Low Pass,,2.9,,,Incomplete,,,,,,,,,2,Regular Play,James Philip Milner,3473.0,Left Center Midfield,108,Liverpool,24,"['b05557f4-05da-44fa-b526-9b05e2cec9e1', 'c8bd3177-9b22-4dbd-b0b8-d01b6c26dbfc']",48,,,,,,,,,,,,,,,,,,,Liverpool,24,00:12:48.884,Pass,True
,,,,,,,,,,,,,,,1.287658,,,,,,,,,,,,e8df8c62-659c-4281-b9f4-cd88f9901309,2259,,,"[108.6, 0.1]",3754255,58,,True,,,0.9802621,,,,,,"[114.7, 9.2]",,Low Pass,,10.955364,,,,,James Philip Milner,3473.0,,,,,Throw-in,2,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,109,Liverpool,24,['2bb21e39-38b0-4d37-8c7e-acd21f247580'],14,,,,,,,,,,,,,,,,,,,Liverpool,24,00:13:14.230,Pass,
,,,,,,,,,,,,,,,0.99189,,,,,,,,,,,,e7345cf7-292c-45bd-b084-7a25820e1e5a,2263,,,"[112.8, 4.4]",3754255,58,,,,,-3.0281577,,Right Foot,,,,"[104.9, 3.5]",,Ground Pass,,7.9511003,,,,,Alberto Moreno Pérez,3515.0,,,,,,2,From Throw In,James Philip Milner,3473.0,Left Center Midfield,109,Liverpool,24,['d65e8b45-5bc5-4d6b-ac5d-93bb1354b3f2'],17,,,,,,,,,,,,,,,,,,,Liverpool,24,00:13:17.063,Pass,
,,,,,,,,,,,,,,,0.831222,,,,,,,,,,,,48b51741-2707-4b8c-bee0-622fa61e4983,2266,,,"[104.9, 3.5]",3754255,58,,,,,2.411693,,Left Foot,,,,"[99.2, 8.6]",,Ground Pass,,7.648529,,,,,Philippe Coutinho Correia,3501.0,,,,,,2,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,109,Liverpool,24,['e0c4850f-5587-48f4-8718-197a6d9864dc'],18,,,,,,,,,,,,,,,,,,,Liverpool,24,00:13:18.153,Pass,
,,,,,,,,,,,,,,,0.929532,,,,,,,,,,,,41ff5900-df21-4aa2-a3aa-2da78791e0f7,2269,,,"[99.6, 9.8]",3754255,58,,,,,1.2401174,,Right Foot,,,,"[104.2, 23.2]",,Ground Pass,,14.167568,,,,,Emre Can,3493.0,,,,,,2,From Throw In,Philippe Coutinho Correia,3501.0,Left Wing,109,Liverpool,24,['f591eac7-809d-417b-ab7f-16bd8168878b'],19,,,,,,,,,,,,,,,,,,,Liverpool,24,00:13:19.856,Pass,
,,,,,,,,,,,,,,,1.491767,,,,,,,,,,,,52bcc026-e14b-43e9-a262-9f78af8a919a,2273,,,"[109.1, 20.1]",3754255,58,,,,,2.7359912,f1dbf8bf-aa2d-4ce2-96ce-3d69a9bc6761,Right Foot,,,,"[92.1, 27.4]",,Ground Pass,,18.501081,,,,,Jordan Brian Henderson,3532.0,True,,,,,2,From Throw In,Emre Can,3493.0,Center Defensive Midfield,109,Liverpool,24,"['79cdea99-9d82-4d68-a3ee-9026f6ea5ab6', 'c6f01db8-a907-4508-b7af-836309ae1740']",23,,,,,,,,,,,,,,,,,,,Liverpool,24,00:13:23.907,Pass,True
,,,,,,,,,,,,,,,3.223346,,,,,,,,,,,,983603b9-7453-4aae-be98-e31d18fb04c2,2278,,,"[7.0, 44.1]",3754255,58,,,,,0.40807828,,Left Foot,,,,"[71.3, 71.9]",,High Pass,,70.05234,,,,,Craig Dawson,3523.0,,,,,Goal Kick,2,From Goal Kick,Glyn Oliver Myhill,5108.0,Goalkeeper,110,West Bromwich Albion,27,['15594e78-e00e-4acf-8322-26c876131e66'],56,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:13:56.913,Pass,
,,,,,,,,,,,,,,,2.238004,,,,,,,,,,,,aced910b-67d9-4cc5-99b8-f41db9d6e1b3,2280,,,"[71.3, 72.4]",3754255,59,,,,,-0.98530626,,Head,,,,"[77.4, 63.2]",,High Pass,,11.0385685,,,Incomplete,,,,,,,,,2,From Goal Kick,Craig Dawson,3523.0,Right Back,110,West Bromwich Albion,27,['52178ae0-c608-464f-bd30-666547047597'],0,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:14:00.195,Pass,
,,,,,,,,,,,,,,,2.962319,,,,,,,,,,,,52178ae0-c608-464f-bd30-666547047597,2281,,,"[42.7, 16.9]",3754255,59,,,,,-0.3342499,,Right Foot,,,,"[66.6, 8.6]",,High Pass,,25.300198,,,Incomplete,,Christian Benteke Liolo,3380.0,,,,,Recovery,2,From Goal Kick,Emre Can,3493.0,Center Defensive Midfield,110,West Bromwich Albion,27,"['367a6530-86c4-4b18-9fdf-baedf4a4fd33', 'aced910b-67d9-4cc5-99b8-f41db9d6e1b3', 'c843bed0-ea08-4eb1-9660-786a67692f21']",2,,,,,,,,,,,,,,,,,,,Liverpool,24,00:14:02.433,Pass,
,,,,,,,,,,,,,,,1.353668,,,,,,,,,,,,367a6530-86c4-4b18-9fdf-baedf4a4fd33,2284,,,"[53.5, 71.5]",3754255,59,,,,True,-1.3022169,,,,,,"[56.5, 60.6]",,Low Pass,,11.305308,,,,,Jonathan Grant Evans,11012.0,,,,,Recovery,2,From Goal Kick,Gareth McAuley,3596.0,Right Center Back,110,West Bromwich Albion,27,"['52178ae0-c608-464f-bd30-666547047597', '58028bdd-7465-4cce-869b-560f98d88c7a', 'cfd01bc6-e7f3-4153-817a-caf87cdb1bf7']",5,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:14:05.395,Pass,True
,,,,,,,,,,,,,,,1.27031,,,,,,,,,,,,0f063bee-842f-42a4-8d76-dc8d3289d542,2287,,,"[56.5, 60.6]",3754255,59,,,,,0.32056433,,Right Foot,,,,"[81.8, 69.0]",,High Pass,,26.65802,,,Incomplete,,José Salomón Rondón Giménez,4041.0,,,,,,2,From Goal Kick,Jonathan Grant Evans,11012.0,Center Defensive Midfield,110,West Bromwich Albion,27,"['6f0f5507-83e0-403a-82cb-b1d2172a7442', '8f844a23-0f7c-4e8c-89fe-ccc192e41592']",6,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:14:06.752,Pass,
,,,,,,,,,,,,,,,0.989039,,,,,,,,,,,,8f844a23-0f7c-4e8c-89fe-ccc192e41592,2289,,,"[38.3, 11.1]",3754255,59,,,,,-0.9971297,,Left Foot,,,,"[42.5, 4.6]",,Low Pass,,7.738863,,,,,Alberto Moreno Pérez,3515.0,,,,,Recovery,2,Regular Play,Dejan Lovren,3471.0,Left Center Back,111,Liverpool,24,"['0f063bee-842f-42a4-8d76-dc8d3289d542', 'a726fc04-fe89-41e3-afbf-ab72d5d58c5e']",8,,,,,,,,,,,,,,,,,,,Liverpool,24,00:14:08.023,Pass,
,,,,,,,,,,,,,,,3.06689,,,,,,,,,,,,217c575a-264d-4b18-b2e6-9498909f0f28,2292,,,"[41.5, 4.4]",3754255,59,,,,,1.7199689,,Left Foot,,,,"[33.7, 56.3]",,High Pass,,52.482853,,,,,Nathaniel Edwin Clyne,4590.0,,True,,,,2,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,111,Liverpool,24,['50501cda-1e9b-4213-abf6-3be1a5631ac9'],10,,,,,,,,,,,,,,,,,,,Liverpool,24,00:14:10.995,Pass,
,,,,,,,,,,,,,,,1.552741,,,,,,,,,,,,01f64532-0e4c-44d4-bfa0-ca30aca49cf5,2295,,,"[29.5, 55.4]",3754255,59,,,,,-2.4480407,,Right Foot,,,,"[21.2, 48.5]",,Ground Pass,,10.793516,,,,,Martin Škrtel,18872.0,,,,,,2,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,111,Liverpool,24,['814b3575-0038-4f38-aceb-2f3667903de6'],15,,,,,,,,,,,,,,,,,,,Liverpool,24,00:14:15.251,Pass,
,,,,,,,,,,,,,,,2.82921,,,,,,,,,,,,1ec6a1fe-e242-4646-b080-8e897723c34f,2298,,,"[35.6, 48.5]",3754255,59,,,,,-0.44994983,,Right Foot,,,,"[94.4, 20.1]",,High Pass,,65.29931,,,Incomplete,,Christian Benteke Liolo,3380.0,,,,,,2,Regular Play,Martin Škrtel,18872.0,Right Center Back,111,Liverpool,24,"['61012d77-3501-40b8-ae55-cef5d5679f89', '9810a5ac-242f-4009-a58b-a6538a028e62']",19,,,,,,,,,,,,,,,,,,,Liverpool,24,00:14:19.871,Pass,
,,,,,,,,,,,,,,,2.384114,,,,,,,,,,,,710d795f-da8c-49cb-ab59-3b63e239f70a,2301,,,"[84.4, 23.2]",3754255,59,,,,,-0.5186021,,Head,,,,"[104.2, 11.9]",,High Pass,,22.797588,,,Incomplete,,Philippe Coutinho Correia,3501.0,,,,,Recovery,2,Regular Play,James Philip Milner,3473.0,Left Center Midfield,111,Liverpool,24,"['5d32a3e0-f147-4ed4-9810-98c7f88cfdb6', '7acf9bb7-6878-400c-bdee-4cc868ad4c2f']",24,,,,,,,,,,,,,,,,,,,Liverpool,24,00:14:24.547,Pass,
,,,,,,,,,,,,,,,0.75208,,,,,,,,,,,,bc595749-44ec-45d0-a045-72f263c93894,2304,,,"[83.5, 0.1]",3754255,59,,,,,1.26412,,,,,,"[85.4, 6.1]",,Low Pass,,6.293648,,,,,James Philip Milner,3473.0,,,,,Throw-in,2,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,112,Liverpool,24,['7572f3b3-3bc9-41a1-ac8b-21e19c66fddb'],33,,,,,,,,,,,,,,,,,,,Liverpool,24,00:14:33.567,Pass,
,,,,,,,,,,,,,,,0.988536,,,,,,,,,,,,0728aec2-e77a-4bf6-992b-1d5c2aab0b2c,2307,,,"[85.4, 6.1]",3754255,59,,,,,-1.8766752,,Right Foot,,,,"[84.2, 2.3]",,Low Pass,,3.9849718,,,,,Alberto Moreno Pérez,3515.0,,,,,,2,From Throw In,James Philip Milner,3473.0,Left Center Midfield,112,Liverpool,24,['9fbef9c6-20bc-4763-b7a2-616948b6cb8f'],34,,,,,,,,,,,,,,,,,,,Liverpool,24,00:14:34.439,Pass,
,,,,,,,,,,,,,,,3.300171,,,,,,,,,,,,974e3c88-5957-4ef6-b564-fb0ddfd97b9e,2310,,,"[84.2, 2.3]",3754255,59,,,,,1.1232045,,Left Foot,True,,,"[105.9, 47.5]",,High Pass,,50.139107,,,Incomplete,,Christian Benteke Liolo,3380.0,,True,,,,2,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,112,Liverpool,24,"['5182b9d9-8bbd-455a-8525-fd6af08c19c5', 'ac0e6379-5ab0-4003-a828-55355a79bf13']",37,,,,,,,,,,,,,,,,,,,Liverpool,24,00:14:37.273,Pass,
,,,,,,,,,,,,,,,1.738864,,,,,,,,,,,,59520118-880b-4b0a-b71d-dc105dc43d76,2313,,,"[43.1, 45.4]",3754255,59,,,,True,-0.3520443,,,,,,"[52.9, 41.8]",,Low Pass,,10.440307,,,Incomplete,,James Morrison,3490.0,,,,,Recovery,2,From Throw In,Jonathan Grant Evans,11012.0,Center Defensive Midfield,112,Liverpool,24,"['7ecdbdfd-e36d-471c-b770-26396cc08941', '9627f3bc-3dc8-4936-97f9-06bf3cb2cba5', 'e59dcfad-4aa9-47bc-bc7a-209cad674168']",47,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:14:47.307,Pass,True
