ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.861097,,,,,,,,,,,,,,78295573-b2c9-4172-a1d5-4d805060eeea,2437,,"[45.0, 19.4]",3754226,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roberto Firmino Barbosa de Oliveira,3535.0,Center Attacking Midfield,144,Sunderland,41,"['3020304e-11db-4f54-9815-db9c4affdc6e', '4f54b3b2-3510-426f-bcbf-572458ccc7e4', '6f3ec5ff-9f69-4167-a09f-c0986962c762', 'ee2f5cff-0396-4665-bd52-c87e822de8ce']",43,,,,,,,,,,,,,,,,,Liverpool,24,00:27:43.326,Pressure,
,,,,,,,,,,,,,,,,0.851807,,,,,,,,,,,,,,08813b67-cc07-4c1c-89a8-6deaf461c7ff,2444,,"[42.4, 52.3]",3754226,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adam David Lallana,4090.0,Right Wing,144,Sunderland,41,"['4d76a861-ec00-4281-a003-c24168180505', '587ab385-fb99-438e-a206-6920ac4a12f0']",47,,,,,,,,,,,,,,,,,Liverpool,24,00:27:47.033,Pressure,
,,,,,,,,,,,,,,,,1.870651,,,,,,,,,,,,,,26bb2ff3-542e-43fe-9c6a-3e06ac70affb,2448,,"[27.2, 47.8]",3754226,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emre Can,3493.0,Left Defensive Midfield,144,Sunderland,41,['506989c9-5796-4643-ac1b-e161230821fa'],48,,,,,,,,,,,,,,,,,Liverpool,24,00:27:48.891,Pressure,
,,,,,,,,,,,,,,,,0.956355,,,,,,,,,,,,,,d275dad3-db34-410a-bc33-db9e54a9e08d,2450,,"[89.0, 27.8]",3754226,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fabio Borini,7171.0,Left Wing,144,Sunderland,41,,51,,,,,,,,,,,,,,,,,Sunderland,41,00:27:51.730,Pressure,
,,,,,,,,,,True,,,,,,0.875078,,,,,,,,,,,,,,ebe07337-c523-4db2-b5f2-6da8d3bf3a21,2452,,"[91.8, 26.9]",3754226,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabio Borini,7171.0,Left Wing,145,Liverpool,24,"['8b53f604-4e7f-4dbe-bf54-7dd55b59855a', '91745bc7-87c3-4fcf-bb46-98872d69845d']",53,,,,,,,,,,,,,,,,,Sunderland,41,00:27:53.279,Pressure,
,,,,,,,,,,True,,,,,,1.015834,,,,,,,,,,,,,,d6b46327-487c-4a99-b512-68c80fda5a76,2455,,"[95.0, 33.1]",3754226,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabio Borini,7171.0,Left Wing,145,Liverpool,24,['91745bc7-87c3-4fcf-bb46-98872d69845d'],54,,,,,,,,,,,,,,,,,Sunderland,41,00:27:54.561,Pressure,
,,,,,,,,,,True,,,,,,0.736947,,,,,,,,,,,,,,39d815f2-23de-4f60-b253-4a40e55b714d,2457,,"[78.5, 34.4]",3754226,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabio Borini,7171.0,Left Wing,145,Liverpool,24,"['e25ab019-d0eb-4238-80e9-04fcf8f351d9', 'e77a6f16-0e9b-4d43-8d44-c3ea808d13f5']",57,,,,,,,,,,,,,,,,,Sunderland,41,00:27:57.092,Pressure,
,,,,,,,,,,True,,,,,,0.72296,,,,,,,,,,,,,,cbc4613a-a0b4-4314-ac99-e83ec9c30758,2467,,"[101.9, 44.9]",3754226,73,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Benteke Liolo,3380.0,Center Forward,145,Liverpool,24,"['0af233bf-017f-4eb7-9e59-b371fcbca4ec', '383244b2-4f3b-4ba6-a7fb-e815ac9c33ad', 'ffc62177-7a43-46aa-befb-84dc6ed17d50']",7,,,,,,,,,,,,,,,,,Liverpool,24,00:28:07.885,Pressure,
,,,,,,,,,,,,,,,,0.469818,,,,,,,,,,,,,,bdb99a57-06f4-44d0-817f-108d9a01e115,2474,,"[27.2, 28.8]",3754226,73,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yann Gérard M''Vila,4429.0,Center Defensive Midfield,145,Liverpool,24,['526005d2-e91d-40f0-89b8-0bf40a6e255d'],10,,,,,,,,,,,,,,,,,Sunderland,41,00:28:10.755,Pressure,
,,,,,,,,,,,,,,,,1.362215,,,,,,,,,,,,,,255750a6-0dde-415d-b657-8d9d7d740cb2,2508,,"[109.8, 49.2]",3754226,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Duncan Watmore,22281.0,Right Wing,147,Liverpool,24,['6d7409c8-9b75-45ac-8e61-05099a6ec435'],18,,,,,,,,,,,,,,,,,Sunderland,41,00:29:18.008,Pressure,
,,,,,,,,,,,,,,,,0.851313,,,,,,,,,,,,,,e6f79fce-5fff-4221-bc5a-7d98fb764e07,2513,,"[28.7, 75.9]",3754226,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,DeAndre Yedlin,3658.0,Right Back,147,Liverpool,24,"['9a09a502-d5db-4014-9c34-b851be34da76', 'c19a192a-d8f0-4168-83a8-5be1754e0517']",34,,,,,,,,,,,,,,,,,Sunderland,41,00:29:34.509,Pressure,
,,,,,,,,,,,,,,,,0.723715,,,,,,,,,,,,,,42e2e1a1-f586-4d24-800d-623ca71e6736,2525,,"[51.2, 56.0]",3754226,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Roberto Firmino Barbosa de Oliveira,3535.0,Center Attacking Midfield,148,Sunderland,41,"['278fff77-38cd-4372-bbec-9f8674b7afa0', '4f4e6f3f-84fd-41b7-b0db-7af3e7b881b6']",9,,,,,,,,,,,,,,,,,Liverpool,24,00:30:09.610,Pressure,
,,,,,,,,,,,,,,,,0.46161,,,,,,,,,,,,,,336bc2a5-13e8-40ff-bcba-88fb6c80876d,2532,,"[27.2, 37.2]",3754226,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lucas Pezzini Leiva,7780.0,Right Defensive Midfield,148,Sunderland,41,"['3c159874-37cf-43d3-bc9c-6b87318d3f31', 'd7a40dc2-3138-4ffb-91ea-20f768a377ab']",19,,,,,,,,,,,,,,,,,Liverpool,24,00:30:19.863,Pressure,
,,,,,,,,,,,,,,,,0.727586,,,,,,,,,,,,,,f91224e0-0420-4104-9dd4-7f84b2fba255,2550,,"[67.9, 58.5]",3754226,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Emre Can,3493.0,Left Defensive Midfield,148,Sunderland,41,"['a0945a79-4965-48b4-8204-a0f9019e7ae1', 'c8aad856-3e72-46c3-b47b-763b25f42b6f']",35,,,,,,,,,,,,,,,,,Liverpool,24,00:30:35.792,Pressure,
,,,,,,,,,,,,,,,,1.17098,,,,,,,,,,,,,,757676be-8719-42d9-8d42-7225a0e155db,2554,,"[51.4, 75.0]",3754226,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Nathaniel Edwin Clyne,4590.0,Right Back,148,Sunderland,41,['f5d85ab0-5f0c-42a3-9f6e-89ec5cb57d52'],37,,,,,,,,,,,,,,,,,Liverpool,24,00:30:37.710,Pressure,
,,,,,,,,,,True,,,,,,0.591533,,,,,,,,,,,,,,2818ca0d-4632-42e9-9ebe-83e741825ffb,2557,,"[58.2, 20.1]",3754226,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabio Borini,7171.0,Left Wing,149,Liverpool,24,"['03215f4e-3d46-400c-b194-afce1498126c', 'c3173cc9-e0ef-4514-86cf-fcf1f1b22e40']",39,,,,,,,,,,,,,,,,,Sunderland,41,00:30:39.628,Pressure,
,,,,,,,,,,True,,,,,,0.869434,,,,,,,,,,,,,,a6fc4e9e-6c79-455a-93e5-a5d70f8d5b4c,2562,,"[49.9, 24.6]",3754226,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabio Borini,7171.0,Left Wing,149,Liverpool,24,['fa0ca089-8fb5-49cc-981d-1ab4a28ec1d0'],41,,,,,,,,,,,,,,,,,Sunderland,41,00:30:41.453,Pressure,
,,,,,,,,,,,,,,,,0.581277,,,,,,,,,,,,,,8c1dbb0c-db96-493f-aa40-3531352f4532,2566,,"[27.0, 41.7]",3754226,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yann Gérard M''Vila,4429.0,Center Defensive Midfield,149,Liverpool,24,"['051c0cea-3d80-4022-9ec9-3266f9946fbf', '38db7c78-7a89-469d-a099-66bfc2ef867a']",47,,,,,,,,,,,,,,,,,Sunderland,41,00:30:47.066,Pressure,
,,,,,,,,,,,,,,,,0.88913,,,,,,,,,,,,,,53476620-aa8d-4f2d-a006-ba3281fe1053,2570,,"[21.0, 34.2]",3754226,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Billy Jones,10503.0,Right Center Back,149,Liverpool,24,"['0b43616b-03a3-4235-866e-a585471e4a8d', '90e6301a-2078-443f-947d-21c9487ea638']",48,,,,,,,,,,,,,,,,,Sunderland,41,00:30:48.395,Pressure,
,,,,,,,,,,True,,,,,,0.809812,,,,,,,,,,,,,,d0001493-08b1-43bf-b7c4-d35bba31cc74,2579,,"[97.0, 22.4]",3754226,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,150,Sunderland,41,['249ac2c7-1ca2-4164-a521-9382af37ea7f'],52,,,,,,,,,,,,,,,,,Liverpool,24,00:30:52.576,Pressure,
,,,,,,,,,,,,,,,,1.084615,,,,,,,,,,,,,,e9ded490-52a8-4f05-b476-328cfbd82610,2581,,"[83.7, 28.2]",3754226,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,150,Sunderland,41,['b334dd7f-92ea-4bc8-a17d-b0a55c3bfed2'],57,,,,,,,,,,,,,,,,,Liverpool,24,00:30:57.559,Pressure,
,,,,,,,,,,,,,,,,0.406812,,,,,,,,,,,,,,ce8de7a3-0d21-46e9-a618-80c3c8ecfd2c,2590,,"[33.6, 72.9]",3754226,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Adam David Lallana,4090.0,Right Wing,151,Sunderland,41,"['16df399e-cd7c-4c6a-9fff-66564001583f', '61b57dc6-2cb2-4af6-966a-e1330b96527a', '638c5ce4-d60a-4131-916d-205f27179eec', 'b0146e32-e467-4684-a949-ec5ae6f5d695']",49,,,,,,,,,,,,,,,,,Liverpool,24,00:31:49.984,Pressure,
,,,,,,,,,,,,,,,,0.977468,,,,,,,,,,,,,,276b6bbc-3af3-4f46-803b-ca6b548cee49,2599,,"[42.6, 48.3]",3754226,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Roberto Firmino Barbosa de Oliveira,3535.0,Center Attacking Midfield,151,Sunderland,41,"['4208b786-b94c-4689-b4f2-adb8551f15f1', '4fedab56-a999-4ce3-845b-f68e9ce605c4']",54,,,,,,,,,,,,,,,,,Liverpool,24,00:31:54.539,Pressure,
,,,,,,,,,,,,,,,,0.712925,,,,,,,,,,,,,,977e1586-d646-46eb-9e79-a2233b5c378b,2603,,"[6.3, 5.5]",3754226,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Philippe Coutinho Correia,3501.0,Left Wing,151,Sunderland,41,"['2db3f131-4668-433f-bf4c-30db41b27ac4', 'cdcbb822-b358-4edd-94c1-dd4410e03a0d']",2,,,,,,,,,,,,,,,,,Liverpool,24,00:32:02.134,Pressure,
,,,,,,,,,,,,,,,,1.395845,,,,,,,,,,,,,,51577421-f312-455d-8287-e8c07f42339f,2614,,"[110.2, 31.4]",3754226,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Fabio Borini,7171.0,Left Wing,152,Sunderland,41,"['389b56f0-bb29-47ad-b94d-35b813cc7b06', 'a8664f02-0e0d-4bf1-90b7-b37afe53393e']",34,,,,,,,,,,,,,,,,,Sunderland,41,00:32:34.383,Pressure,
,,,,,,,,,,,,,,,,1.369439,,,,,,,,,,,,,,9f73904b-9cc5-40be-954a-74cbd6dc368c,2625,,"[23.6, 63.9]",3754226,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roberto Firmino Barbosa de Oliveira,3535.0,Center Attacking Midfield,154,Sunderland,41,"['07dc3752-51be-48ed-bf9e-26f91c9e7016', 'eac9d84b-649c-4390-aae2-affd275e8992']",17,,,,,,,,,,,,,,,,,Liverpool,24,00:33:17.410,Pressure,
,,,,,,,,,,,,,,,,1.971746,,,,,,,,,,,,,,8bbd9a95-e714-494e-b10d-cbe748e444fe,2628,,"[22.9, 64.7]",3754226,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adam David Lallana,4090.0,Right Wing,154,Sunderland,41,['eac9d84b-649c-4390-aae2-affd275e8992'],18,,,,,,,,,,,,,,,,,Liverpool,24,00:33:18.392,Pressure,
,,,,,,,,,,,,,,,,0.589745,,,,,,,,,,,,,,a6deedb2-2d1c-46f1-b8c9-d56ab42d9607,2634,,"[76.8, 7.2]",3754226,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lee Cattermole,10783.0,Right Center Midfield,154,Sunderland,41,,24,,,,,,,,,,,,,,,,,Sunderland,41,00:33:24.691,Pressure,
,,,,,,,,,,,,,,,,0.467988,,,,,,,,,,,,,,7ac650f6-a65f-46a7-82d0-78b3f9be26a4,2659,,"[58.5, 39.5]",3754226,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christian Benteke Liolo,3380.0,Center Forward,155,Sunderland,41,['5f7210e5-77dd-4ef8-a52a-fdc7dc255a47'],58,,,,,,,,,,,,,,,,,Liverpool,24,00:33:58.963,Pressure,
,,,,,,,,,,,,,,,,0.986607,,,,,,,,,,,,,,78c7bb13-9512-4b5f-ab2c-8444e3ddb6af,2668,,"[31.7, 27.3]",3754226,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emre Can,3493.0,Left Defensive Midfield,155,Sunderland,41,"['79bfd86f-2fc2-4fe8-bf51-83a4aa0ab2dd', '9d4e29a7-53a2-4514-968a-8786b79c2afd', 'f0e7abfa-fb7e-4e53-9d16-1920d725641b']",7,,,,,,,,,,,,,,,,,Liverpool,24,00:34:07.294,Pressure,
,,,,,,,,,,,,,,,,0.52,,,,,,,,,,,,,,3e2d64e3-9a5b-451a-8148-db7927fd0413,2672,,"[20.0, 24.3]",3754226,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucas Pezzini Leiva,7780.0,Right Defensive Midfield,155,Sunderland,41,['f0e7abfa-fb7e-4e53-9d16-1920d725641b'],9,,,,,,,,,,,,,,,,,Liverpool,24,00:34:09.961,Pressure,
,,,,,,,,,,True,,,,,,0.469654,,,,,,,,,,,,,,b8d46b2b-3e0a-4e8a-9d51-89d16f958ccc,2678,,"[89.9, 60.1]",3754226,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jeremain Lens,16457.0,Left Center Midfield,156,Liverpool,24,,15,,,,,,,,,,,,,,,,,Sunderland,41,00:34:15.139,Pressure,
,,,,,,,,,,True,,,,,,0.969594,,,,,,,,,,,,,,993044d1-ebfa-47cb-8d29-6030de43f208,2696,,"[52.5, 33.5]",3754226,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Center Attacking Midfield,156,Liverpool,24,"['604b0652-e4f1-44e3-a74c-5db181e5c441', '6e932fcd-5048-4bd6-ac4a-dba2b25e0257', 'fea901eb-86fa-49c2-8df8-b3de797d0b6f']",47,,,,,,,,,,,,,,,,,Liverpool,24,00:34:47.648,Pressure,
,,,,,,,,,,,,,,,,0.47474,,,,,,,,,,,,,,9608cfb0-ce1e-4a93-b902-24f4db599872,2702,,"[72.6, 53.0]",3754226,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Duncan Watmore,22281.0,Right Wing,156,Liverpool,24,['84021de5-c218-4a96-bb65-95a2328c9fa0'],49,,,,,,,,,,,,,,,,,Sunderland,41,00:34:49.647,Pressure,
,,,,,,,,,,,,,,,,0.721258,,,,,,,,,,,,,,99d96cf0-1bc0-43b6-bb8e-4152437a4ea9,2710,,"[62.7, 45.5]",3754226,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yann Gérard M''Vila,4429.0,Center Defensive Midfield,156,Liverpool,24,"['5832bbee-9afd-4d67-b9f8-eee7a683fd81', 'be7b0843-552c-4ead-b296-8291c824a26f']",55,,,,,,,,,,,,,,,,,Sunderland,41,00:34:55.541,Pressure,
,,,,,,,,,,,,,,,,0.599602,,,,,,,,,,,,,,2fce07f4-00d3-4e73-9078-4d529006a581,2712,,"[64.2, 68.4]",3754226,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,156,Liverpool,24,['63a4be00-4b1d-40c4-9854-7417f609bb75'],58,,,,,,,,,,,,,,,,,Liverpool,24,00:34:58.988,Pressure,
,,,,,,,,,,,,,,,,0.774569,,,,,,,,,,,,,,2228ba50-3be6-4b9b-80a6-32c3c51de7f3,2717,,"[37.0, 12.4]",3754226,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wes Brown,40366.0,Left Center Back,157,Liverpool,24,"['98a7892d-b1b2-4cc9-9b6e-caf54c752c42', 'a32999e9-16d0-4ec7-a47e-8b8345fea1a9']",16,,,,,,,,,,,,,,,,,Sunderland,41,00:35:16.222,Pressure,
,,,,,,,,,,,,,,,,0.979169,,,,,,,,,,,,,,b28d5dcd-0d64-40d5-a639-0d86c336aa17,2720,,"[79.4, 67.7]",3754226,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christian Benteke Liolo,3380.0,Center Forward,157,Liverpool,24,"['2904e868-5476-450f-a745-a45d3a444efb', 'd451deb6-e550-4b2d-8b63-c430f3ea50e4', 'deeb7d12-ad6f-45a2-92ee-0376f47a213c']",17,,,,,,,,,,,,,,,,,Liverpool,24,00:35:17.536,Pressure,
,,,,,,,,,,,,,,,,2.704508,,,,,,,,,,,,,,f773bfd5-09b5-43f4-bca9-d2edbfa55f96,2726,,"[54.4, 71.6]",3754226,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Christian Benteke Liolo,3380.0,Center Forward,159,Sunderland,41,"['3eb3ff0f-27ce-4785-960b-f088032f526b', '4c72f5fe-2db7-441e-867b-8c0fd4b1797e']",51,,,,,,,,,,,,,,,,,Liverpool,24,00:35:51.126,Pressure,
,,,,,,,,,,,,,,,,0.452749,,,,,,,,,,,,,,79252f81-5a5b-44df-aa1c-f13a213a9aa6,2745,,"[76.8, 32.0]",3754226,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jeremain Lens,16457.0,Left Center Midfield,160,Liverpool,24,['7547f67a-c480-4056-bb3b-7577ab0f5353'],8,,,,,,,,,,,,,,,,,Sunderland,41,00:36:08.702,Pressure,
,,,,,,,,,,,,,,,,0.450423,,,,,,,,,,,,,,8455ae62-9fcd-49c7-a7b5-ac34c9f54f56,2747,,"[48.6, 38.5]",3754226,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Billy Jones,10503.0,Right Center Back,160,Liverpool,24,"['4aca3a30-0912-4d7d-9a98-fa35a2fb05fb', '9773907c-8181-40a1-a409-770453849224']",9,,,,,,,,,,,,,,,,,Sunderland,41,00:36:09.950,Pressure,
,,,,,,,,,,,,,,,,0.975296,,,,,,,,,,,,,,a5ac54d7-df0b-4a68-ad71-65002fcb776b,2758,,"[67.7, 74.8]",3754226,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adam David Lallana,4090.0,Right Wing,161,Sunderland,41,"['04d7e4fc-7f1c-4fec-8ee7-b3388118c49b', '36c0e81f-e51c-49a7-8c8c-eef774c3cb98', 'f7345f13-8f5a-4ad7-904c-6c3eac116ade']",29,,,,,,,,,,,,,,,,,Liverpool,24,00:36:29.257,Pressure,
,,,,,,,,,,,,,,,,0.864139,,,,,,,,,,,,,,6ce73bb5-f454-4b67-b4eb-1f732a21ab97,2773,,"[83.0, 27.3]",3754226,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fabio Borini,7171.0,Left Wing,162,Sunderland,41,,46,,,,,,,,,,,,,,,,,Sunderland,41,00:36:46.481,Pressure,
,,,,,,,,,,,,,,,,1.393076,,,,,,,,,,,,,,8b4f2e6e-c802-40e7-9d89-7ce8aad4dd91,2780,,"[13.9, 16.2]",3754226,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lee Cattermole,10783.0,Right Center Midfield,163,Liverpool,24,['ed7b6826-7d1e-459a-b922-60d6600f6637'],58,,,,,,,,,,,,,,,,,Sunderland,41,00:36:58.099,Pressure,
,,,,,,,,,,,,,,,,0.57322,,,,,,,,,,,,,,2a51fcef-bee9-4bb1-98d9-9d41cd54d25d,2797,,"[24.6, 14.5]",3754226,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fabio Borini,7171.0,Left Wing,165,Liverpool,24,,6,,,,,,,,,,,,,,,,,Sunderland,41,00:38:06.766,Pressure,
,,,,,,,,,,True,,,,,,0.71914,,,,,,,,,,,,,,d88b5bd5-b758-4c38-b721-733b88a47c37,2802,,"[94.2, 70.3]",3754226,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Center Attacking Midfield,166,Sunderland,41,"['38a0da76-2ea5-4c0c-8ef2-8f419ac3d375', '692e119a-48e3-47f8-a858-28ec38653783', '97e48aa4-3e85-4028-99ab-c789b60e71dc']",10,,,,,,,,,,,,,,,,,Liverpool,24,00:38:10.727,Pressure,
,,,,,,,,,,,,,,,,0.735581,,,,,,,,,,,,,,d5925d20-1bb9-47c5-b250-4d1b68db9cf5,2818,,"[89.5, 47.0]",3754226,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jeremain Lens,16457.0,Left Center Midfield,166,Sunderland,41,['f2855469-3483-44b2-bcd4-4810904435e9'],19,,,,,,,,,,,,,,,,,Sunderland,41,00:38:19.875,Pressure,
,,,,,,,,,,,,,,,,0.735198,,,,,,,,,,,,,,581a4f99-8a89-4354-8e3b-c74e10d4aa2e,2825,,"[11.2, 27.1]",3754226,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,166,Sunderland,41,"['93b89b47-499c-4621-981b-cbedd98acd26', 'ba49da33-25e1-4ae6-94d6-97b423d52fe0', 'd4120bca-5293-4d7a-8433-de9cd55dcb65']",24,,,,,,,,,,,,,,,,,Liverpool,24,00:38:24.572,Pressure,
,,,,,,,,,,,,,,,,0.854122,,,,,,,,,,,,,,44016439-d2e6-473c-95df-1ba43f13852d,2836,,"[34.5, 6.4]",3754226,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Patrick van Aanholt,3321.0,Left Back,168,Liverpool,24,"['1c63be7a-d2b6-4082-8c2f-52fa5abb7812', '45b810c5-8ee7-489c-9217-0f19029a5544', '46970d83-da5f-4e27-83d2-5d9d04ffd84f']",3,,,,,,,,,,,,,,,,,Sunderland,41,00:39:03.792,Pressure,
,,,,,,,,,,,,,,,,2.012395,,,,,,,,,,,,,,1ea28d35-a33e-432a-9849-a074d2afee92,2845,,"[104.7, 70.9]",3754226,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adam David Lallana,4090.0,Right Wing,168,Liverpool,24,"['1be6937e-bce6-4096-9fb3-e90ef02b102a', '4b7e57e7-9604-45a6-a29b-496e5ab239a3', '9f34b1c8-fe6e-4e61-a746-03b6dc6f6f05']",11,,,,,,,,,,,,,,,,,Liverpool,24,00:39:11.077,Pressure,
,,,,,,,,,,,,,,,,1.806444,,,,,,,,,,,,,,2a02b057-3a0a-4555-86c0-616c8bf38b57,2859,,"[32.3, 50.2]",3754226,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,DeAndre Yedlin,3658.0,Right Back,169,Liverpool,24,"['a0515ed6-3fa4-4d84-bbe5-c3ed606c8509', 'b498fcb3-ac28-4438-ac45-214d96e1a831']",34,,,,,,,,,,,,,,,,,Sunderland,41,00:39:34.693,Pressure,
,,,,,,,,,,,,,,,,0.722917,,,,,,,,,,,,,,c7b70ad4-fcc3-4633-a221-5d2c4cff3141,2863,,"[28.7, 46.4]",3754226,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yann Gérard M''Vila,4429.0,Center Defensive Midfield,169,Liverpool,24,"['13076647-d802-4f1d-af6b-bad596c21dfd', '39cf5c0a-0b5c-4f41-86b9-ea4943972bd1', 'd8dcfed6-188b-427a-9ce9-9497caba9ac1']",40,,,,,,,,,,,,,,,,,Sunderland,41,00:39:40.373,Pressure,
,,,,,,,,,,True,,,,,,0.73182,,,,,,,,,,,,,,bb6a09ba-59d2-48ad-9f6e-734b94a9a612,2869,,"[88.4, 34.4]",3754226,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Center Attacking Midfield,170,Sunderland,41,"['684fff90-3f56-4dbe-b1a1-a7bf5f1924ec', '82b3be1c-1d57-4ea4-88d1-a08983db47f1']",42,,,,,,,,,,,,,,,,,Liverpool,24,00:39:42.140,Pressure,
,,,,,,,,,,,,,,,,1.464034,,,,,,,,,,,,,,a956729a-b8b3-434c-935b-b453e3658cd9,2881,,"[90.1, 75.9]",3754226,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jeremain Lens,16457.0,Left Center Midfield,170,Sunderland,41,,49,,,,,,,,,,,,,,,,,Sunderland,41,00:39:49.148,Pressure,
,,,,,,,,,,True,,,,,,0.718507,,,,,,,,,,,,,,68aa7f9c-af9e-4770-ad13-7274d0d5c9f7,2883,,"[103.1, 63.1]",3754226,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jeremain Lens,16457.0,Left Center Midfield,171,Liverpool,24,,51,,,,,,,,,,,,,,,,,Sunderland,41,00:39:51.435,Pressure,
